"Plot Title: 10760819"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760819, SEN S/N: 10760819, LBL: Temp °C)","Intensity, Lux (LGR S/N: 10760819, SEN S/N: 10760819)","Bad Battery (LGR S/N: 10760819)","Coupler Attached (LGR S/N: 10760819)","Host Connected (LGR S/N: 10760819)","Stopped (LGR S/N: 10760819)","End Of File (LGR S/N: 10760819)"
1079,11/06/2024 10:40:00 PM,6.877,0.0,,,,,
1080,11/06/2024 10:50:00 PM,6.877,0.0,,,,,
1081,11/06/2024 11:00:00 PM,6.775,0.0,,,,,
1082,11/06/2024 11:10:00 PM,6.674,0.0,,,,,
1083,11/06/2024 11:20:00 PM,6.674,0.0,,,,,
1084,11/06/2024 11:30:00 PM,6.674,0.0,,,,,
1085,11/06/2024 11:40:00 PM,6.674,0.0,,,,,
1086,11/06/2024 11:50:00 PM,6.674,0.0,,,,,
1087,11/07/2024 12:00:00 AM,6.674,0.0,,,,,
1088,11/07/2024 12:10:00 AM,6.674,0.0,,,,,
1089,11/07/2024 12:20:00 AM,6.674,0.0,,,,,
1090,11/07/2024 12:30:00 AM,6.573,0.0,,,,,
1091,11/07/2024 12:40:00 AM,6.674,0.0,,,,,
1092,11/07/2024 12:50:00 AM,6.573,0.0,,,,,
1093,11/07/2024 01:00:00 AM,6.471,0.0,,,,,
1094,11/07/2024 01:10:00 AM,6.268,0.0,,,,,
1095,11/07/2024 01:20:00 AM,6.166,0.0,,,,,
1096,11/07/2024 01:30:00 AM,6.064,0.0,,,,,
1097,11/07/2024 01:40:00 AM,6.064,0.0,,,,,
1098,11/07/2024 01:50:00 AM,6.064,0.0,,,,,
1099,11/07/2024 02:00:00 AM,5.962,0.0,,,,,
1100,11/07/2024 02:10:00 AM,5.860,0.0,,,,,
1101,11/07/2024 02:20:00 AM,5.860,0.0,,,,,
1102,11/07/2024 02:30:00 AM,5.860,0.0,,,,,
1103,11/07/2024 02:40:00 AM,5.860,0.0,,,,,
1104,11/07/2024 02:50:00 AM,5.757,0.0,,,,,
1105,11/07/2024 03:00:00 AM,5.757,0.0,,,,,
1106,11/07/2024 03:10:00 AM,5.757,0.0,,,,,
1107,11/07/2024 03:20:00 AM,5.757,0.0,,,,,
1108,11/07/2024 03:30:00 AM,5.655,0.0,,,,,
1109,11/07/2024 03:40:00 AM,5.757,0.0,,,,,
1110,11/07/2024 03:50:00 AM,5.757,0.0,,,,,
1111,11/07/2024 04:00:00 AM,5.655,0.0,,,,,
1112,11/07/2024 04:10:00 AM,5.552,0.0,,,,,
1113,11/07/2024 04:20:00 AM,5.552,0.0,,,,,
1114,11/07/2024 04:30:00 AM,5.552,0.0,,,,,
1115,11/07/2024 04:40:00 AM,5.552,0.0,,,,,
1116,11/07/2024 04:50:00 AM,5.552,0.0,,,,,
1117,11/07/2024 05:00:00 AM,5.552,0.0,,,,,
1118,11/07/2024 05:10:00 AM,5.450,0.0,,,,,
1119,11/07/2024 05:20:00 AM,5.450,0.0,,,,,
1120,11/07/2024 05:30:00 AM,5.450,0.0,,,,,
1121,11/07/2024 05:40:00 AM,5.450,0.0,,,,,
1122,11/07/2024 05:50:00 AM,5.347,0.0,,,,,
1123,11/07/2024 06:00:00 AM,5.347,0.0,,,,,
1124,11/07/2024 06:10:00 AM,5.347,0.0,,,,,
1125,11/07/2024 06:20:00 AM,5.244,0.0,,,,,
1126,11/07/2024 06:30:00 AM,5.141,0.0,,,,,
1127,11/07/2024 06:40:00 AM,5.141,0.0,,,,,
1128,11/07/2024 06:50:00 AM,5.037,0.0,,,,,
1129,11/07/2024 07:00:00 AM,5.037,0.0,,,,,
1130,11/07/2024 07:10:00 AM,5.037,0.0,,,,,
1131,11/07/2024 07:20:00 AM,5.037,0.0,,,,,
1132,11/07/2024 07:30:00 AM,5.037,10.8,,,,,
1133,11/07/2024 07:40:00 AM,5.037,32.3,,,,,
1134,11/07/2024 07:50:00 AM,4.934,53.8,,,,,
1135,11/07/2024 08:00:00 AM,4.934,107.6,,,,,
1136,11/07/2024 08:10:00 AM,4.934,150.7,,,,,
1137,11/07/2024 08:20:00 AM,5.037,193.8,,,,,
1138,11/07/2024 08:30:00 AM,4.934,118.4,,,,,
1139,11/07/2024 08:40:00 AM,4.934,226.0,,,,,
1140,11/07/2024 08:50:00 AM,4.934,355.2,,,,,
1141,11/07/2024 09:00:00 AM,4.934,430.6,,,,,
1142,11/07/2024 09:10:00 AM,5.037,505.9,,,,,
1143,11/07/2024 09:20:00 AM,4.934,549.0,,,,,
1144,11/07/2024 09:30:00 AM,4.934,549.0,,,,,
1145,11/07/2024 09:40:00 AM,4.934,602.8,,,,,
1146,11/07/2024 09:50:00 AM,4.934,592.0,,,,,
1147,11/07/2024 10:00:00 AM,4.934,602.8,,,,,
1148,11/07/2024 10:10:00 AM,5.037,667.4,,,,,
1149,11/07/2024 10:20:00 AM,5.141,688.9,,,,,
1150,11/07/2024 10:30:00 AM,5.141,688.9,,,,,
1151,11/07/2024 10:40:00 AM,5.037,764.2,,,,,
1152,11/07/2024 10:50:00 AM,5.037,731.9,,,,,
1153,11/07/2024 11:00:00 AM,5.037,796.5,,,,,
1154,11/07/2024 11:10:00 AM,4.934,721.2,,,,,
1155,11/07/2024 11:20:00 AM,4.934,753.5,,,,,
1156,11/07/2024 11:30:00 AM,4.934,818.1,,,,,
1157,11/07/2024 11:40:00 AM,4.934,807.3,,,,,
1158,11/07/2024 11:50:00 AM,4.934,850.4,,,,,
1159,11/07/2024 12:00:00 PM,5.037,893.4,,,,,
1160,11/07/2024 12:10:00 PM,5.037,947.2,,,,,
1161,11/07/2024 12:20:00 PM,5.141,990.3,,,,,
1162,11/07/2024 12:30:00 PM,5.141,893.4,,,,,
1163,11/07/2024 12:40:00 PM,5.141,904.2,,,,,
1164,11/07/2024 12:50:00 PM,5.141,914.9,,,,,
1165,11/07/2024 01:00:00 PM,5.141,979.5,,,,,
1166,11/07/2024 01:10:00 PM,5.244,1011.8,,,,,
1167,11/07/2024 01:20:00 PM,5.244,1011.8,,,,,
1168,11/07/2024 01:30:00 PM,5.244,990.3,,,,,
1169,11/07/2024 01:40:00 PM,5.347,979.5,,,,,
1170,11/07/2024 01:50:00 PM,5.450,925.7,,,,,
1171,11/07/2024 02:00:00 PM,5.552,925.7,,,,,
1172,11/07/2024 02:10:00 PM,5.552,775.0,,,,,
1173,11/07/2024 02:20:00 PM,5.450,721.2,,,,,
1174,11/07/2024 02:30:00 PM,5.450,656.6,,,,,
1175,11/07/2024 02:40:00 PM,5.552,656.6,,,,,
1176,11/07/2024 02:50:00 PM,5.552,559.7,,,,,
1177,11/07/2024 03:00:00 PM,5.552,581.3,,,,,
1178,11/07/2024 03:10:00 PM,5.552,484.4,,,,,
1179,11/07/2024 03:20:00 PM,5.655,452.1,,,,,
1180,11/07/2024 03:30:00 PM,5.655,366.0,,,,,
1181,11/07/2024 03:40:00 PM,5.655,301.4,,,,,
1182,11/07/2024 03:50:00 PM,5.655,215.3,,,,,
1183,11/07/2024 04:00:00 PM,5.552,183.0,,,,,
1184,11/07/2024 04:10:00 PM,5.552,150.7,,,,,
1185,11/07/2024 04:20:00 PM,5.450,118.4,,,,,
1186,11/07/2024 04:30:00 PM,5.450,64.6,,,,,
1187,11/07/2024 04:40:00 PM,5.450,43.1,,,,,
1188,11/07/2024 04:50:00 PM,5.450,10.8,,,,,
1189,11/07/2024 05:00:00 PM,5.450,0.0,,,,,
1190,11/07/2024 05:10:00 PM,5.450,0.0,,,,,
1191,11/07/2024 05:20:00 PM,5.450,0.0,,,,,
1192,11/07/2024 05:30:00 PM,5.450,0.0,,,,,
1193,11/07/2024 05:40:00 PM,5.450,0.0,,,,,
1194,11/07/2024 05:50:00 PM,5.450,0.0,,,,,
1195,11/07/2024 06:00:00 PM,5.450,0.0,,,,,
1196,11/07/2024 06:10:00 PM,5.552,0.0,,,,,
1197,11/07/2024 06:20:00 PM,5.552,0.0,,,,,
1198,11/07/2024 06:30:00 PM,5.552,0.0,,,,,
1199,11/07/2024 06:40:00 PM,5.450,0.0,,,,,
1200,11/07/2024 06:50:00 PM,5.552,0.0,,,,,
1201,11/07/2024 07:00:00 PM,5.552,0.0,,,,,
1202,11/07/2024 07:10:00 PM,5.655,0.0,,,,,
1203,11/07/2024 07:20:00 PM,5.655,0.0,,,,,
1204,11/07/2024 07:30:00 PM,5.655,0.0,,,,,
1205,11/07/2024 07:40:00 PM,5.655,0.0,,,,,
1206,11/07/2024 07:50:00 PM,5.655,0.0,,,,,
1207,11/07/2024 08:00:00 PM,5.655,0.0,,,,,
1208,11/07/2024 08:10:00 PM,5.655,0.0,,,,,
1209,11/07/2024 08:20:00 PM,5.655,0.0,,,,,
1210,11/07/2024 08:30:00 PM,5.655,0.0,,,,,
1211,11/07/2024 08:40:00 PM,5.655,0.0,,,,,
1212,11/07/2024 08:50:00 PM,5.655,0.0,,,,,
1213,11/07/2024 09:00:00 PM,5.655,0.0,,,,,
1214,11/07/2024 09:10:00 PM,5.655,0.0,,,,,
1215,11/07/2024 09:20:00 PM,5.757,0.0,,,,,
1216,11/07/2024 09:30:00 PM,5.962,0.0,,,,,
1217,11/07/2024 09:40:00 PM,5.962,0.0,,,,,
1218,11/07/2024 09:50:00 PM,6.064,0.0,,,,,
1219,11/07/2024 10:00:00 PM,6.166,0.0,,,,,
1220,11/07/2024 10:10:00 PM,6.268,0.0,,,,,
1221,11/07/2024 10:20:00 PM,6.471,0.0,,,,,
1222,11/07/2024 10:30:00 PM,6.573,0.0,,,,,
1223,11/07/2024 10:40:00 PM,6.674,0.0,,,,,
1224,11/07/2024 10:50:00 PM,6.674,0.0,,,,,
1225,11/07/2024 11:00:00 PM,6.775,0.0,,,,,
1226,11/07/2024 11:10:00 PM,6.877,0.0,,,,,
1227,11/07/2024 11:20:00 PM,6.877,0.0,,,,,
1228,11/07/2024 11:30:00 PM,6.877,0.0,,,,,
1229,11/07/2024 11:40:00 PM,6.573,0.0,,,,,
1230,11/07/2024 11:50:00 PM,6.268,0.0,,,,,
1231,11/08/2024 12:00:00 AM,6.166,0.0,,,,,
1232,11/08/2024 12:10:00 AM,6.268,0.0,,,,,
1233,11/08/2024 12:20:00 AM,6.573,0.0,,,,,
1234,11/08/2024 12:30:00 AM,6.674,0.0,,,,,
1235,11/08/2024 12:40:00 AM,6.573,0.0,,,,,
1236,11/08/2024 12:50:00 AM,6.573,0.0,,,,,
1237,11/08/2024 01:00:00 AM,6.471,0.0,,,,,
1238,11/08/2024 01:10:00 AM,6.674,0.0,,,,,
1239,11/08/2024 01:20:00 AM,6.674,0.0,,,,,
1240,11/08/2024 01:30:00 AM,6.674,0.0,,,,,
1241,11/08/2024 01:40:00 AM,6.573,0.0,,,,,
1242,11/08/2024 01:50:00 AM,6.573,0.0,,,,,
1243,11/08/2024 02:00:00 AM,6.573,0.0,,,,,
1244,11/08/2024 02:10:00 AM,6.573,0.0,,,,,
1245,11/08/2024 02:20:00 AM,6.573,0.0,,,,,
1246,11/08/2024 02:30:00 AM,6.573,0.0,,,,,
1247,11/08/2024 02:40:00 AM,6.471,0.0,,,,,
1248,11/08/2024 02:50:00 AM,6.471,0.0,,,,,
1249,11/08/2024 03:00:00 AM,6.471,0.0,,,,,
1250,11/08/2024 03:10:00 AM,6.370,0.0,,,,,
1251,11/08/2024 03:20:00 AM,6.370,0.0,,,,,
1252,11/08/2024 03:30:00 AM,6.370,0.0,,,,,
1253,11/08/2024 03:40:00 AM,6.370,0.0,,,,,
1254,11/08/2024 03:50:00 AM,6.370,0.0,,,,,
1255,11/08/2024 04:00:00 AM,6.268,0.0,,,,,
1256,11/08/2024 04:10:00 AM,6.268,0.0,,,,,
1257,11/08/2024 04:20:00 AM,6.268,0.0,,,,,
1258,11/08/2024 04:30:00 AM,6.268,0.0,,,,,
1259,11/08/2024 04:40:00 AM,6.268,0.0,,,,,
1260,11/08/2024 04:50:00 AM,6.268,0.0,,,,,
1261,11/08/2024 05:00:00 AM,6.370,0.0,,,,,
1262,11/08/2024 05:10:00 AM,6.268,0.0,,,,,
1263,11/08/2024 05:20:00 AM,6.268,0.0,,,,,
1264,11/08/2024 05:30:00 AM,6.268,0.0,,,,,
1265,11/08/2024 05:40:00 AM,6.166,0.0,,,,,
1266,11/08/2024 05:50:00 AM,6.166,0.0,,,,,
1267,11/08/2024 06:00:00 AM,6.166,0.0,,,,,
1268,11/08/2024 06:10:00 AM,6.166,0.0,,,,,
1269,11/08/2024 06:20:00 AM,6.064,0.0,,,,,
1270,11/08/2024 06:30:00 AM,6.064,0.0,,,,,
1271,11/08/2024 06:40:00 AM,6.166,0.0,,,,,
1272,11/08/2024 06:50:00 AM,6.166,0.0,,,,,
1273,11/08/2024 07:00:00 AM,6.166,0.0,,,,,
1274,11/08/2024 07:10:00 AM,6.166,0.0,,,,,
1275,11/08/2024 07:20:00 AM,6.064,21.5,,,,,
1276,11/08/2024 07:30:00 AM,6.166,32.3,,,,,
1277,11/08/2024 07:40:00 AM,6.166,64.6,,,,,
1278,11/08/2024 07:50:00 AM,6.166,86.1,,,,,
1279,11/08/2024 08:00:00 AM,6.166,118.4,,,,,
1280,11/08/2024 08:10:00 AM,6.166,118.4,,,,,
1281,11/08/2024 08:20:00 AM,6.166,183.0,,,,,
1282,11/08/2024 08:30:00 AM,6.268,215.3,,,,,
1283,11/08/2024 08:40:00 AM,6.268,247.6,,,,,
1284,11/08/2024 08:50:00 AM,6.268,333.7,,,,,
1285,11/08/2024 09:00:00 AM,6.471,366.0,,,,,
1286,11/08/2024 09:10:00 AM,6.471,462.9,,,,,
1287,11/08/2024 09:20:00 AM,6.573,462.9,,,,,
1288,11/08/2024 09:30:00 AM,6.674,495.1,,,,,
1289,11/08/2024 09:40:00 AM,6.775,559.7,,,,,
1290,11/08/2024 09:50:00 AM,6.877,645.8,,,,,
1291,11/08/2024 10:00:00 AM,6.978,656.6,,,,,
1292,11/08/2024 10:10:00 AM,7.179,710.4,,,,,
1293,11/08/2024 10:20:00 AM,7.280,559.7,,,,,
1294,11/08/2024 10:30:00 AM,7.280,667.4,,,,,
1295,11/08/2024 10:40:00 AM,7.280,731.9,,,,,
1296,11/08/2024 10:50:00 AM,7.381,581.3,,,,,
1297,11/08/2024 11:00:00 AM,7.381,602.8,,,,,
1298,11/08/2024 11:10:00 AM,7.381,904.2,,,,,
1299,11/08/2024 11:20:00 AM,7.481,699.7,,,,,
1300,11/08/2024 11:30:00 AM,7.481,796.5,,,,,
1301,11/08/2024 11:40:00 AM,7.481,936.5,,,,,
1302,11/08/2024 11:50:00 AM,7.481,925.7,,,,,
1303,11/08/2024 12:00:00 PM,7.682,871.9,,,,,
1304,11/08/2024 12:10:00 PM,7.682,871.9,,,,,
1305,11/08/2024 12:20:00 PM,7.682,807.3,,,,,
1306,11/08/2024 12:30:00 PM,7.782,710.4,,,,,
1307,11/08/2024 12:40:00 PM,7.782,882.6,,,,,
1308,11/08/2024 12:50:00 PM,7.882,871.9,,,,,
1309,11/08/2024 01:00:00 PM,7.983,1054.9,,,,,
1310,11/08/2024 01:10:00 PM,7.983,990.3,,,,,
1311,11/08/2024 01:20:00 PM,7.882,807.3,,,,,
1312,11/08/2024 01:30:00 PM,7.882,645.8,,,,,
1313,11/08/2024 01:40:00 PM,7.983,893.4,,,,,
1314,11/08/2024 01:50:00 PM,7.983,861.1,,,,,
1315,11/08/2024 02:00:00 PM,7.983,742.7,,,,,
1316,11/08/2024 02:10:00 PM,7.983,592.0,,,,,
1317,11/08/2024 02:20:00 PM,7.983,602.8,,,,,
1318,11/08/2024 02:30:00 PM,7.882,527.4,,,,,
1319,11/08/2024 02:40:00 PM,7.882,462.9,,,,,
1320,11/08/2024 02:50:00 PM,7.782,398.3,,,,,
1321,11/08/2024 03:00:00 PM,7.782,322.9,,,,,
1322,11/08/2024 03:10:00 PM,7.682,290.6,,,,,
1323,11/08/2024 03:20:00 PM,7.682,355.2,,,,,
1324,11/08/2024 03:30:00 PM,7.682,473.6,,,,,
1325,11/08/2024 03:40:00 PM,7.782,301.4,,,,,
1326,11/08/2024 03:50:00 PM,7.782,269.1,,,,,
1327,11/08/2024 04:00:00 PM,7.682,193.8,,,,,
1328,11/08/2024 04:10:00 PM,7.582,161.5,,,,,
1329,11/08/2024 04:20:00 PM,7.582,139.9,,,,,
1330,11/08/2024 04:30:00 PM,7.481,75.3,,,,,
1331,11/08/2024 04:40:00 PM,7.481,32.3,,,,,
1332,11/08/2024 04:50:00 PM,7.381,10.8,,,,,
1333,11/08/2024 05:00:00 PM,7.481,0.0,,,,,
1334,11/08/2024 05:10:00 PM,7.381,0.0,,,,,
1335,11/08/2024 05:20:00 PM,7.481,0.0,,,,,
1336,11/08/2024 05:30:00 PM,7.381,0.0,,,,,
1337,11/08/2024 05:40:00 PM,7.280,0.0,,,,,
1338,11/08/2024 05:50:00 PM,7.280,0.0,,,,,
1339,11/08/2024 06:00:00 PM,7.179,0.0,,,,,
1340,11/08/2024 06:10:00 PM,7.179,0.0,,,,,
1341,11/08/2024 06:20:00 PM,7.179,0.0,,,,,
1342,11/08/2024 06:30:00 PM,7.280,0.0,,,,,
1343,11/08/2024 06:40:00 PM,7.280,0.0,,,,,
1344,11/08/2024 06:50:00 PM,7.280,0.0,,,,,
1345,11/08/2024 07:00:00 PM,7.280,0.0,,,,,
1346,11/08/2024 07:10:00 PM,7.280,0.0,,,,,
1347,11/08/2024 07:20:00 PM,7.381,0.0,,,,,
1348,11/08/2024 07:30:00 PM,7.381,0.0,,,,,
1349,11/08/2024 07:40:00 PM,7.381,0.0,,,,,
1350,11/08/2024 07:50:00 PM,7.381,0.0,,,,,
1351,11/08/2024 08:00:00 PM,7.381,0.0,,,,,
1352,11/08/2024 08:10:00 PM,7.381,0.0,,,,,
1353,11/08/2024 08:20:00 PM,7.381,0.0,,,,,
1354,11/08/2024 08:30:00 PM,7.381,0.0,,,,,
1355,11/08/2024 08:40:00 PM,7.381,0.0,,,,,
1356,11/08/2024 08:50:00 PM,7.381,0.0,,,,,
1357,11/08/2024 09:00:00 PM,7.280,0.0,,,,,
1358,11/08/2024 09:10:00 PM,7.280,0.0,,,,,
1359,11/08/2024 09:20:00 PM,7.280,0.0,,,,,
1360,11/08/2024 09:30:00 PM,7.280,0.0,,,,,
1361,11/08/2024 09:40:00 PM,7.179,0.0,,,,,
1362,11/08/2024 09:50:00 PM,7.179,0.0,,,,,
1363,11/08/2024 10:00:00 PM,7.179,0.0,,,,,
1364,11/08/2024 10:10:00 PM,7.079,0.0,,,,,
1365,11/08/2024 10:20:00 PM,7.079,0.0,,,,,
1366,11/08/2024 10:30:00 PM,7.079,0.0,,,,,
1367,11/08/2024 10:40:00 PM,7.079,0.0,,,,,
1368,11/08/2024 10:50:00 PM,7.079,0.0,,,,,
1369,11/08/2024 11:00:00 PM,6.978,0.0,,,,,
1370,11/08/2024 11:10:00 PM,7.079,0.0,,,,,
1371,11/08/2024 11:20:00 PM,7.079,0.0,,,,,
1372,11/08/2024 11:30:00 PM,7.079,0.0,,,,,
1373,11/08/2024 11:40:00 PM,7.079,0.0,,,,,
1374,11/08/2024 11:50:00 PM,7.079,0.0,,,,,
1375,11/09/2024 12:00:00 AM,7.079,0.0,,,,,
1376,11/09/2024 12:10:00 AM,7.079,0.0,,,,,
1377,11/09/2024 12:20:00 AM,7.079,0.0,,,,,
1378,11/09/2024 12:30:00 AM,7.079,0.0,,,,,
1379,11/09/2024 12:40:00 AM,7.079,0.0,,,,,
1380,11/09/2024 12:50:00 AM,7.079,0.0,,,,,
1381,11/09/2024 01:00:00 AM,7.079,0.0,,,,,
1382,11/09/2024 01:10:00 AM,7.079,0.0,,,,,
1383,11/09/2024 01:20:00 AM,7.079,0.0,,,,,
1384,11/09/2024 01:30:00 AM,7.079,0.0,,,,,
1385,11/09/2024 01:40:00 AM,7.079,0.0,,,,,
1386,11/09/2024 01:50:00 AM,7.079,0.0,,,,,
1387,11/09/2024 02:00:00 AM,7.179,0.0,,,,,
1388,11/09/2024 02:10:00 AM,7.179,0.0,,,,,
1389,11/09/2024 02:20:00 AM,7.179,0.0,,,,,
1390,11/09/2024 02:30:00 AM,7.179,0.0,,,,,
1391,11/09/2024 02:40:00 AM,7.179,0.0,,,,,
1392,11/09/2024 02:50:00 AM,7.079,0.0,,,,,
1393,11/09/2024 03:00:00 AM,7.079,0.0,,,,,
1394,11/09/2024 03:10:00 AM,6.978,0.0,,,,,
1395,11/09/2024 03:20:00 AM,6.978,0.0,,,,,
1396,11/09/2024 03:30:00 AM,6.877,0.0,,,,,
1397,11/09/2024 03:40:00 AM,6.775,0.0,,,,,
1398,11/09/2024 03:50:00 AM,6.674,0.0,,,,,
1399,11/09/2024 04:00:00 AM,6.471,0.0,,,,,
1400,11/09/2024 04:10:00 AM,6.471,0.0,,,,,
1401,11/09/2024 04:20:00 AM,6.471,0.0,,,,,
1402,11/09/2024 04:30:00 AM,6.370,0.0,,,,,
1403,11/09/2024 04:40:00 AM,6.268,0.0,,,,,
1404,11/09/2024 04:50:00 AM,6.166,0.0,,,,,
1405,11/09/2024 05:00:00 AM,6.166,0.0,,,,,
1406,11/09/2024 05:10:00 AM,6.064,0.0,,,,,
1407,11/09/2024 05:20:00 AM,6.064,0.0,,,,,
1408,11/09/2024 05:30:00 AM,6.064,0.0,,,,,
1409,11/09/2024 05:40:00 AM,5.962,0.0,,,,,
1410,11/09/2024 05:50:00 AM,5.860,0.0,,,,,
1411,11/09/2024 06:00:00 AM,5.860,0.0,,,,,
1412,11/09/2024 06:10:00 AM,5.962,0.0,,,,,
1413,11/09/2024 06:20:00 AM,5.757,0.0,,,,,
1414,11/09/2024 06:30:00 AM,5.962,0.0,,,,,
1415,11/09/2024 06:40:00 AM,5.860,0.0,,,,,
1416,11/09/2024 06:50:00 AM,5.655,0.0,,,,,
1417,11/09/2024 07:00:00 AM,5.757,0.0,,,,,
1418,11/09/2024 07:10:00 AM,5.757,0.0,,,,,
1419,11/09/2024 07:20:00 AM,5.552,0.0,,,,,
1420,11/09/2024 07:30:00 AM,5.655,43.1,,,,,
1421,11/09/2024 07:40:00 AM,5.757,96.9,,,,,
1422,11/09/2024 07:50:00 AM,5.860,139.9,,,,,
1423,11/09/2024 08:00:00 AM,5.962,441.3,,,,,
1424,11/09/2024 08:10:00 AM,6.064,452.1,,,,,
1425,11/09/2024 08:20:00 AM,5.860,570.5,,,,,
1426,11/09/2024 08:30:00 AM,6.064,656.6,,,,,
1427,11/09/2024 08:40:00 AM,6.166,753.5,,,,,
1428,11/09/2024 08:50:00 AM,6.471,1280.9,,,,,
1429,11/09/2024 09:00:00 AM,6.674,1259.4,,,,,
1430,11/09/2024 09:10:00 AM,6.573,1054.9,,,,,
1431,11/09/2024 09:20:00 AM,6.775,1184.0,,,,,
1432,11/09/2024 09:30:00 AM,6.978,1130.2,,,,,
1433,11/09/2024 09:40:00 AM,7.280,1216.3,,,,,
1434,11/09/2024 09:50:00 AM,7.179,1356.3,,,,,
1435,11/09/2024 10:00:00 AM,7.481,1894.5,,,,,
1436,11/09/2024 10:10:00 AM,7.582,1377.8,,,,,
1437,11/09/2024 10:20:00 AM,7.682,1636.1,,,,,
1438,11/09/2024 10:30:00 AM,7.882,1808.3,,,,,
1439,11/09/2024 10:40:00 AM,8.082,2152.8,,,,,
1440,11/09/2024 10:50:00 AM,8.282,1894.5,,,,,
1441,11/09/2024 11:00:00 AM,8.282,2066.7,,,,,
1442,11/09/2024 11:10:00 AM,8.282,2325.0,,,,,
1443,11/09/2024 11:20:00 AM,8.581,3616.7,,,,,
1444,11/09/2024 11:30:00 AM,8.680,2497.2,,,,,
1445,11/09/2024 11:40:00 AM,8.680,1980.6,,,,,
1446,11/09/2024 11:50:00 AM,8.680,3444.5,,,,,
1447,11/09/2024 12:00:00 PM,8.879,2238.9,,,,,
1448,11/09/2024 12:10:00 PM,8.680,1980.6,,,,,
1449,11/09/2024 12:20:00 PM,8.779,2583.4,,,,,
1450,11/09/2024 12:30:00 PM,9.275,4133.4,,,,,
1451,11/09/2024 12:40:00 PM,9.373,2066.7,,,,,
1452,11/09/2024 12:50:00 PM,8.879,2238.9,,,,,
1453,11/09/2024 01:00:00 PM,8.581,1151.7,,,,,
1454,11/09/2024 01:10:00 PM,8.581,1463.9,,,,,
1455,11/09/2024 01:20:00 PM,8.481,1550.0,,,,,
1456,11/09/2024 01:30:00 PM,8.581,2152.8,,,,,
1457,11/09/2024 01:40:00 PM,8.581,1980.6,,,,,
1458,11/09/2024 01:50:00 PM,8.581,1808.3,,,,,
1459,11/09/2024 02:00:00 PM,8.779,1894.5,,,,,
1460,11/09/2024 02:10:00 PM,8.481,1377.8,,,,,
1461,11/09/2024 02:20:00 PM,8.382,1550.0,,,,,
1462,11/09/2024 02:30:00 PM,8.382,1377.8,,,,,
1463,11/09/2024 02:40:00 PM,8.282,1054.9,,,,,
1464,11/09/2024 02:50:00 PM,7.983,645.8,,,,,
1465,11/09/2024 03:00:00 PM,7.882,570.5,,,,,
1466,11/09/2024 03:10:00 PM,7.882,721.2,,,,,
1467,11/09/2024 03:20:00 PM,7.882,484.4,,,,,
1468,11/09/2024 03:30:00 PM,7.682,430.6,,,,,
1469,11/09/2024 03:40:00 PM,7.682,376.7,,,,,
1470,11/09/2024 03:50:00 PM,7.481,322.9,,,,,
1471,11/09/2024 04:00:00 PM,7.381,312.2,,,,,
1472,11/09/2024 04:10:00 PM,7.381,279.9,,,,,
1473,11/09/2024 04:20:00 PM,7.280,279.9,,,,,
1474,11/09/2024 04:30:00 PM,7.179,161.5,,,,,
1475,11/09/2024 04:40:00 PM,7.179,86.1,,,,,
1476,11/09/2024 04:50:00 PM,7.079,43.1,,,,,
1477,11/09/2024 05:00:00 PM,7.079,0.0,,,,,
1478,11/09/2024 05:10:00 PM,6.978,0.0,,,,,
1479,11/09/2024 05:20:00 PM,6.877,0.0,,,,,
1480,11/09/2024 05:30:00 PM,6.775,0.0,,,,,
1481,11/09/2024 05:40:00 PM,6.775,0.0,,,,,
1482,11/09/2024 05:50:00 PM,6.775,0.0,,,,,
1483,11/09/2024 06:00:00 PM,6.775,0.0,,,,,
1484,11/09/2024 06:10:00 PM,6.775,0.0,,,,,
1485,11/09/2024 06:20:00 PM,6.775,0.0,,,,,
1486,11/09/2024 06:30:00 PM,6.674,0.0,,,,,
1487,11/09/2024 06:40:00 PM,6.573,0.0,,,,,
1488,11/09/2024 06:50:00 PM,6.573,0.0,,,,,
1489,11/09/2024 07:00:00 PM,6.573,0.0,,,,,
1490,11/09/2024 07:10:00 PM,6.471,0.0,,,,,
1491,11/09/2024 07:20:00 PM,6.471,0.0,,,,,
1492,11/09/2024 07:30:00 PM,6.370,0.0,,,,,
1493,11/09/2024 07:40:00 PM,6.370,0.0,,,,,
1494,11/09/2024 07:50:00 PM,6.370,0.0,,,,,
1495,11/09/2024 08:00:00 PM,6.370,0.0,,,,,
1496,11/09/2024 08:10:00 PM,6.370,0.0,,,,,
1497,11/09/2024 08:20:00 PM,6.471,0.0,,,,,
1498,11/09/2024 08:30:00 PM,6.370,0.0,,,,,
1499,11/09/2024 08:40:00 PM,6.370,0.0,,,,,
1500,11/09/2024 08:50:00 PM,6.370,0.0,,,,,
1501,11/09/2024 09:00:00 PM,6.370,0.0,,,,,
1502,11/09/2024 09:10:00 PM,6.370,0.0,,,,,
1503,11/09/2024 09:20:00 PM,6.370,0.0,,,,,
1504,11/09/2024 09:30:00 PM,6.268,0.0,,,,,
1505,11/09/2024 09:40:00 PM,6.268,0.0,,,,,
1506,11/09/2024 09:50:00 PM,6.268,0.0,,,,,
1507,11/09/2024 10:00:00 PM,6.370,0.0,,,,,
