"Plot Title: 10347370"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347370, SEN S/N: 10347370)","Bad Battery (LGR S/N: 10347370)","Coupler Attached (LGR S/N: 10347370)","Host Connected (LGR S/N: 10347370)","Stopped (LGR S/N: 10347370)","End Of File (LGR S/N: 10347370)"
1205,11/06/2025 06:40:00 PM,9.077,,,,,
1206,11/06/2025 06:50:00 PM,8.879,,,,,
1207,11/06/2025 07:00:00 PM,8.680,,,,,
1208,11/06/2025 07:10:00 PM,8.581,,,,,
1209,11/06/2025 07:20:00 PM,8.481,,,,,
1210,11/06/2025 07:30:00 PM,8.282,,,,,
1211,11/06/2025 07:40:00 PM,8.282,,,,,
1212,11/06/2025 07:50:00 PM,8.282,,,,,
1213,11/06/2025 08:00:00 PM,8.481,,,,,
1214,11/06/2025 08:10:00 PM,8.680,,,,,
1215,11/06/2025 08:20:00 PM,8.978,,,,,
1216,11/06/2025 08:30:00 PM,9.077,,,,,
1217,11/06/2025 08:40:00 PM,8.382,,,,,
1218,11/06/2025 08:50:00 PM,7.782,,,,,
1219,11/06/2025 09:00:00 PM,7.682,,,,,
1220,11/06/2025 09:10:00 PM,7.481,,,,,
1221,11/06/2025 09:20:00 PM,7.280,,,,,
1222,11/06/2025 09:30:00 PM,7.381,,,,,
1223,11/06/2025 09:40:00 PM,7.381,,,,,
1224,11/06/2025 09:50:00 PM,7.582,,,,,
1225,11/06/2025 10:00:00 PM,7.582,,,,,
1226,11/06/2025 10:10:00 PM,7.582,,,,,
1227,11/06/2025 10:20:00 PM,7.782,,,,,
1228,11/06/2025 10:30:00 PM,7.882,,,,,
1229,11/06/2025 10:40:00 PM,8.082,,,,,
1230,11/06/2025 10:50:00 PM,8.182,,,,,
1231,11/06/2025 11:00:00 PM,7.782,,,,,
1232,11/06/2025 11:10:00 PM,7.381,,,,,
1233,11/06/2025 11:20:00 PM,7.381,,,,,
1234,11/06/2025 11:30:00 PM,7.280,,,,,
1235,11/06/2025 11:40:00 PM,7.481,,,,,
1236,11/06/2025 11:50:00 PM,7.582,,,,,
1237,11/07/2025 12:00:00 AM,7.682,,,,,
1238,11/07/2025 12:10:00 AM,7.882,,,,,
1239,11/07/2025 12:20:00 AM,7.882,,,,,
1240,11/07/2025 12:30:00 AM,7.782,,,,,
1241,11/07/2025 12:40:00 AM,7.682,,,,,
1242,11/07/2025 12:50:00 AM,7.582,,,,,
1243,11/07/2025 01:00:00 AM,7.381,,,,,
1244,11/07/2025 01:10:00 AM,7.481,,,,,
1245,11/07/2025 01:20:00 AM,7.682,,,,,
1246,11/07/2025 01:30:00 AM,7.582,,,,,
1247,11/07/2025 01:40:00 AM,7.381,,,,,
1248,11/07/2025 01:50:00 AM,7.381,,,,,
1249,11/07/2025 02:00:00 AM,7.280,,,,,
1250,11/07/2025 02:10:00 AM,7.179,,,,,
1251,11/07/2025 02:20:00 AM,6.978,,,,,
1252,11/07/2025 02:30:00 AM,6.775,,,,,
1253,11/07/2025 02:40:00 AM,6.573,,,,,
1254,11/07/2025 02:50:00 AM,6.674,,,,,
1255,11/07/2025 03:00:00 AM,6.674,,,,,
1256,11/07/2025 03:10:00 AM,6.471,,,,,
1257,11/07/2025 03:20:00 AM,6.573,,,,,
1258,11/07/2025 03:30:00 AM,6.674,,,,,
1259,11/07/2025 03:40:00 AM,6.775,,,,,
1260,11/07/2025 03:50:00 AM,6.674,,,,,
1261,11/07/2025 04:00:00 AM,6.268,,,,,
1262,11/07/2025 04:10:00 AM,6.064,,,,,
1263,11/07/2025 04:20:00 AM,6.268,,,,,
1264,11/07/2025 04:30:00 AM,6.370,,,,,
1265,11/07/2025 04:40:00 AM,6.370,,,,,
1266,11/07/2025 04:50:00 AM,5.860,,,,,
1267,11/07/2025 05:00:00 AM,5.244,,,,,
1268,11/07/2025 05:10:00 AM,4.934,,,,,
1269,11/07/2025 05:20:00 AM,4.934,,,,,
1270,11/07/2025 05:30:00 AM,5.037,,,,,
1271,11/07/2025 05:40:00 AM,4.623,,,,,
1272,11/07/2025 05:50:00 AM,4.311,,,,,
1273,11/07/2025 06:00:00 AM,4.311,,,,,
1274,11/07/2025 06:10:00 AM,4.102,,,,,
1275,11/07/2025 06:20:00 AM,4.102,,,,,
1276,11/07/2025 06:30:00 AM,4.311,,,,,
1277,11/07/2025 06:40:00 AM,4.415,,,,,
1278,11/07/2025 06:50:00 AM,4.623,,,,,
1279,11/07/2025 07:00:00 AM,4.727,,,,,
1280,11/07/2025 07:10:00 AM,4.727,,,,,
1281,11/07/2025 07:20:00 AM,4.934,,,,,
1282,11/07/2025 07:30:00 AM,4.831,,,,,
1283,11/07/2025 07:40:00 AM,4.934,,,,,
1284,11/07/2025 07:50:00 AM,4.934,,,,,
1285,11/07/2025 08:00:00 AM,4.934,,,,,
1286,11/07/2025 08:10:00 AM,4.831,,,,,
1287,11/07/2025 08:20:00 AM,4.831,,,,,
1288,11/07/2025 08:30:00 AM,5.450,,,,,
1289,11/07/2025 08:40:00 AM,6.471,,,,,
1290,11/07/2025 08:50:00 AM,6.573,,,,,
1291,11/07/2025 09:00:00 AM,6.370,,,,,
1292,11/07/2025 09:10:00 AM,7.079,,,,,
1293,11/07/2025 09:20:00 AM,6.877,,,,,
1294,11/07/2025 09:30:00 AM,6.370,,,,,
1295,11/07/2025 09:40:00 AM,6.370,,,,,
1296,11/07/2025 09:50:00 AM,4.519,,,,,
1297,11/07/2025 10:00:00 AM,3.472,,,,,
1298,11/07/2025 10:10:00 AM,3.788,,,,,
1299,11/07/2025 10:20:00 AM,3.788,,,,,
1300,11/07/2025 10:30:00 AM,3.788,,,,,
1301,11/07/2025 10:40:00 AM,3.578,,,,,
1302,11/07/2025 10:50:00 AM,4.415,,,,,
1303,11/07/2025 11:00:00 AM,4.623,,,,,
1304,11/07/2025 11:10:00 AM,4.623,,,,,
1305,11/07/2025 11:20:00 AM,5.141,,,,,
1306,11/07/2025 11:30:00 AM,6.370,,,,,
1307,11/07/2025 11:40:00 AM,5.757,,,,,
1308,11/07/2025 11:50:00 AM,5.552,,,,,
1309,11/07/2025 12:00:00 PM,5.962,,,,,
1310,11/07/2025 12:10:00 PM,6.674,,,,,
1311,11/07/2025 12:20:00 PM,9.275,,,,,
1312,11/07/2025 12:30:00 PM,8.182,,,,,
1313,11/07/2025 12:40:00 PM,5.860,,,,,
1314,11/07/2025 12:50:00 PM,5.347,,,,,
1315,11/07/2025 01:00:00 PM,5.450,,,,,
1316,11/07/2025 01:10:00 PM,5.141,,,,,
1317,11/07/2025 01:20:00 PM,6.064,,,,,
1318,11/07/2025 01:30:00 PM,7.983,,,,,
1319,11/07/2025 01:40:00 PM,9.275,,,,,
1320,11/07/2025 01:50:00 PM,7.381,,,,,
1321,11/07/2025 02:00:00 PM,6.674,,,,,
1322,11/07/2025 02:10:00 PM,6.978,,,,,
1323,11/07/2025 02:20:00 PM,6.064,,,,,
1324,11/07/2025 02:30:00 PM,6.166,,,,,
1325,11/07/2025 02:40:00 PM,7.582,,,,,
1326,11/07/2025 02:50:00 PM,6.674,,,,,
1327,11/07/2025 03:00:00 PM,5.244,,,,,
1328,11/07/2025 03:10:00 PM,4.831,,,,,
1329,11/07/2025 03:20:00 PM,4.623,,,,,
1330,11/07/2025 03:30:00 PM,4.415,,,,,
1331,11/07/2025 03:40:00 PM,4.415,,,,,
1332,11/07/2025 03:50:00 PM,4.623,,,,,
1333,11/07/2025 04:00:00 PM,4.831,,,,,
1334,11/07/2025 04:10:00 PM,4.415,,,,,
1335,11/07/2025 04:20:00 PM,4.207,,,,,
1336,11/07/2025 04:30:00 PM,3.998,,,,,
1337,11/07/2025 04:40:00 PM,3.683,,,,,
1338,11/07/2025 04:50:00 PM,3.472,,,,,
1339,11/07/2025 05:00:00 PM,3.261,,,,,
1340,11/07/2025 05:10:00 PM,3.261,,,,,
1341,11/07/2025 05:20:00 PM,3.049,,,,,
1342,11/07/2025 05:30:00 PM,2.837,,,,,
1343,11/07/2025 05:40:00 PM,2.943,,,,,
1344,11/07/2025 05:50:00 PM,2.943,,,,,
1345,11/07/2025 06:00:00 PM,2.943,,,,,
1346,11/07/2025 06:10:00 PM,2.730,,,,,
1347,11/07/2025 06:20:00 PM,2.517,,,,,
1348,11/07/2025 06:30:00 PM,2.303,,,,,
1349,11/07/2025 06:40:00 PM,2.088,,,,,
1350,11/07/2025 06:50:00 PM,1.980,,,,,
1351,11/07/2025 07:00:00 PM,1.980,,,,,
1352,11/07/2025 07:10:00 PM,2.303,,,,,
1353,11/07/2025 07:20:00 PM,2.410,,,,,
1354,11/07/2025 07:30:00 PM,2.303,,,,,
1355,11/07/2025 07:40:00 PM,2.195,,,,,
1356,11/07/2025 07:50:00 PM,2.088,,,,,
1357,11/07/2025 08:00:00 PM,2.195,,,,,
1358,11/07/2025 08:10:00 PM,2.088,,,,,
1359,11/07/2025 08:20:00 PM,1.872,,,,,
1360,11/07/2025 08:30:00 PM,1.656,,,,,
1361,11/07/2025 08:40:00 PM,1.764,,,,,
1362,11/07/2025 08:50:00 PM,1.764,,,,,
1363,11/07/2025 09:00:00 PM,1.872,,,,,
1364,11/07/2025 09:10:00 PM,1.980,,,,,
1365,11/07/2025 09:20:00 PM,1.872,,,,,
1366,11/07/2025 09:30:00 PM,1.656,,,,,
1367,11/07/2025 09:40:00 PM,1.656,,,,,
1368,11/07/2025 09:50:00 PM,1.439,,,,,
1369,11/07/2025 10:00:00 PM,1.330,,,,,
1370,11/07/2025 10:10:00 PM,1.439,,,,,
1371,11/07/2025 10:20:00 PM,1.330,,,,,
1372,11/07/2025 10:30:00 PM,1.112,,,,,
1373,11/07/2025 10:40:00 PM,1.548,,,,,
1374,11/07/2025 10:50:00 PM,1.330,,,,,
1375,11/07/2025 11:00:00 PM,1.221,,,,,
1376,11/07/2025 11:10:00 PM,0.893,,,,,
1377,11/07/2025 11:20:00 PM,0.784,,,,,
1378,11/07/2025 11:30:00 PM,0.674,,,,,
1379,11/07/2025 11:40:00 PM,0.453,,,,,
1380,11/07/2025 11:50:00 PM,0.453,,,,,
1381,11/08/2025 12:00:00 AM,0.453,,,,,
1382,11/08/2025 12:10:00 AM,0.674,,,,,
1383,11/08/2025 12:20:00 AM,0.563,,,,,
1384,11/08/2025 12:30:00 AM,0.453,,,,,
1385,11/08/2025 12:40:00 AM,0.674,,,,,
1386,11/08/2025 12:50:00 AM,1.330,,,,,
1387,11/08/2025 01:00:00 AM,0.893,,,,,
1388,11/08/2025 01:10:00 AM,0.784,,,,,
1389,11/08/2025 01:20:00 AM,0.563,,,,,
1390,11/08/2025 01:30:00 AM,0.563,,,,,
1391,11/08/2025 01:40:00 AM,0.784,,,,,
1392,11/08/2025 01:50:00 AM,0.674,,,,,
1393,11/08/2025 02:00:00 AM,0.674,,,,,
1394,11/08/2025 02:10:00 AM,0.563,,,,,
1395,11/08/2025 02:20:00 AM,0.674,,,,,
1396,11/08/2025 02:30:00 AM,0.784,,,,,
1397,11/08/2025 02:40:00 AM,0.784,,,,,
1398,11/08/2025 02:50:00 AM,1.003,,,,,
1399,11/08/2025 03:00:00 AM,1.003,,,,,
1400,11/08/2025 03:10:00 AM,1.003,,,,,
1401,11/08/2025 03:20:00 AM,1.003,,,,,
1402,11/08/2025 03:30:00 AM,1.003,,,,,
1403,11/08/2025 03:40:00 AM,0.784,,,,,
1404,11/08/2025 03:50:00 AM,0.563,,,,,
1405,11/08/2025 04:00:00 AM,0.563,,,,,
1406,11/08/2025 04:10:00 AM,0.232,,,,,
1407,11/08/2025 04:20:00 AM,0.121,,,,,
1408,11/08/2025 04:30:00 AM,0.121,,,,,
1409,11/08/2025 04:40:00 AM,0.232,,,,,
1410,11/08/2025 04:50:00 AM,0.232,,,,,
1411,11/08/2025 05:00:00 AM,0.010,,,,,
1412,11/08/2025 05:10:00 AM,0.121,,,,,
1413,11/08/2025 05:20:00 AM,0.121,,,,,
1414,11/08/2025 05:30:00 AM,0.121,,,,,
1415,11/08/2025 05:40:00 AM,0.121,,,,,
1416,11/08/2025 05:50:00 AM,0.232,,,,,
1417,11/08/2025 06:00:00 AM,0.343,,,,,
1418,11/08/2025 06:10:00 AM,0.343,,,,,
1419,11/08/2025 06:20:00 AM,0.453,,,,,
1420,11/08/2025 06:30:00 AM,0.343,,,,,
1421,11/08/2025 06:40:00 AM,0.343,,,,,
1422,11/08/2025 06:50:00 AM,0.343,,,,,
1423,11/08/2025 07:00:00 AM,0.674,,,,,
1424,11/08/2025 07:10:00 AM,0.674,,,,,
1425,11/08/2025 07:20:00 AM,0.674,,,,,
1426,11/08/2025 07:30:00 AM,0.893,,,,,
1427,11/08/2025 07:40:00 AM,1.439,,,,,
1428,11/08/2025 07:50:00 AM,2.410,,,,,
1429,11/08/2025 08:00:00 AM,3.367,,,,,
1430,11/08/2025 08:10:00 AM,3.683,,,,,
1431,11/08/2025 08:20:00 AM,1.439,,,,,
1432,11/08/2025 08:30:00 AM,1.003,,,,,
1433,11/08/2025 08:40:00 AM,1.112,,,,,
1434,11/08/2025 08:50:00 AM,1.221,,,,,
1435,11/08/2025 09:00:00 AM,1.656,,,,,
1436,11/08/2025 09:10:00 AM,1.764,,,,,
1437,11/08/2025 09:20:00 AM,1.980,,,,,
1438,11/08/2025 09:30:00 AM,2.303,,,,,
1439,11/08/2025 09:40:00 AM,2.730,,,,,
1440,11/08/2025 09:50:00 AM,3.367,,,,,
1441,11/08/2025 10:00:00 AM,2.943,,,,,
1442,11/08/2025 10:10:00 AM,3.155,,,,,
1443,11/08/2025 10:20:00 AM,2.943,,,,,
1444,11/08/2025 10:30:00 AM,2.943,,,,,
1445,11/08/2025 10:40:00 AM,3.367,,,,,
1446,11/08/2025 10:50:00 AM,3.472,,,,,
1447,11/08/2025 11:00:00 AM,3.367,,,,,
1448,11/08/2025 11:10:00 AM,3.367,,,,,
1449,11/08/2025 11:20:00 AM,3.367,,,,,
1450,11/08/2025 11:30:00 AM,3.683,,,,,
1451,11/08/2025 11:40:00 AM,4.207,,,,,
1452,11/08/2025 11:50:00 AM,3.998,,,,,
1453,11/08/2025 12:00:00 PM,4.623,,,,,
1454,11/08/2025 12:10:00 PM,4.831,,,,,
1455,11/08/2025 12:20:00 PM,4.623,,,,,
1456,11/08/2025 12:30:00 PM,4.727,,,,,
1457,11/08/2025 12:40:00 PM,4.623,,,,,
1458,11/08/2025 12:50:00 PM,4.519,,,,,
1459,11/08/2025 01:00:00 PM,4.519,,,,,
1460,11/08/2025 01:10:00 PM,5.450,,,,,
1461,11/08/2025 01:20:00 PM,5.552,,,,,
1462,11/08/2025 01:30:00 PM,4.831,,,,,
1463,11/08/2025 01:40:00 PM,4.831,,,,,
1464,11/08/2025 01:50:00 PM,6.166,,,,,
1465,11/08/2025 02:00:00 PM,6.370,,,,,
1466,11/08/2025 02:10:00 PM,6.064,,,,,
1467,11/08/2025 02:20:00 PM,5.141,,,,,
1468,11/08/2025 02:30:00 PM,4.727,,,,,
1469,11/08/2025 02:40:00 PM,4.519,,,,,
1470,11/08/2025 02:50:00 PM,4.415,,,,,
1471,11/08/2025 03:00:00 PM,4.311,,,,,
1472,11/08/2025 03:10:00 PM,4.831,,,,,
1473,11/08/2025 03:20:00 PM,5.037,,,,,
1474,11/08/2025 03:30:00 PM,4.519,,,,,
1475,11/08/2025 03:40:00 PM,4.207,,,,,
1476,11/08/2025 03:50:00 PM,4.311,,,,,
1477,11/08/2025 04:00:00 PM,4.519,,,,,
1478,11/08/2025 04:10:00 PM,5.962,,,,,
1479,11/08/2025 04:20:00 PM,5.244,,,,,
1480,11/08/2025 04:30:00 PM,4.207,,,,,
1481,11/08/2025 04:40:00 PM,3.788,,,,,
1482,11/08/2025 04:50:00 PM,3.578,,,,,
1483,11/08/2025 05:00:00 PM,3.472,,,,,
1484,11/08/2025 05:10:00 PM,3.261,,,,,
1485,11/08/2025 05:20:00 PM,3.155,,,,,
1486,11/08/2025 05:30:00 PM,2.837,,,,,
1487,11/08/2025 05:40:00 PM,2.517,,,,,
1488,11/08/2025 05:50:00 PM,2.410,,,,,
1489,11/08/2025 06:00:00 PM,2.624,,,,,
1490,11/08/2025 06:10:00 PM,2.730,,,,,
1491,11/08/2025 06:20:00 PM,2.410,,,,,
1492,11/08/2025 06:30:00 PM,2.517,,,,,
1493,11/08/2025 06:40:00 PM,2.303,,,,,
1494,11/08/2025 06:50:00 PM,2.303,,,,,
1495,11/08/2025 07:00:00 PM,2.195,,,,,
1496,11/08/2025 07:10:00 PM,2.303,,,,,
1497,11/08/2025 07:20:00 PM,2.303,,,,,
1498,11/08/2025 07:30:00 PM,2.517,,,,,
1499,11/08/2025 07:40:00 PM,3.893,,,,,
1500,11/08/2025 07:50:00 PM,5.037,,,,,
1501,11/08/2025 08:00:00 PM,5.655,,,,,
1502,11/08/2025 08:10:00 PM,5.757,,,,,
1503,11/08/2025 08:20:00 PM,5.655,,,,,
1504,11/08/2025 08:30:00 PM,5.347,,,,,
1505,11/08/2025 08:40:00 PM,5.141,,,,,
1506,11/08/2025 08:50:00 PM,5.244,,,,,
1507,11/08/2025 09:00:00 PM,5.552,,,,,
1508,11/08/2025 09:10:00 PM,5.860,,,,,
1509,11/08/2025 09:20:00 PM,5.552,,,,,
1510,11/08/2025 09:30:00 PM,5.757,,,,,
1511,11/08/2025 09:40:00 PM,5.860,,,,,
1512,11/08/2025 09:50:00 PM,6.166,,,,,
1513,11/08/2025 10:00:00 PM,6.370,,,,,
1514,11/08/2025 10:10:00 PM,6.573,,,,,
1515,11/08/2025 10:20:00 PM,6.877,,,,,
1516,11/08/2025 10:30:00 PM,6.877,,,,,
1517,11/08/2025 10:40:00 PM,6.978,,,,,
1518,11/08/2025 10:50:00 PM,6.877,,,,,
1519,11/08/2025 11:00:00 PM,6.775,,,,,
1520,11/08/2025 11:10:00 PM,6.674,,,,,
1521,11/08/2025 11:20:00 PM,6.573,,,,,
1522,11/08/2025 11:30:00 PM,6.573,,,,,
1523,11/08/2025 11:40:00 PM,6.674,,,,,
1524,11/08/2025 11:50:00 PM,6.877,,,,,
1525,11/09/2025 12:00:00 AM,6.877,,,,,
1526,11/09/2025 12:10:00 AM,6.775,,,,,
1527,11/09/2025 12:20:00 AM,6.877,,,,,
1528,11/09/2025 12:30:00 AM,6.978,,,,,
1529,11/09/2025 12:40:00 AM,7.079,,,,,
1530,11/09/2025 12:50:00 AM,6.978,,,,,
1531,11/09/2025 01:00:00 AM,6.775,,,,,
1532,11/09/2025 01:10:00 AM,6.674,,,,,
1533,11/09/2025 01:20:00 AM,6.775,,,,,
1534,11/09/2025 01:30:00 AM,7.079,,,,,
1535,11/09/2025 01:40:00 AM,7.079,,,,,
1536,11/09/2025 01:50:00 AM,6.978,,,,,
1537,11/09/2025 02:00:00 AM,6.978,,,,,
1538,11/09/2025 02:10:00 AM,6.573,,,,,
1539,11/09/2025 02:20:00 AM,6.370,,,,,
1540,11/09/2025 02:30:00 AM,6.471,,,,,
1541,11/09/2025 02:40:00 AM,6.573,,,,,
1542,11/09/2025 02:50:00 AM,6.573,,,,,
1543,11/09/2025 03:00:00 AM,6.775,,,,,
1544,11/09/2025 03:10:00 AM,6.978,,,,,
1545,11/09/2025 03:20:00 AM,7.079,,,,,
1546,11/09/2025 03:30:00 AM,7.179,,,,,
1547,11/09/2025 03:40:00 AM,7.179,,,,,
1548,11/09/2025 03:50:00 AM,7.280,,,,,
1549,11/09/2025 04:00:00 AM,7.582,,,,,
1550,11/09/2025 04:10:00 AM,7.481,,,,,
1551,11/09/2025 04:20:00 AM,7.481,,,,,
1552,11/09/2025 04:30:00 AM,7.481,,,,,
1553,11/09/2025 04:40:00 AM,7.179,,,,,
1554,11/09/2025 04:50:00 AM,7.079,,,,,
1555,11/09/2025 05:00:00 AM,7.079,,,,,
1556,11/09/2025 05:10:00 AM,7.179,,,,,
1557,11/09/2025 05:20:00 AM,7.280,,,,,
1558,11/09/2025 05:30:00 AM,7.481,,,,,
1559,11/09/2025 05:40:00 AM,7.381,,,,,
1560,11/09/2025 05:50:00 AM,7.280,,,,,
1561,11/09/2025 06:00:00 AM,7.280,,,,,
1562,11/09/2025 06:10:00 AM,7.381,,,,,
1563,11/09/2025 06:20:00 AM,7.381,,,,,
1564,11/09/2025 06:30:00 AM,7.381,,,,,
1565,11/09/2025 06:40:00 AM,7.481,,,,,
1566,11/09/2025 06:50:00 AM,7.582,,,,,
1567,11/09/2025 07:00:00 AM,7.481,,,,,
1568,11/09/2025 07:10:00 AM,7.179,,,,,
1569,11/09/2025 07:20:00 AM,6.978,,,,,
1570,11/09/2025 07:30:00 AM,6.877,,,,,
1571,11/09/2025 07:40:00 AM,7.079,,,,,
1572,11/09/2025 07:50:00 AM,7.179,,,,,
1573,11/09/2025 08:00:00 AM,7.179,,,,,
1574,11/09/2025 08:10:00 AM,7.381,,,,,
1575,11/09/2025 08:20:00 AM,7.481,,,,,
1576,11/09/2025 08:30:00 AM,7.582,,,,,
1577,11/09/2025 08:40:00 AM,7.682,,,,,
1578,11/09/2025 08:50:00 AM,7.782,,,,,
1579,11/09/2025 09:00:00 AM,7.882,,,,,
1580,11/09/2025 09:10:00 AM,7.983,,,,,
1581,11/09/2025 09:20:00 AM,7.983,,,,,
1582,11/09/2025 09:30:00 AM,8.182,,,,,
1583,11/09/2025 09:40:00 AM,8.082,,,,,
1584,11/09/2025 09:50:00 AM,7.782,,,,,
1585,11/09/2025 10:00:00 AM,7.682,,,,,
1586,11/09/2025 10:10:00 AM,7.582,,,,,
1587,11/09/2025 10:20:00 AM,7.582,,,,,
1588,11/09/2025 10:30:00 AM,7.682,,,,,
1589,11/09/2025 10:40:00 AM,7.682,,,,,
1590,11/09/2025 10:50:00 AM,7.782,,,,,
1591,11/09/2025 11:00:00 AM,7.882,,,,,
1592,11/09/2025 11:10:00 AM,8.082,,,,,
1593,11/09/2025 11:20:00 AM,8.082,,,,,
1594,11/09/2025 11:30:00 AM,8.182,,,,,
1595,11/09/2025 11:40:00 AM,8.282,,,,,
1596,11/09/2025 11:50:00 AM,8.481,,,,,
1597,11/09/2025 12:00:00 PM,8.581,,,,,
1598,11/09/2025 12:10:00 PM,8.879,,,,,
1599,11/09/2025 12:20:00 PM,8.779,,,,,
1600,11/09/2025 12:30:00 PM,8.978,,,,,
1601,11/09/2025 12:40:00 PM,8.978,,,,,
1602,11/09/2025 12:50:00 PM,8.879,,,,,
1603,11/09/2025 01:00:00 PM,8.978,,,,,
1604,11/09/2025 01:10:00 PM,9.176,,,,,
1605,11/09/2025 01:20:00 PM,9.571,,,,,
1606,11/09/2025 01:30:00 PM,9.866,,,,,
1607,11/09/2025 01:40:00 PM,10.259,,,,,
1608,11/09/2025 01:50:00 PM,9.965,,,,,
1609,11/09/2025 02:00:00 PM,9.768,,,,,
1610,11/09/2025 02:10:00 PM,9.866,,,,,
1611,11/09/2025 02:20:00 PM,9.669,,,,,
1612,11/09/2025 02:30:00 PM,9.571,,,,,
1613,11/09/2025 02:40:00 PM,9.373,,,,,
1614,11/09/2025 02:50:00 PM,9.373,,,,,
1615,11/09/2025 03:00:00 PM,9.472,,,,,
1616,11/09/2025 03:10:00 PM,9.669,,,,,
1617,11/09/2025 03:20:00 PM,9.768,,,,,
1618,11/09/2025 03:30:00 PM,9.768,,,,,
1619,11/09/2025 03:40:00 PM,9.571,,,,,
1620,11/09/2025 03:50:00 PM,9.472,,,,,
1621,11/09/2025 04:00:00 PM,9.373,,,,,
1622,11/09/2025 04:10:00 PM,9.275,,,,,
1623,11/09/2025 04:20:00 PM,9.077,,,,,
1624,11/09/2025 04:30:00 PM,8.978,,,,,
1625,11/09/2025 04:40:00 PM,8.879,,,,,
1626,11/09/2025 04:50:00 PM,8.779,,,,,
1627,11/09/2025 05:00:00 PM,8.581,,,,,
1628,11/09/2025 05:10:00 PM,8.581,,,,,
1629,11/09/2025 05:20:00 PM,8.481,,,,,
1630,11/09/2025 05:30:00 PM,8.481,,,,,
1631,11/09/2025 05:40:00 PM,8.481,,,,,
1632,11/09/2025 05:50:00 PM,8.481,,,,,
1633,11/09/2025 06:00:00 PM,8.382,,,,,
1634,11/09/2025 06:10:00 PM,8.282,,,,,
1635,11/09/2025 06:20:00 PM,8.282,,,,,
1636,11/09/2025 06:30:00 PM,8.282,,,,,
1637,11/09/2025 06:40:00 PM,8.382,,,,,
1638,11/09/2025 06:50:00 PM,8.382,,,,,
1639,11/09/2025 07:00:00 PM,8.282,,,,,
1640,11/09/2025 07:10:00 PM,8.082,,,,,
1641,11/09/2025 07:20:00 PM,7.882,,,,,
1642,11/09/2025 07:30:00 PM,7.882,,,,,
1643,11/09/2025 07:40:00 PM,7.882,,,,,
1644,11/09/2025 07:50:00 PM,7.782,,,,,
1645,11/09/2025 08:00:00 PM,7.682,,,,,
1646,11/09/2025 08:10:00 PM,7.481,,,,,
1647,11/09/2025 08:20:00 PM,7.481,,,,,
1648,11/09/2025 08:30:00 PM,7.582,,,,,
1649,11/09/2025 08:40:00 PM,7.682,,,,,
1650,11/09/2025 08:50:00 PM,7.782,,,,,
1651,11/09/2025 09:00:00 PM,7.682,,,,,
1652,11/09/2025 09:10:00 PM,7.582,,,,,
1653,11/09/2025 09:20:00 PM,7.381,,,,,
1654,11/09/2025 09:30:00 PM,7.179,,,,,
1655,11/09/2025 09:40:00 PM,7.179,,,,,
1656,11/09/2025 09:50:00 PM,7.179,,,,,
1657,11/09/2025 10:00:00 PM,7.179,,,,,
1658,11/09/2025 10:10:00 PM,7.179,,,,,
1659,11/09/2025 10:20:00 PM,7.280,,,,,
1660,11/09/2025 10:30:00 PM,7.381,,,,,
1661,11/09/2025 10:40:00 PM,7.481,,,,,
1662,11/09/2025 10:50:00 PM,7.481,,,,,
1663,11/09/2025 11:00:00 PM,7.179,,,,,
1664,11/09/2025 11:10:00 PM,7.079,,,,,
1665,11/09/2025 11:20:00 PM,6.978,,,,,
1666,11/09/2025 11:30:00 PM,6.978,,,,,
1667,11/09/2025 11:40:00 PM,6.877,,,,,
1668,11/09/2025 11:50:00 PM,6.877,,,,,
1669,11/10/2025 12:00:00 AM,6.775,,,,,
1670,11/10/2025 12:10:00 AM,6.674,,,,,
1671,11/10/2025 12:20:00 AM,6.877,,,,,
1672,11/10/2025 12:30:00 AM,7.381,,,,,
1673,11/10/2025 12:40:00 AM,7.280,,,,,
1674,11/10/2025 12:50:00 AM,7.179,,,,,
1675,11/10/2025 01:00:00 AM,7.179,,,,,
1676,11/10/2025 01:10:00 AM,7.079,,,,,
1677,11/10/2025 01:20:00 AM,6.978,,,,,
1678,11/10/2025 01:30:00 AM,6.775,,,,,
1679,11/10/2025 01:40:00 AM,6.573,,,,,
1680,11/10/2025 01:50:00 AM,6.471,,,,,
1681,11/10/2025 02:00:00 AM,6.573,,,,,
1682,11/10/2025 02:10:00 AM,6.573,,,,,
1683,11/10/2025 02:20:00 AM,6.370,,,,,
1684,11/10/2025 02:30:00 AM,6.471,,,,,
1685,11/10/2025 02:40:00 AM,6.370,,,,,
1686,11/10/2025 02:50:00 AM,6.268,,,,,
1687,11/10/2025 03:00:00 AM,6.064,,,,,
1688,11/10/2025 03:10:00 AM,5.860,,,,,
1689,11/10/2025 03:20:00 AM,5.757,,,,,
1690,11/10/2025 03:30:00 AM,5.757,,,,,
1691,11/10/2025 03:40:00 AM,5.450,,,,,
1692,11/10/2025 03:50:00 AM,5.450,,,,,
1693,11/10/2025 04:00:00 AM,5.244,,,,,
1694,11/10/2025 04:10:00 AM,5.244,,,,,
1695,11/10/2025 04:20:00 AM,5.141,,,,,
1696,11/10/2025 04:30:00 AM,4.934,,,,,
1697,11/10/2025 04:40:00 AM,5.244,,,,,
1698,11/10/2025 04:50:00 AM,5.141,,,,,
