"Plot Title: 10347365"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347365, SEN S/N: 10347365, LBL: temp)","Coupler Attached (LGR S/N: 10347365)","Host Connected (LGR S/N: 10347365)","Stopped (LGR S/N: 10347365)","End Of File (LGR S/N: 10347365)"
1335,11/07/2025 05:20:00 PM,3.998,,,,
1336,11/07/2025 05:30:00 PM,3.893,,,,
1337,11/07/2025 05:40:00 PM,3.788,,,,
1338,11/07/2025 05:50:00 PM,3.683,,,,
1339,11/07/2025 06:00:00 PM,3.683,,,,
1340,11/07/2025 06:10:00 PM,3.683,,,,
1341,11/07/2025 06:20:00 PM,3.578,,,,
1342,11/07/2025 06:30:00 PM,3.472,,,,
1343,11/07/2025 06:40:00 PM,3.578,,,,
1344,11/07/2025 06:50:00 PM,3.472,,,,
1345,11/07/2025 07:00:00 PM,3.472,,,,
1346,11/07/2025 07:10:00 PM,3.472,,,,
1347,11/07/2025 07:20:00 PM,3.367,,,,
1348,11/07/2025 07:30:00 PM,3.261,,,,
1349,11/07/2025 07:40:00 PM,3.367,,,,
1350,11/07/2025 07:50:00 PM,3.367,,,,
1351,11/07/2025 08:00:00 PM,3.472,,,,
1352,11/07/2025 08:10:00 PM,3.472,,,,
1353,11/07/2025 08:20:00 PM,3.367,,,,
1354,11/07/2025 08:30:00 PM,3.367,,,,
1355,11/07/2025 08:40:00 PM,3.261,,,,
1356,11/07/2025 08:50:00 PM,3.261,,,,
1357,11/07/2025 09:00:00 PM,3.261,,,,
1358,11/07/2025 09:10:00 PM,3.155,,,,
1359,11/07/2025 09:20:00 PM,3.155,,,,
1360,11/07/2025 09:30:00 PM,3.049,,,,
1361,11/07/2025 09:40:00 PM,3.049,,,,
1362,11/07/2025 09:50:00 PM,2.943,,,,
1363,11/07/2025 10:00:00 PM,2.837,,,,
1364,11/07/2025 10:10:00 PM,2.730,,,,
1365,11/07/2025 10:20:00 PM,2.624,,,,
1366,11/07/2025 10:30:00 PM,2.730,,,,
1367,11/07/2025 10:40:00 PM,2.517,,,,
1368,11/07/2025 10:50:00 PM,2.410,,,,
1369,11/07/2025 11:00:00 PM,2.410,,,,
1370,11/07/2025 11:10:00 PM,2.410,,,,
1371,11/07/2025 11:20:00 PM,2.410,,,,
1372,11/07/2025 11:30:00 PM,2.303,,,,
1373,11/07/2025 11:40:00 PM,2.303,,,,
1374,11/07/2025 11:50:00 PM,2.303,,,,
1375,11/08/2025 12:00:00 AM,2.303,,,,
1376,11/08/2025 12:10:00 AM,2.410,,,,
1377,11/08/2025 12:20:00 AM,2.410,,,,
1378,11/08/2025 12:30:00 AM,2.303,,,,
1379,11/08/2025 12:40:00 AM,2.088,,,,
1380,11/08/2025 12:50:00 AM,1.980,,,,
1381,11/08/2025 01:00:00 AM,1.980,,,,
1382,11/08/2025 01:10:00 AM,2.088,,,,
1383,11/08/2025 01:20:00 AM,2.088,,,,
1384,11/08/2025 01:30:00 AM,2.088,,,,
1385,11/08/2025 01:40:00 AM,2.088,,,,
1386,11/08/2025 01:50:00 AM,2.088,,,,
1387,11/08/2025 02:00:00 AM,2.088,,,,
1388,11/08/2025 02:10:00 AM,2.303,,,,
1389,11/08/2025 02:20:00 AM,2.303,,,,
1390,11/08/2025 02:30:00 AM,2.303,,,,
1391,11/08/2025 02:40:00 AM,2.303,,,,
1392,11/08/2025 02:50:00 AM,2.303,,,,
1393,11/08/2025 03:00:00 AM,2.303,,,,
1394,11/08/2025 03:10:00 AM,2.303,,,,
1395,11/08/2025 03:20:00 AM,2.195,,,,
1396,11/08/2025 03:30:00 AM,1.980,,,,
1397,11/08/2025 03:40:00 AM,1.980,,,,
1398,11/08/2025 03:50:00 AM,1.872,,,,
1399,11/08/2025 04:00:00 AM,1.872,,,,
1400,11/08/2025 04:10:00 AM,1.764,,,,
1401,11/08/2025 04:20:00 AM,1.764,,,,
1402,11/08/2025 04:30:00 AM,1.872,,,,
1403,11/08/2025 04:40:00 AM,1.764,,,,
1404,11/08/2025 04:50:00 AM,1.764,,,,
1405,11/08/2025 05:00:00 AM,1.764,,,,
1406,11/08/2025 05:10:00 AM,1.656,,,,
1407,11/08/2025 05:20:00 AM,1.656,,,,
1408,11/08/2025 05:30:00 AM,1.764,,,,
1409,11/08/2025 05:40:00 AM,1.656,,,,
1410,11/08/2025 05:50:00 AM,1.764,,,,
1411,11/08/2025 06:00:00 AM,1.764,,,,
1412,11/08/2025 06:10:00 AM,1.764,,,,
1413,11/08/2025 06:20:00 AM,1.764,,,,
1414,11/08/2025 06:30:00 AM,1.764,,,,
1415,11/08/2025 06:40:00 AM,1.764,,,,
1416,11/08/2025 06:50:00 AM,1.764,,,,
1417,11/08/2025 07:00:00 AM,1.764,,,,
1418,11/08/2025 07:10:00 AM,1.764,,,,
1419,11/08/2025 07:20:00 AM,1.872,,,,
1420,11/08/2025 07:30:00 AM,1.872,,,,
1421,11/08/2025 07:40:00 AM,1.872,,,,
1422,11/08/2025 07:50:00 AM,1.872,,,,
1423,11/08/2025 08:00:00 AM,1.872,,,,
1424,11/08/2025 08:10:00 AM,1.980,,,,
1425,11/08/2025 08:20:00 AM,1.872,,,,
1426,11/08/2025 08:30:00 AM,1.980,,,,
1427,11/08/2025 08:40:00 AM,1.980,,,,
1428,11/08/2025 08:50:00 AM,2.195,,,,
1429,11/08/2025 09:00:00 AM,2.195,,,,
1430,11/08/2025 09:10:00 AM,2.195,,,,
1431,11/08/2025 09:20:00 AM,2.303,,,,
1432,11/08/2025 09:30:00 AM,2.303,,,,
1433,11/08/2025 09:40:00 AM,2.303,,,,
1434,11/08/2025 09:50:00 AM,2.303,,,,
1435,11/08/2025 10:00:00 AM,2.410,,,,
1436,11/08/2025 10:10:00 AM,2.517,,,,
1437,11/08/2025 10:20:00 AM,2.624,,,,
1438,11/08/2025 10:30:00 AM,2.837,,,,
1439,11/08/2025 10:40:00 AM,2.943,,,,
1440,11/08/2025 10:50:00 AM,3.049,,,,
1441,11/08/2025 11:00:00 AM,3.155,,,,
1442,11/08/2025 11:10:00 AM,3.261,,,,
1443,11/08/2025 11:20:00 AM,3.261,,,,
1444,11/08/2025 11:30:00 AM,3.261,,,,
1445,11/08/2025 11:40:00 AM,3.367,,,,
1446,11/08/2025 11:50:00 AM,3.472,,,,
1447,11/08/2025 12:00:00 PM,3.578,,,,
1448,11/08/2025 12:10:00 PM,3.788,,,,
1449,11/08/2025 12:20:00 PM,3.788,,,,
1450,11/08/2025 12:30:00 PM,3.788,,,,
1451,11/08/2025 12:40:00 PM,3.893,,,,
1452,11/08/2025 12:50:00 PM,3.893,,,,
1453,11/08/2025 01:00:00 PM,3.893,,,,
1454,11/08/2025 01:10:00 PM,3.998,,,,
1455,11/08/2025 01:20:00 PM,4.207,,,,
1456,11/08/2025 01:30:00 PM,4.102,,,,
1457,11/08/2025 01:40:00 PM,4.102,,,,
1458,11/08/2025 01:50:00 PM,4.311,,,,
1459,11/08/2025 02:00:00 PM,4.415,,,,
1460,11/08/2025 02:10:00 PM,4.311,,,,
1461,11/08/2025 02:20:00 PM,4.311,,,,
1462,11/08/2025 02:30:00 PM,4.311,,,,
1463,11/08/2025 02:40:00 PM,4.311,,,,
1464,11/08/2025 02:50:00 PM,4.311,,,,
1465,11/08/2025 03:00:00 PM,4.311,,,,
1466,11/08/2025 03:10:00 PM,4.311,,,,
1467,11/08/2025 03:20:00 PM,4.311,,,,
1468,11/08/2025 03:30:00 PM,4.207,,,,
1469,11/08/2025 03:40:00 PM,4.102,,,,
1470,11/08/2025 03:50:00 PM,3.998,,,,
1471,11/08/2025 04:00:00 PM,4.102,,,,
1472,11/08/2025 04:10:00 PM,4.102,,,,
1473,11/08/2025 04:20:00 PM,4.102,,,,
1474,11/08/2025 04:30:00 PM,3.998,,,,
1475,11/08/2025 04:40:00 PM,3.893,,,,
1476,11/08/2025 04:50:00 PM,3.893,,,,
1477,11/08/2025 05:00:00 PM,3.893,,,,
1478,11/08/2025 05:10:00 PM,3.788,,,,
1479,11/08/2025 05:20:00 PM,3.788,,,,
1480,11/08/2025 05:30:00 PM,3.788,,,,
1481,11/08/2025 05:40:00 PM,3.683,,,,
1482,11/08/2025 05:50:00 PM,3.683,,,,
1483,11/08/2025 06:00:00 PM,3.683,,,,
1484,11/08/2025 06:10:00 PM,3.578,,,,
1485,11/08/2025 06:20:00 PM,3.578,,,,
1486,11/08/2025 06:30:00 PM,3.683,,,,
1487,11/08/2025 06:40:00 PM,3.683,,,,
1488,11/08/2025 06:50:00 PM,3.683,,,,
1489,11/08/2025 07:00:00 PM,3.683,,,,
1490,11/08/2025 07:10:00 PM,3.683,,,,
1491,11/08/2025 07:20:00 PM,3.578,,,,
1492,11/08/2025 07:30:00 PM,3.578,,,,
1493,11/08/2025 07:40:00 PM,3.578,,,,
1494,11/08/2025 07:50:00 PM,3.578,,,,
1495,11/08/2025 08:00:00 PM,3.578,,,,
1496,11/08/2025 08:10:00 PM,3.578,,,,
1497,11/08/2025 08:20:00 PM,3.578,,,,
1498,11/08/2025 08:30:00 PM,3.683,,,,
1499,11/08/2025 08:40:00 PM,3.683,,,,
1500,11/08/2025 08:50:00 PM,3.683,,,,
1501,11/08/2025 09:00:00 PM,3.683,,,,
1502,11/08/2025 09:10:00 PM,3.683,,,,
1503,11/08/2025 09:20:00 PM,3.788,,,,
1504,11/08/2025 09:30:00 PM,3.788,,,,
1505,11/08/2025 09:40:00 PM,3.893,,,,
1506,11/08/2025 09:50:00 PM,3.893,,,,
1507,11/08/2025 10:00:00 PM,3.998,,,,
1508,11/08/2025 10:10:00 PM,3.998,,,,
1509,11/08/2025 10:20:00 PM,3.998,,,,
1510,11/08/2025 10:30:00 PM,3.998,,,,
1511,11/08/2025 10:40:00 PM,3.998,,,,
1512,11/08/2025 10:50:00 PM,3.998,,,,
1513,11/08/2025 11:00:00 PM,3.998,,,,
1514,11/08/2025 11:10:00 PM,3.893,,,,
1515,11/08/2025 11:20:00 PM,3.893,,,,
1516,11/08/2025 11:30:00 PM,3.893,,,,
1517,11/08/2025 11:40:00 PM,3.893,,,,
1518,11/08/2025 11:50:00 PM,4.207,,,,
1519,11/09/2025 12:00:00 AM,4.207,,,,
1520,11/09/2025 12:10:00 AM,4.102,,,,
1521,11/09/2025 12:20:00 AM,3.998,,,,
1522,11/09/2025 12:30:00 AM,4.102,,,,
1523,11/09/2025 12:40:00 AM,4.102,,,,
1524,11/09/2025 12:50:00 AM,4.207,,,,
1525,11/09/2025 01:00:00 AM,5.244,,,,
1526,11/09/2025 01:10:00 AM,5.962,,,,
1527,11/09/2025 01:20:00 AM,6.064,,,,
1528,11/09/2025 01:30:00 AM,6.166,,,,
1529,11/09/2025 01:40:00 AM,6.064,,,,
1530,11/09/2025 01:50:00 AM,5.450,,,,
1531,11/09/2025 02:00:00 AM,5.552,,,,
1532,11/09/2025 02:10:00 AM,5.552,,,,
1533,11/09/2025 02:20:00 AM,5.860,,,,
1534,11/09/2025 02:30:00 AM,5.962,,,,
1535,11/09/2025 02:40:00 AM,5.655,,,,
1536,11/09/2025 02:50:00 AM,5.962,,,,
1537,11/09/2025 03:00:00 AM,6.370,,,,
1538,11/09/2025 03:10:00 AM,6.674,,,,
1539,11/09/2025 03:20:00 AM,6.877,,,,
1540,11/09/2025 03:30:00 AM,6.978,,,,
1541,11/09/2025 03:40:00 AM,7.179,,,,
1542,11/09/2025 03:50:00 AM,7.280,,,,
1543,11/09/2025 04:00:00 AM,6.877,,,,
1544,11/09/2025 04:10:00 AM,6.775,,,,
1545,11/09/2025 04:20:00 AM,6.370,,,,
1546,11/09/2025 04:30:00 AM,5.860,,,,
1547,11/09/2025 04:40:00 AM,6.471,,,,
1548,11/09/2025 04:50:00 AM,6.978,,,,
1549,11/09/2025 05:00:00 AM,7.280,,,,
1550,11/09/2025 05:10:00 AM,7.381,,,,
1551,11/09/2025 05:20:00 AM,6.775,,,,
1552,11/09/2025 05:30:00 AM,6.166,,,,
1553,11/09/2025 05:40:00 AM,5.962,,,,
1554,11/09/2025 05:50:00 AM,6.775,,,,
1555,11/09/2025 06:00:00 AM,7.280,,,,
1556,11/09/2025 06:10:00 AM,7.582,,,,
1557,11/09/2025 06:20:00 AM,7.582,,,,
1558,11/09/2025 06:30:00 AM,7.682,,,,
1559,11/09/2025 06:40:00 AM,7.782,,,,
1560,11/09/2025 06:50:00 AM,7.782,,,,
1561,11/09/2025 07:00:00 AM,7.882,,,,
1562,11/09/2025 07:10:00 AM,7.682,,,,
1563,11/09/2025 07:20:00 AM,7.582,,,,
1564,11/09/2025 07:30:00 AM,7.481,,,,
1565,11/09/2025 07:40:00 AM,7.582,,,,
1566,11/09/2025 07:50:00 AM,7.582,,,,
1567,11/09/2025 08:00:00 AM,7.682,,,,
1568,11/09/2025 08:10:00 AM,7.682,,,,
1569,11/09/2025 08:20:00 AM,7.682,,,,
1570,11/09/2025 08:30:00 AM,7.682,,,,
1571,11/09/2025 08:40:00 AM,7.882,,,,
1572,11/09/2025 08:50:00 AM,7.882,,,,
1573,11/09/2025 09:00:00 AM,8.082,,,,
1574,11/09/2025 09:10:00 AM,8.182,,,,
1575,11/09/2025 09:20:00 AM,8.182,,,,
1576,11/09/2025 09:30:00 AM,8.082,,,,
1577,11/09/2025 09:40:00 AM,7.782,,,,
1578,11/09/2025 09:50:00 AM,7.582,,,,
1579,11/09/2025 10:00:00 AM,7.682,,,,
1580,11/09/2025 10:10:00 AM,7.882,,,,
1581,11/09/2025 10:20:00 AM,7.983,,,,
1582,11/09/2025 10:30:00 AM,7.582,,,,
1583,11/09/2025 10:40:00 AM,7.582,,,,
1584,11/09/2025 10:50:00 AM,7.682,,,,
1585,11/09/2025 11:00:00 AM,8.082,,,,
1586,11/09/2025 11:10:00 AM,8.481,,,,
1587,11/09/2025 11:20:00 AM,8.481,,,,
1588,11/09/2025 11:30:00 AM,8.680,,,,
1589,11/09/2025 11:40:00 AM,8.879,,,,
1590,11/09/2025 11:50:00 AM,9.077,,,,
1591,11/09/2025 12:00:00 PM,9.373,,,,
1592,11/09/2025 12:10:00 PM,9.571,,,,
1593,11/09/2025 12:20:00 PM,9.571,,,,
1594,11/09/2025 12:30:00 PM,9.669,,,,
1595,11/09/2025 12:40:00 PM,9.669,,,,
1596,11/09/2025 12:50:00 PM,9.768,,,,
1597,11/09/2025 01:00:00 PM,9.669,,,,
1598,11/09/2025 01:10:00 PM,9.768,,,,
1599,11/09/2025 01:20:00 PM,10.161,,,,
1600,11/09/2025 01:30:00 PM,10.455,,,,
1601,11/09/2025 01:40:00 PM,10.651,,,,
1602,11/09/2025 01:50:00 PM,10.357,,,,
1603,11/09/2025 02:00:00 PM,10.357,,,,
1604,11/09/2025 02:10:00 PM,10.357,,,,
1605,11/09/2025 02:20:00 PM,10.259,,,,
1606,11/09/2025 02:30:00 PM,10.161,,,,
1607,11/09/2025 02:40:00 PM,10.063,,,,
1608,11/09/2025 02:50:00 PM,10.161,,,,
1609,11/09/2025 03:00:00 PM,10.259,,,,
1610,11/09/2025 03:10:00 PM,10.259,,,,
1611,11/09/2025 03:20:00 PM,10.357,,,,
1612,11/09/2025 03:30:00 PM,10.357,,,,
1613,11/09/2025 03:40:00 PM,10.259,,,,
1614,11/09/2025 03:50:00 PM,10.161,,,,
1615,11/09/2025 04:00:00 PM,10.063,,,,
1616,11/09/2025 04:10:00 PM,9.965,,,,
1617,11/09/2025 04:20:00 PM,9.866,,,,
1618,11/09/2025 04:30:00 PM,9.768,,,,
1619,11/09/2025 04:40:00 PM,9.768,,,,
1620,11/09/2025 04:50:00 PM,9.768,,,,
1621,11/09/2025 05:00:00 PM,9.669,,,,
1622,11/09/2025 05:10:00 PM,9.571,,,,
1623,11/09/2025 05:20:00 PM,9.472,,,,
1624,11/09/2025 05:30:00 PM,9.472,,,,
1625,11/09/2025 05:40:00 PM,9.373,,,,
1626,11/09/2025 05:50:00 PM,9.373,,,,
1627,11/09/2025 06:00:00 PM,9.275,,,,
1628,11/09/2025 06:10:00 PM,9.275,,,,
1629,11/09/2025 06:20:00 PM,9.176,,,,
1630,11/09/2025 06:30:00 PM,9.275,,,,
1631,11/09/2025 06:40:00 PM,9.373,,,,
1632,11/09/2025 06:50:00 PM,9.373,,,,
1633,11/09/2025 07:00:00 PM,9.275,,,,
1634,11/09/2025 07:10:00 PM,9.176,,,,
1635,11/09/2025 07:20:00 PM,9.077,,,,
1636,11/09/2025 07:30:00 PM,9.077,,,,
1637,11/09/2025 07:40:00 PM,9.077,,,,
1638,11/09/2025 07:50:00 PM,9.077,,,,
1639,11/09/2025 08:00:00 PM,8.879,,,,
1640,11/09/2025 08:10:00 PM,8.581,,,,
1641,11/09/2025 08:20:00 PM,8.481,,,,
1642,11/09/2025 08:30:00 PM,8.481,,,,
1643,11/09/2025 08:40:00 PM,8.481,,,,
1644,11/09/2025 08:50:00 PM,8.481,,,,
1645,11/09/2025 09:00:00 PM,8.382,,,,
1646,11/09/2025 09:10:00 PM,8.382,,,,
1647,11/09/2025 09:20:00 PM,8.282,,,,
1648,11/09/2025 09:30:00 PM,8.282,,,,
1649,11/09/2025 09:40:00 PM,8.182,,,,
1650,11/09/2025 09:50:00 PM,8.182,,,,
1651,11/09/2025 10:00:00 PM,8.182,,,,
1652,11/09/2025 10:10:00 PM,8.182,,,,
1653,11/09/2025 10:20:00 PM,8.382,,,,
1654,11/09/2025 10:30:00 PM,8.581,,,,
1655,11/09/2025 10:40:00 PM,8.581,,,,
1656,11/09/2025 10:50:00 PM,8.481,,,,
1657,11/09/2025 11:00:00 PM,8.282,,,,
1658,11/09/2025 11:10:00 PM,8.182,,,,
1659,11/09/2025 11:20:00 PM,8.082,,,,
1660,11/09/2025 11:30:00 PM,7.983,,,,
1661,11/09/2025 11:40:00 PM,7.983,,,,
1662,11/09/2025 11:50:00 PM,7.983,,,,
1663,11/10/2025 12:00:00 AM,7.983,,,,
1664,11/10/2025 12:10:00 AM,7.983,,,,
1665,11/10/2025 12:20:00 AM,8.082,,,,
1666,11/10/2025 12:30:00 AM,7.782,,,,
1667,11/10/2025 12:40:00 AM,7.682,,,,
1668,11/10/2025 12:50:00 AM,7.582,,,,
1669,11/10/2025 01:00:00 AM,7.582,,,,
1670,11/10/2025 01:10:00 AM,7.481,,,,
1671,11/10/2025 01:20:00 AM,7.481,,,,
1672,11/10/2025 01:30:00 AM,7.582,,,,
1673,11/10/2025 01:40:00 AM,7.481,,,,
1674,11/10/2025 01:50:00 AM,7.381,,,,
1675,11/10/2025 02:00:00 AM,7.381,,,,
1676,11/10/2025 02:10:00 AM,7.280,,,,
1677,11/10/2025 02:20:00 AM,7.179,,,,
1678,11/10/2025 02:30:00 AM,7.179,,,,
1679,11/10/2025 02:40:00 AM,7.179,,,,
1680,11/10/2025 02:50:00 AM,6.978,,,,
1681,11/10/2025 03:00:00 AM,6.775,,,,
1682,11/10/2025 03:10:00 AM,6.674,,,,
1683,11/10/2025 03:20:00 AM,6.471,,,,
1684,11/10/2025 03:30:00 AM,6.268,,,,
1685,11/10/2025 03:40:00 AM,6.268,,,,
1686,11/10/2025 03:50:00 AM,6.064,,,,
1687,11/10/2025 04:00:00 AM,5.962,,,,
1688,11/10/2025 04:10:00 AM,5.962,,,,
1689,11/10/2025 04:20:00 AM,5.962,,,,
1690,11/10/2025 04:30:00 AM,5.962,,,,
1691,11/10/2025 04:40:00 AM,6.064,,,,
1692,11/10/2025 04:50:00 AM,6.166,,,,
1693,11/10/2025 05:00:00 AM,6.064,,,,
1694,11/10/2025 05:10:00 AM,5.962,,,,
1695,11/10/2025 05:20:00 AM,5.860,,,,
1696,11/10/2025 05:30:00 AM,5.757,,,,
1697,11/10/2025 05:40:00 AM,5.655,,,,
1698,11/10/2025 05:50:00 AM,5.450,,,,
1699,11/10/2025 06:00:00 AM,5.347,,,,
1700,11/10/2025 06:10:00 AM,5.450,,,,
1701,11/10/2025 06:20:00 AM,5.552,,,,
1702,11/10/2025 06:30:00 AM,5.655,,,,
1703,11/10/2025 06:40:00 AM,5.655,,,,
1704,11/10/2025 06:50:00 AM,5.655,,,,
1705,11/10/2025 07:00:00 AM,5.552,,,,
1706,11/10/2025 07:10:00 AM,5.347,,,,
1707,11/10/2025 07:20:00 AM,5.244,,,,
1708,11/10/2025 07:30:00 AM,5.141,,,,
1709,11/10/2025 07:40:00 AM,5.244,,,,
1710,11/10/2025 07:50:00 AM,5.244,,,,
1711,11/10/2025 08:00:00 AM,5.141,,,,
1712,11/10/2025 08:10:00 AM,5.037,,,,
1713,11/10/2025 08:20:00 AM,5.037,,,,
1714,11/10/2025 08:30:00 AM,5.037,,,,
1715,11/10/2025 08:40:00 AM,5.037,,,,
1716,11/10/2025 08:50:00 AM,5.037,,,,
1717,11/10/2025 09:00:00 AM,4.934,,,,
1718,11/10/2025 09:10:00 AM,4.934,,,,
1719,11/10/2025 09:20:00 AM,4.831,,,,
1720,11/10/2025 09:30:00 AM,4.831,,,,
1721,11/10/2025 09:40:00 AM,4.623,,,,
1722,11/10/2025 09:50:00 AM,4.311,,,,
1723,11/10/2025 10:00:00 AM,4.415,,,,
1724,11/10/2025 10:10:00 AM,4.727,,,,
1725,11/10/2025 10:20:00 AM,4.831,,,,
1726,11/10/2025 10:30:00 AM,4.934,,,,
1727,11/10/2025 10:40:00 AM,5.037,,,,
1728,11/10/2025 10:50:00 AM,5.037,,,,
1729,11/10/2025 11:00:00 AM,5.037,,,,
1730,11/10/2025 11:10:00 AM,5.141,,,,
1731,11/10/2025 11:20:00 AM,5.244,,,,
1732,11/10/2025 11:30:00 AM,5.450,,,,
1733,11/10/2025 11:40:00 AM,5.244,,,,
1734,11/10/2025 11:50:00 AM,5.347,,,,
1735,11/10/2025 12:00:00 PM,5.450,,,,
1736,11/10/2025 12:10:00 PM,5.655,,,,
1737,11/10/2025 12:20:00 PM,6.064,,,,
1738,11/10/2025 12:30:00 PM,6.268,,,,
1739,11/10/2025 12:40:00 PM,6.573,,,,
1740,11/10/2025 12:50:00 PM,6.877,,,,
1741,11/10/2025 01:00:00 PM,7.079,,,,
1742,11/10/2025 01:10:00 PM,6.877,,,,
1743,11/10/2025 01:20:00 PM,7.079,,,,
1744,11/10/2025 01:30:00 PM,7.079,,,,
1745,11/10/2025 01:40:00 PM,6.674,,,,
1746,11/10/2025 01:50:00 PM,6.674,,,,
1747,11/10/2025 02:00:00 PM,6.775,,,,
1748,11/10/2025 02:10:00 PM,6.674,,,,
1749,11/10/2025 02:20:00 PM,6.573,,,,
1750,11/10/2025 02:30:00 PM,6.573,,,,
1751,11/10/2025 02:40:00 PM,6.674,,,,
1752,11/10/2025 02:50:00 PM,6.877,,,,
1753,11/10/2025 03:00:00 PM,6.877,,,,
1754,11/10/2025 03:10:00 PM,7.079,,,,
1755,11/10/2025 03:20:00 PM,6.978,,,,
1756,11/10/2025 03:30:00 PM,7.079,,,,
1757,11/10/2025 03:40:00 PM,6.978,,,,
1758,11/10/2025 03:50:00 PM,6.978,,,,
1759,11/10/2025 04:00:00 PM,6.877,,,,
1760,11/10/2025 04:10:00 PM,6.573,,,,
1761,11/10/2025 04:20:00 PM,6.471,,,,
1762,11/10/2025 04:30:00 PM,6.370,,,,
1763,11/10/2025 04:40:00 PM,6.166,,,,
1764,11/10/2025 04:50:00 PM,6.573,,,,
1765,11/10/2025 05:00:00 PM,6.775,,,,
1766,11/10/2025 05:10:00 PM,6.877,,,,
1767,11/10/2025 05:20:00 PM,6.775,,,,
1768,11/10/2025 05:30:00 PM,6.674,,,,
1769,11/10/2025 05:40:00 PM,6.471,,,,
1770,11/10/2025 05:50:00 PM,6.166,,,,
1771,11/10/2025 06:00:00 PM,6.166,,,,
1772,11/10/2025 06:10:00 PM,6.674,,,,
1773,11/10/2025 06:20:00 PM,6.877,,,,
1774,11/10/2025 06:30:00 PM,7.079,,,,
1775,11/10/2025 06:40:00 PM,7.280,,,,
1776,11/10/2025 06:50:00 PM,7.381,,,,
1777,11/10/2025 07:00:00 PM,7.481,,,,
1778,11/10/2025 07:10:00 PM,7.582,,,,
1779,11/10/2025 07:20:00 PM,7.481,,,,
1780,11/10/2025 07:30:00 PM,7.381,,,,
1781,11/10/2025 07:40:00 PM,7.280,,,,
1782,11/10/2025 07:50:00 PM,7.179,,,,
1783,11/10/2025 08:00:00 PM,7.079,,,,
1784,11/10/2025 08:10:00 PM,7.079,,,,
1785,11/10/2025 08:20:00 PM,7.079,,,,
1786,11/10/2025 08:30:00 PM,7.079,,,,
1787,11/10/2025 08:40:00 PM,7.079,,,,
1788,11/10/2025 08:50:00 PM,7.079,,,,
1789,11/10/2025 09:00:00 PM,6.978,,,,
1790,11/10/2025 09:10:00 PM,6.978,,,,
1791,11/10/2025 09:20:00 PM,7.079,,,,
1792,11/10/2025 09:30:00 PM,7.179,,,,
1793,11/10/2025 09:40:00 PM,7.381,,,,
1794,11/10/2025 09:50:00 PM,7.782,,,,
1795,11/10/2025 10:00:00 PM,8.382,,,,
1796,11/10/2025 10:10:00 PM,8.680,,,,
1797,11/10/2025 10:20:00 PM,8.879,,,,
1798,11/10/2025 10:30:00 PM,9.077,,,,
1799,11/10/2025 10:40:00 PM,8.978,,,,
1800,11/10/2025 10:50:00 PM,9.077,,,,
1801,11/10/2025 11:00:00 PM,9.176,,,,
1802,11/10/2025 11:10:00 PM,9.176,,,,
1803,11/10/2025 11:20:00 PM,9.373,,,,
1804,11/10/2025 11:30:00 PM,9.571,,,,
1805,11/10/2025 11:40:00 PM,9.571,,,,
1806,11/10/2025 11:50:00 PM,9.571,,,,
1807,11/11/2025 12:00:00 AM,9.571,,,,
1808,11/11/2025 12:10:00 AM,9.669,,,,
1809,11/11/2025 12:20:00 AM,9.768,,,,
1810,11/11/2025 12:30:00 AM,9.768,,,,
1811,11/11/2025 12:40:00 AM,9.866,,,,
1812,11/11/2025 12:50:00 AM,9.866,,,,
1813,11/11/2025 01:00:00 AM,9.866,,,,
1814,11/11/2025 01:10:00 AM,9.866,,,,
1815,11/11/2025 01:20:00 AM,9.965,,,,
1816,11/11/2025 01:30:00 AM,9.866,,,,
1817,11/11/2025 01:40:00 AM,9.866,,,,
1818,11/11/2025 01:50:00 AM,9.965,,,,
1819,11/11/2025 02:00:00 AM,9.965,,,,
1820,11/11/2025 02:10:00 AM,10.161,,,,
1821,11/11/2025 02:20:00 AM,10.161,,,,
1822,11/11/2025 02:30:00 AM,9.965,,,,
1823,11/11/2025 02:40:00 AM,9.669,,,,
1824,11/11/2025 02:50:00 AM,9.866,,,,
1825,11/11/2025 03:00:00 AM,10.161,,,,
1826,11/11/2025 03:10:00 AM,10.063,,,,
1827,11/11/2025 03:20:00 AM,10.063,,,,
1828,11/11/2025 03:30:00 AM,10.161,,,,
1829,11/11/2025 03:40:00 AM,10.161,,,,
1830,11/11/2025 03:50:00 AM,10.357,,,,
1831,11/11/2025 04:00:00 AM,10.455,,,,
1832,11/11/2025 04:10:00 AM,10.357,,,,
1833,11/11/2025 04:20:00 AM,10.259,,,,
1834,11/11/2025 04:30:00 AM,10.259,,,,
1835,11/11/2025 04:40:00 AM,10.161,,,,
1836,11/11/2025 04:50:00 AM,10.063,,,,
1837,11/11/2025 05:00:00 AM,9.965,,,,
1838,11/11/2025 05:10:00 AM,9.866,,,,
1839,11/11/2025 05:20:00 AM,9.768,,,,
1840,11/11/2025 05:30:00 AM,9.472,,,,
1841,11/11/2025 05:40:00 AM,9.472,,,,
1842,11/11/2025 05:50:00 AM,9.472,,,,
1843,11/11/2025 06:00:00 AM,9.275,,,,
1844,11/11/2025 06:10:00 AM,8.879,,,,
1845,11/11/2025 06:20:00 AM,8.779,,,,
1846,11/11/2025 06:30:00 AM,8.879,,,,
1847,11/11/2025 06:40:00 AM,8.978,,,,
