"Plot Title: 10350017"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350017, SEN S/N: 10350017, LBL: temp)","Good Battery (LGR S/N: 10350017)","Coupler Detached (LGR S/N: 10350017)","Bad Battery (LGR S/N: 10350017)","Coupler Attached (LGR S/N: 10350017)","Host Connected (LGR S/N: 10350017)","Stopped (LGR S/N: 10350017)","End Of File (LGR S/N: 10350017)"
1288,11/07/2025 08:29:23 AM,2.303,,,,,,,
1289,11/07/2025 08:39:23 AM,3.367,,,,,,,
1290,11/07/2025 08:49:23 AM,4.102,,,,,,,
1291,11/07/2025 08:59:23 AM,2.517,,,,,,,
1292,11/07/2025 09:09:23 AM,2.624,,,,,,,
1293,11/07/2025 09:19:23 AM,2.624,,,,,,,
1294,11/07/2025 09:29:23 AM,2.943,,,,,,,
1295,11/07/2025 09:39:23 AM,2.517,,,,,,,
1296,11/07/2025 09:49:23 AM,2.624,,,,,,,
1297,11/07/2025 09:59:23 AM,2.730,,,,,,,
1298,11/07/2025 10:09:23 AM,2.730,,,,,,,
1299,11/07/2025 10:19:23 AM,2.837,,,,,,,
1300,11/07/2025 10:29:23 AM,2.730,,,,,,,
1301,11/07/2025 10:39:23 AM,2.837,,,,,,,
1302,11/07/2025 10:49:23 AM,3.155,,,,,,,
1303,11/07/2025 10:59:23 AM,3.367,,,,,,,
1304,11/07/2025 11:09:23 AM,3.261,,,,,,,
1305,11/07/2025 11:19:23 AM,3.578,,,,,,,
1306,11/07/2025 11:29:23 AM,3.998,,,,,,,
1307,11/07/2025 11:39:23 AM,3.788,,,,,,,
1308,11/07/2025 11:49:23 AM,3.893,,,,,,,
1309,11/07/2025 11:59:23 AM,4.102,,,,,,,
1310,11/07/2025 12:09:23 PM,4.207,,,,,,,
1311,11/07/2025 12:19:23 PM,4.415,,,,,,,
1312,11/07/2025 12:29:23 PM,4.519,,,,,,,
1313,11/07/2025 12:39:23 PM,4.519,,,,,,,
1314,11/07/2025 12:49:23 PM,4.519,,,,,,,
1315,11/07/2025 12:59:23 PM,4.519,,,,,,,
1316,11/07/2025 01:09:23 PM,4.415,,,,,,,
1317,11/07/2025 01:19:23 PM,4.415,,,,,,,
1318,11/07/2025 01:29:23 PM,4.831,,,,,,,
1319,11/07/2025 01:39:23 PM,4.831,,,,,,,
1320,11/07/2025 01:49:23 PM,4.831,,,,,,,
1321,11/07/2025 01:59:23 PM,4.727,,,,,,,
1322,11/07/2025 02:09:23 PM,4.934,,,,,,,
1323,11/07/2025 02:19:23 PM,4.934,,,,,,,
1324,11/07/2025 02:29:23 PM,4.831,,,,,,,
1325,11/07/2025 02:39:23 PM,5.037,,,,,,,
1326,11/07/2025 02:49:23 PM,4.831,,,,,,,
1327,11/07/2025 02:59:23 PM,4.415,,,,,,,
1328,11/07/2025 03:09:23 PM,4.519,,,,,,,
1329,11/07/2025 03:19:23 PM,4.207,,,,,,,
1330,11/07/2025 03:29:23 PM,4.102,,,,,,,
1331,11/07/2025 03:39:23 PM,4.102,,,,,,,
1332,11/07/2025 03:49:23 PM,4.207,,,,,,,
1333,11/07/2025 03:59:23 PM,4.311,,,,,,,
1334,11/07/2025 04:09:23 PM,4.311,,,,,,,
1335,11/07/2025 04:19:23 PM,4.207,,,,,,,
1336,11/07/2025 04:29:23 PM,3.788,,,,,,,
1337,11/07/2025 04:39:23 PM,3.472,,,,,,,
1338,11/07/2025 04:49:23 PM,3.367,,,,,,,
1339,11/07/2025 04:59:23 PM,3.261,,,,,,,
1340,11/07/2025 05:09:23 PM,3.261,,,,,,,
1341,11/07/2025 05:19:23 PM,3.261,,,,,,,
1342,11/07/2025 05:29:23 PM,3.155,,,,,,,
1343,11/07/2025 05:39:23 PM,3.155,,,,,,,
1344,11/07/2025 05:49:23 PM,3.155,,,,,,,
1345,11/07/2025 05:59:23 PM,3.049,,,,,,,
1346,11/07/2025 06:09:23 PM,3.155,,,,,,,
1347,11/07/2025 06:19:23 PM,2.943,,,,,,,
1348,11/07/2025 06:29:23 PM,2.943,,,,,,,
1349,11/07/2025 06:39:23 PM,2.837,,,,,,,
1350,11/07/2025 06:49:23 PM,2.624,,,,,,,
1351,11/07/2025 06:59:23 PM,2.624,,,,,,,
1352,11/07/2025 07:09:23 PM,2.624,,,,,,,
1353,11/07/2025 07:19:23 PM,2.730,,,,,,,
1354,11/07/2025 07:29:23 PM,2.730,,,,,,,
1355,11/07/2025 07:39:23 PM,2.730,,,,,,,
1356,11/07/2025 07:49:23 PM,2.517,,,,,,,
1357,11/07/2025 07:59:23 PM,2.517,,,,,,,
1358,11/07/2025 08:09:23 PM,2.517,,,,,,,
1359,11/07/2025 08:19:23 PM,2.517,,,,,,,
1360,11/07/2025 08:29:23 PM,2.517,,,,,,,
1361,11/07/2025 08:39:23 PM,2.410,,,,,,,
1362,11/07/2025 08:49:23 PM,2.410,,,,,,,
1363,11/07/2025 08:59:23 PM,2.410,,,,,,,
1364,11/07/2025 09:09:23 PM,2.517,,,,,,,
1365,11/07/2025 09:19:23 PM,2.303,,,,,,,
1366,11/07/2025 09:29:23 PM,2.195,,,,,,,
1367,11/07/2025 09:39:23 PM,2.195,,,,,,,
1368,11/07/2025 09:49:23 PM,2.088,,,,,,,
1369,11/07/2025 09:59:23 PM,1.980,,,,,,,
1370,11/07/2025 10:09:23 PM,2.088,,,,,,,
1371,11/07/2025 10:19:23 PM,1.980,,,,,,,
1372,11/07/2025 10:29:23 PM,2.088,,,,,,,
1373,11/07/2025 10:39:23 PM,1.764,,,,,,,
1374,11/07/2025 10:49:23 PM,1.764,,,,,,,
1375,11/07/2025 10:59:23 PM,1.980,,,,,,,
1376,11/07/2025 11:09:23 PM,1.764,,,,,,,
1377,11/07/2025 11:19:23 PM,1.764,,,,,,,
1378,11/07/2025 11:29:23 PM,1.656,,,,,,,
1379,11/07/2025 11:39:23 PM,1.439,,,,,,,
1380,11/07/2025 11:49:23 PM,1.330,,,,,,,
1381,11/07/2025 11:59:23 PM,1.221,,,,,,,
1382,11/08/2025 12:09:23 AM,1.221,,,,,,,
1383,11/08/2025 12:19:23 AM,1.003,,,,,,,
1384,11/08/2025 12:29:23 AM,0.784,,,,,,,
1385,11/08/2025 12:39:23 AM,0.563,,,,,,,
1386,11/08/2025 12:49:23 AM,0.453,,,,,,,
1387,11/08/2025 12:59:23 AM,0.563,,,,,,,
1388,11/08/2025 01:09:23 AM,0.674,,,,,,,
1389,11/08/2025 01:19:23 AM,0.893,,,,,,,
1390,11/08/2025 01:29:23 AM,1.003,,,,,,,
1391,11/08/2025 01:39:23 AM,0.893,,,,,,,
1392,11/08/2025 01:49:23 AM,0.674,,,,,,,
1393,11/08/2025 01:59:23 AM,0.784,,,,,,,
1394,11/08/2025 02:09:23 AM,1.112,,,,,,,
1395,11/08/2025 02:19:23 AM,1.003,,,,,,,
1396,11/08/2025 02:29:23 AM,0.784,,,,,,,
1397,11/08/2025 02:39:23 AM,1.112,,,,,,,
1398,11/08/2025 02:49:23 AM,1.221,,,,,,,
1399,11/08/2025 02:59:23 AM,1.112,,,,,,,
1400,11/08/2025 03:09:23 AM,1.330,,,,,,,
1401,11/08/2025 03:19:23 AM,1.439,,,,,,,
1402,11/08/2025 03:29:23 AM,1.439,,,,,,,
1403,11/08/2025 03:39:23 AM,1.330,,,,,,,
1404,11/08/2025 03:49:23 AM,1.221,,,,,,,
1405,11/08/2025 03:59:23 AM,1.112,,,,,,,
1406,11/08/2025 04:09:23 AM,1.003,,,,,,,
1407,11/08/2025 04:19:23 AM,0.784,,,,,,,
1408,11/08/2025 04:29:23 AM,0.784,,,,,,,
1409,11/08/2025 04:39:23 AM,0.784,,,,,,,
1410,11/08/2025 04:49:23 AM,0.674,,,,,,,
1411,11/08/2025 04:59:23 AM,0.563,,,,,,,
1412,11/08/2025 05:09:23 AM,0.453,,,,,,,
1413,11/08/2025 05:19:23 AM,0.563,,,,,,,
1414,11/08/2025 05:29:23 AM,0.674,,,,,,,
1415,11/08/2025 05:39:23 AM,0.674,,,,,,,
1416,11/08/2025 05:49:23 AM,0.784,,,,,,,
1417,11/08/2025 05:59:23 AM,0.674,,,,,,,
1418,11/08/2025 06:09:23 AM,0.563,,,,,,,
1419,11/08/2025 06:19:23 AM,0.784,,,,,,,
1420,11/08/2025 06:29:23 AM,0.674,,,,,,,
1421,11/08/2025 06:39:23 AM,0.453,,,,,,,
1422,11/08/2025 06:49:23 AM,0.343,,,,,,,
1423,11/08/2025 06:59:23 AM,0.453,,,,,,,
1424,11/08/2025 07:09:23 AM,0.674,,,,,,,
1425,11/08/2025 07:19:23 AM,0.784,,,,,,,
1426,11/08/2025 07:29:23 AM,0.563,,,,,,,
1427,11/08/2025 07:39:23 AM,0.674,,,,,,,
1428,11/08/2025 07:49:23 AM,0.784,,,,,,,
1429,11/08/2025 07:59:23 AM,0.893,,,,,,,
1430,11/08/2025 08:09:23 AM,0.893,,,,,,,
1431,11/08/2025 08:19:23 AM,1.003,,,,,,,
1432,11/08/2025 08:29:23 AM,1.221,,,,,,,
1433,11/08/2025 08:39:23 AM,1.221,,,,,,,
1434,11/08/2025 08:49:23 AM,1.439,,,,,,,
1435,11/08/2025 08:59:23 AM,1.656,,,,,,,
1436,11/08/2025 09:09:23 AM,1.548,,,,,,,
1437,11/08/2025 09:19:23 AM,1.764,,,,,,,
1438,11/08/2025 09:29:23 AM,1.872,,,,,,,
1439,11/08/2025 09:39:23 AM,1.980,,,,,,,
1440,11/08/2025 09:49:23 AM,1.980,,,,,,,
1441,11/08/2025 09:59:23 AM,2.088,,,,,,,
1442,11/08/2025 10:09:23 AM,2.088,,,,,,,
1443,11/08/2025 10:19:23 AM,2.303,,,,,,,
1444,11/08/2025 10:29:23 AM,2.517,,,,,,,
1445,11/08/2025 10:39:23 AM,2.730,,,,,,,
1446,11/08/2025 10:49:23 AM,2.943,,,,,,,
1447,11/08/2025 10:59:23 AM,2.943,,,,,,,
1448,11/08/2025 11:09:23 AM,2.837,,,,,,,
1449,11/08/2025 11:19:23 AM,2.837,,,,,,,
1450,11/08/2025 11:29:23 AM,3.049,,,,,,,
1451,11/08/2025 11:39:23 AM,3.472,,,,,,,
1452,11/08/2025 11:49:23 AM,3.472,,,,,,,
1453,11/08/2025 11:59:23 AM,3.893,,,,,,,
1454,11/08/2025 12:09:23 PM,3.998,,,,,,,
1455,11/08/2025 12:19:23 PM,3.788,,,,,,,
1456,11/08/2025 12:29:23 PM,3.998,,,,,,,
1457,11/08/2025 12:39:23 PM,4.102,,,,,,,
1458,11/08/2025 12:49:23 PM,4.102,,,,,,,
1459,11/08/2025 12:59:23 PM,4.102,,,,,,,
1460,11/08/2025 01:09:23 PM,4.623,,,,,,,
1461,11/08/2025 01:19:23 PM,4.311,,,,,,,
1462,11/08/2025 01:29:23 PM,4.102,,,,,,,
1463,11/08/2025 01:39:23 PM,4.102,,,,,,,
1464,11/08/2025 01:49:23 PM,4.623,,,,,,,
1465,11/08/2025 01:59:23 PM,4.623,,,,,,,
1466,11/08/2025 02:09:23 PM,4.623,,,,,,,
1467,11/08/2025 02:19:23 PM,4.311,,,,,,,
1468,11/08/2025 02:29:23 PM,4.311,,,,,,,
1469,11/08/2025 02:39:23 PM,4.102,,,,,,,
1470,11/08/2025 02:49:23 PM,4.102,,,,,,,
1471,11/08/2025 02:59:23 PM,4.207,,,,,,,
1472,11/08/2025 03:09:23 PM,4.311,,,,,,,
1473,11/08/2025 03:19:23 PM,4.311,,,,,,,
1474,11/08/2025 03:29:23 PM,3.998,,,,,,,
1475,11/08/2025 03:39:23 PM,3.683,,,,,,,
1476,11/08/2025 03:49:23 PM,3.683,,,,,,,
1477,11/08/2025 03:59:23 PM,3.683,,,,,,,
1478,11/08/2025 04:09:23 PM,3.893,,,,,,,
1479,11/08/2025 04:19:23 PM,3.683,,,,,,,
1480,11/08/2025 04:29:23 PM,3.578,,,,,,,
1481,11/08/2025 04:39:23 PM,3.472,,,,,,,
1482,11/08/2025 04:49:23 PM,3.367,,,,,,,
1483,11/08/2025 04:59:23 PM,3.155,,,,,,,
1484,11/08/2025 05:09:23 PM,3.049,,,,,,,
1485,11/08/2025 05:19:23 PM,2.943,,,,,,,
1486,11/08/2025 05:29:23 PM,2.943,,,,,,,
1487,11/08/2025 05:39:23 PM,2.943,,,,,,,
1488,11/08/2025 05:49:23 PM,2.837,,,,,,,
1489,11/08/2025 05:59:23 PM,2.730,,,,,,,
1490,11/08/2025 06:09:23 PM,2.624,,,,,,,
1491,11/08/2025 06:19:23 PM,2.730,,,,,,,
1492,11/08/2025 06:29:23 PM,2.837,,,,,,,
1493,11/08/2025 06:39:23 PM,2.730,,,,,,,
1494,11/08/2025 06:49:23 PM,2.624,,,,,,,
1495,11/08/2025 06:59:23 PM,2.624,,,,,,,
1496,11/08/2025 07:09:23 PM,2.730,,,,,,,
1497,11/08/2025 07:19:23 PM,2.730,,,,,,,
1498,11/08/2025 07:29:23 PM,2.624,,,,,,,
1499,11/08/2025 07:39:23 PM,2.410,,,,,,,
1500,11/08/2025 07:49:23 PM,2.517,,,,,,,
1501,11/08/2025 07:59:23 PM,3.049,,,,,,,
1502,11/08/2025 08:09:23 PM,3.472,,,,,,,
1503,11/08/2025 08:19:23 PM,3.155,,,,,,,
1504,11/08/2025 08:29:23 PM,3.155,,,,,,,
1505,11/08/2025 08:39:23 PM,2.943,,,,,,,
1506,11/08/2025 08:49:23 PM,3.155,,,,,,,
1507,11/08/2025 08:59:23 PM,3.893,,,,,,,
1508,11/08/2025 09:09:23 PM,3.578,,,,,,,
1509,11/08/2025 09:19:23 PM,3.261,,,,,,,
1510,11/08/2025 09:29:23 PM,3.472,,,,,,,
1511,11/08/2025 09:39:23 PM,3.998,,,,,,,
1512,11/08/2025 09:49:23 PM,4.831,,,,,,,
1513,11/08/2025 09:59:23 PM,5.347,,,,,,,
1514,11/08/2025 10:09:23 PM,5.655,,,,,,,
1515,11/08/2025 10:19:23 PM,5.860,,,,,,,
1516,11/08/2025 10:29:23 PM,5.962,,,,,,,
1517,11/08/2025 10:39:23 PM,5.860,,,,,,,
1518,11/08/2025 10:49:23 PM,5.757,,,,,,,
1519,11/08/2025 10:59:23 PM,5.757,,,,,,,
1520,11/08/2025 11:09:23 PM,4.623,,,,,,,
1521,11/08/2025 11:19:23 PM,4.415,,,,,,,
1522,11/08/2025 11:29:23 PM,4.623,,,,,,,
1523,11/08/2025 11:39:23 PM,5.244,,,,,,,
1524,11/08/2025 11:49:23 PM,5.552,,,,,,,
1525,11/08/2025 11:59:23 PM,5.757,,,,,,,
1526,11/09/2025 12:09:23 AM,5.860,,,,,,,
1527,11/09/2025 12:19:23 AM,6.064,,,,,,,
1528,11/09/2025 12:29:23 AM,6.064,,,,,,,
1529,11/09/2025 12:39:23 AM,5.962,,,,,,,
1530,11/09/2025 12:49:23 AM,5.860,,,,,,,
1531,11/09/2025 12:59:23 AM,5.757,,,,,,,
1532,11/09/2025 01:09:23 AM,5.757,,,,,,,
1533,11/09/2025 01:19:23 AM,5.962,,,,,,,
1534,11/09/2025 01:29:23 AM,6.166,,,,,,,
1535,11/09/2025 01:39:23 AM,6.064,,,,,,,
1536,11/09/2025 01:49:23 AM,6.064,,,,,,,
1537,11/09/2025 01:59:23 AM,5.962,,,,,,,
1538,11/09/2025 02:09:23 AM,5.655,,,,,,,
1539,11/09/2025 02:19:23 AM,5.552,,,,,,,
1540,11/09/2025 02:29:23 AM,5.757,,,,,,,
1541,11/09/2025 02:39:23 AM,5.860,,,,,,,
1542,11/09/2025 02:49:23 AM,5.962,,,,,,,
1543,11/09/2025 02:59:23 AM,6.064,,,,,,,
1544,11/09/2025 03:09:23 AM,6.166,,,,,,,
1545,11/09/2025 03:19:23 AM,6.471,,,,,,,
1546,11/09/2025 03:29:23 AM,6.674,,,,,,,
1547,11/09/2025 03:39:23 AM,6.674,,,,,,,
1548,11/09/2025 03:49:23 AM,6.978,,,,,,,
1549,11/09/2025 03:59:23 AM,6.978,,,,,,,
1550,11/09/2025 04:09:23 AM,6.674,,,,,,,
1551,11/09/2025 04:19:23 AM,6.573,,,,,,,
1552,11/09/2025 04:29:23 AM,6.573,,,,,,,
1553,11/09/2025 04:39:23 AM,6.471,,,,,,,
1554,11/09/2025 04:49:23 AM,6.573,,,,,,,
1555,11/09/2025 04:59:23 AM,6.877,,,,,,,
1556,11/09/2025 05:09:23 AM,6.978,,,,,,,
1557,11/09/2025 05:19:23 AM,6.978,,,,,,,
1558,11/09/2025 05:29:23 AM,6.775,,,,,,,
1559,11/09/2025 05:39:23 AM,6.471,,,,,,,
1560,11/09/2025 05:49:23 AM,6.370,,,,,,,
1561,11/09/2025 05:59:23 AM,6.573,,,,,,,
1562,11/09/2025 06:09:23 AM,6.877,,,,,,,
1563,11/09/2025 06:19:23 AM,7.079,,,,,,,
1564,11/09/2025 06:29:23 AM,7.280,,,,,,,
1565,11/09/2025 06:39:23 AM,7.481,,,,,,,
1566,11/09/2025 06:49:23 AM,7.582,,,,,,,
1567,11/09/2025 06:59:23 AM,7.582,,,,,,,
1568,11/09/2025 07:09:23 AM,7.481,,,,,,,
1569,11/09/2025 07:19:23 AM,7.280,,,,,,,
1570,11/09/2025 07:29:23 AM,7.280,,,,,,,
1571,11/09/2025 07:39:23 AM,7.280,,,,,,,
1572,11/09/2025 07:49:23 AM,7.280,,,,,,,
1573,11/09/2025 07:59:23 AM,7.381,,,,,,,
1574,11/09/2025 08:09:23 AM,7.381,,,,,,,
1575,11/09/2025 08:19:23 AM,7.280,,,,,,,
1576,11/09/2025 08:29:23 AM,7.280,,,,,,,
1577,11/09/2025 08:39:23 AM,7.381,,,,,,,
1578,11/09/2025 08:49:23 AM,7.682,,,,,,,
1579,11/09/2025 08:59:23 AM,7.882,,,,,,,
1580,11/09/2025 09:09:23 AM,7.882,,,,,,,
1581,11/09/2025 09:19:23 AM,7.983,,,,,,,
1582,11/09/2025 09:29:23 AM,8.182,,,,,,,
1583,11/09/2025 09:39:23 AM,8.182,,,,,,,
1584,11/09/2025 09:49:23 AM,7.782,,,,,,,
1585,11/09/2025 09:59:23 AM,7.782,,,,,,,
1586,11/09/2025 10:09:23 AM,7.782,,,,,,,
1587,11/09/2025 10:19:23 AM,7.782,,,,,,,
1588,11/09/2025 10:29:23 AM,7.782,,,,,,,
1589,11/09/2025 10:39:23 AM,7.582,,,,,,,
1590,11/09/2025 10:49:23 AM,7.682,,,,,,,
1591,11/09/2025 10:59:23 AM,7.782,,,,,,,
1592,11/09/2025 11:09:23 AM,7.682,,,,,,,
1593,11/09/2025 11:19:23 AM,7.882,,,,,,,
1594,11/09/2025 11:29:23 AM,8.082,,,,,,,
1595,11/09/2025 11:39:23 AM,8.382,,,,,,,
1596,11/09/2025 11:49:23 AM,8.581,,,,,,,
1597,11/09/2025 11:59:23 AM,8.779,,,,,,,
1598,11/09/2025 12:09:23 PM,8.978,,,,,,,
1599,11/09/2025 12:19:23 PM,8.978,,,,,,,
1600,11/09/2025 12:29:23 PM,9.176,,,,,,,
1601,11/09/2025 12:39:23 PM,9.077,,,,,,,
1602,11/09/2025 12:49:23 PM,9.077,,,,,,,
1603,11/09/2025 12:59:23 PM,9.077,,,,,,,
1604,11/09/2025 01:09:23 PM,9.275,,,,,,,
1605,11/09/2025 01:19:23 PM,9.768,,,,,,,
1606,11/09/2025 01:29:23 PM,9.965,,,,,,,
1607,11/09/2025 01:39:23 PM,10.259,,,,,,,
1608,11/09/2025 01:49:23 PM,9.965,,,,,,,
1609,11/09/2025 01:59:23 PM,9.768,,,,,,,
1610,11/09/2025 02:09:23 PM,9.768,,,,,,,
1611,11/09/2025 02:19:23 PM,9.571,,,,,,,
1612,11/09/2025 02:29:23 PM,9.373,,,,,,,
1613,11/09/2025 02:39:23 PM,9.176,,,,,,,
1614,11/09/2025 02:49:23 PM,9.077,,,,,,,
1615,11/09/2025 02:59:23 PM,9.275,,,,,,,
1616,11/09/2025 03:09:23 PM,9.373,,,,,,,
1617,11/09/2025 03:19:23 PM,9.373,,,,,,,
1618,11/09/2025 03:29:23 PM,9.373,,,,,,,
1619,11/09/2025 03:39:23 PM,9.275,,,,,,,
1620,11/09/2025 03:49:23 PM,9.176,,,,,,,
1621,11/09/2025 03:59:23 PM,9.077,,,,,,,
1622,11/09/2025 04:09:23 PM,9.077,,,,,,,
1623,11/09/2025 04:19:23 PM,8.978,,,,,,,
1624,11/09/2025 04:29:23 PM,8.879,,,,,,,
1625,11/09/2025 04:39:23 PM,8.879,,,,,,,
1626,11/09/2025 04:49:23 PM,8.779,,,,,,,
1627,11/09/2025 04:59:23 PM,8.680,,,,,,,
1628,11/09/2025 05:09:23 PM,8.581,,,,,,,
1629,11/09/2025 05:19:23 PM,8.481,,,,,,,
1630,11/09/2025 05:29:23 PM,8.382,,,,,,,
1631,11/09/2025 05:39:23 PM,8.382,,,,,,,
1632,11/09/2025 05:49:23 PM,8.382,,,,,,,
1633,11/09/2025 05:59:23 PM,8.282,,,,,,,
1634,11/09/2025 06:09:23 PM,8.182,,,,,,,
1635,11/09/2025 06:19:23 PM,8.182,,,,,,,
1636,11/09/2025 06:29:23 PM,8.182,,,,,,,
1637,11/09/2025 06:39:23 PM,8.182,,,,,,,
1638,11/09/2025 06:49:23 PM,8.182,,,,,,,
1639,11/09/2025 06:59:23 PM,8.282,,,,,,,
1640,11/09/2025 07:09:23 PM,8.182,,,,,,,
1641,11/09/2025 07:19:23 PM,7.983,,,,,,,
1642,11/09/2025 07:29:23 PM,7.882,,,,,,,
1643,11/09/2025 07:39:23 PM,7.882,,,,,,,
1644,11/09/2025 07:49:23 PM,7.782,,,,,,,
1645,11/09/2025 07:59:23 PM,7.782,,,,,,,
1646,11/09/2025 08:09:23 PM,7.682,,,,,,,
1647,11/09/2025 08:19:23 PM,7.582,,,,,,,
1648,11/09/2025 08:29:23 PM,7.481,,,,,,,
1649,11/09/2025 08:39:23 PM,7.381,,,,,,,
1650,11/09/2025 08:49:23 PM,7.280,,,,,,,
1651,11/09/2025 08:59:23 PM,7.179,,,,,,,
1652,11/09/2025 09:09:23 PM,7.179,,,,,,,
1653,11/09/2025 09:19:23 PM,7.179,,,,,,,
1654,11/09/2025 09:29:23 PM,6.978,,,,,,,
1655,11/09/2025 09:39:23 PM,6.877,,,,,,,
1656,11/09/2025 09:49:23 PM,6.877,,,,,,,
1657,11/09/2025 09:59:23 PM,6.775,,,,,,,
1658,11/09/2025 10:09:23 PM,6.775,,,,,,,
1659,11/09/2025 10:19:23 PM,6.775,,,,,,,
1660,11/09/2025 10:29:23 PM,6.978,,,,,,,
1661,11/09/2025 10:39:23 PM,7.280,,,,,,,
1662,11/09/2025 10:49:23 PM,7.280,,,,,,,
1663,11/09/2025 10:59:23 PM,7.079,,,,,,,
1664,11/09/2025 11:09:23 PM,6.877,,,,,,,
1665,11/09/2025 11:19:23 PM,6.775,,,,,,,
1666,11/09/2025 11:29:23 PM,6.775,,,,,,,
1667,11/09/2025 11:39:23 PM,6.775,,,,,,,
1668,11/09/2025 11:49:23 PM,6.674,,,,,,,
1669,11/09/2025 11:59:23 PM,6.573,,,,,,,
1670,11/10/2025 12:09:23 AM,6.674,,,,,,,
1671,11/10/2025 12:19:23 AM,6.775,,,,,,,
1672,11/10/2025 12:29:23 AM,6.978,,,,,,,
1673,11/10/2025 12:39:23 AM,6.978,,,,,,,
1674,11/10/2025 12:49:23 AM,6.877,,,,,,,
1675,11/10/2025 12:59:23 AM,6.877,,,,,,,
1676,11/10/2025 01:09:23 AM,6.877,,,,,,,
1677,11/10/2025 01:19:23 AM,6.674,,,,,,,
1678,11/10/2025 01:29:23 AM,6.471,,,,,,,
1679,11/10/2025 01:39:23 AM,6.268,,,,,,,
1680,11/10/2025 01:49:23 AM,6.268,,,,,,,
1681,11/10/2025 01:59:23 AM,6.166,,,,,,,
1682,11/10/2025 02:09:23 AM,6.166,,,,,,,
1683,11/10/2025 02:19:23 AM,5.962,,,,,,,
1684,11/10/2025 02:29:23 AM,5.962,,,,,,,
1685,11/10/2025 02:39:23 AM,6.064,,,,,,,
1686,11/10/2025 02:49:23 AM,5.860,,,,,,,
1687,11/10/2025 02:59:23 AM,5.860,,,,,,,
1688,11/10/2025 03:09:23 AM,5.552,,,,,,,
1689,11/10/2025 03:19:23 AM,5.552,,,,,,,
1690,11/10/2025 03:29:23 AM,5.552,,,,,,,
1691,11/10/2025 03:39:23 AM,5.450,,,,,,,
1692,11/10/2025 03:49:23 AM,5.347,,,,,,,
1693,11/10/2025 03:59:23 AM,5.141,,,,,,,
1694,11/10/2025 04:09:23 AM,4.934,,,,,,,
1695,11/10/2025 04:19:23 AM,4.934,,,,,,,
1696,11/10/2025 04:29:23 AM,4.831,,,,,,,
1697,11/10/2025 04:39:23 AM,4.934,,,,,,,
1698,11/10/2025 04:49:23 AM,4.831,,,,,,,
1699,11/10/2025 04:59:23 AM,4.831,,,,,,,
1700,11/10/2025 05:09:23 AM,4.934,,,,,,,
1701,11/10/2025 05:19:23 AM,5.037,,,,,,,
1702,11/10/2025 05:29:23 AM,4.934,,,,,,,
1703,11/10/2025 05:39:23 AM,4.831,,,,,,,
1704,11/10/2025 05:49:23 AM,4.831,,,,,,,
1705,11/10/2025 05:59:23 AM,4.727,,,,,,,
1706,11/10/2025 06:09:23 AM,4.727,,,,,,,
1707,11/10/2025 06:19:23 AM,4.727,,,,,,,
1708,11/10/2025 06:29:23 AM,4.727,,,,,,,
1709,11/10/2025 06:39:23 AM,4.623,,,,,,,
1710,11/10/2025 06:49:23 AM,4.519,,,,,,,
1711,11/10/2025 06:59:23 AM,4.519,,,,,,,
1712,11/10/2025 07:09:23 AM,4.519,,,,,,,
1713,11/10/2025 07:19:23 AM,4.311,,,,,,,
1714,11/10/2025 07:29:23 AM,4.207,,,,,,,
1715,11/10/2025 07:39:23 AM,4.311,,,,,,,
1716,11/10/2025 07:49:23 AM,4.311,,,,,,,
1717,11/10/2025 07:59:23 AM,4.311,,,,,,,
1718,11/10/2025 08:09:23 AM,4.311,,,,,,,
1719,11/10/2025 08:19:23 AM,4.311,,,,,,,
1720,11/10/2025 08:29:23 AM,4.519,,,,,,,
1721,11/10/2025 08:39:23 AM,4.623,,,,,,,
1722,11/10/2025 08:49:23 AM,4.727,,,,,,,
1723,11/10/2025 08:59:23 AM,4.934,,,,,,,
1724,11/10/2025 09:09:23 AM,5.244,,,,,,,
1725,11/10/2025 09:19:23 AM,5.347,,,,,,,
1726,11/10/2025 09:29:23 AM,5.244,,,,,,,
1727,11/10/2025 09:39:23 AM,5.347,,,,,,,
1728,11/10/2025 09:49:23 AM,5.450,,,,,,,
1729,11/10/2025 09:59:23 AM,4.831,,,,,,,
1730,11/10/2025 10:09:23 AM,4.831,,,,,,,
1731,11/10/2025 10:19:23 AM,4.831,,,,,,,
1732,11/10/2025 10:29:23 AM,5.037,,,,,,,
1733,11/10/2025 10:39:23 AM,4.934,,,,,,,
1734,11/10/2025 10:49:23 AM,5.037,,,,,,,
1735,11/10/2025 10:59:23 AM,4.727,,,,,,,
1736,11/10/2025 11:09:23 AM,4.831,,,,,,,
1737,11/10/2025 11:19:23 AM,5.244,,,,,,,
1738,11/10/2025 11:29:23 AM,5.244,,,,,,,
1739,11/10/2025 11:39:23 AM,5.037,,,,,,,
1740,11/10/2025 11:49:23 AM,5.244,,,,,,,
1741,11/10/2025 11:59:23 AM,5.655,,,,,,,
1742,11/10/2025 12:09:23 PM,5.655,,,,,,,
1743,11/10/2025 12:19:23 PM,5.860,,,,,,,
1744,11/10/2025 12:29:23 PM,5.962,,,,,,,
1745,11/10/2025 12:39:23 PM,6.370,,,,,,,
1746,11/10/2025 12:49:23 PM,6.166,,,,,,,
