"Plot Title: 10347313"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347313, SEN S/N: 10347313, LBL: temp)","Coupler Attached (LGR S/N: 10347313)","Host Connected (LGR S/N: 10347313)","Coupler Detached (LGR S/N: 10347313)","Stopped (LGR S/N: 10347313)","End Of File (LGR S/N: 10347313)"
1525,11/09/2025 01:00:00 AM,5.962,,,,,
1526,11/09/2025 01:10:00 AM,6.064,,,,,
1527,11/09/2025 01:20:00 AM,6.268,,,,,
1528,11/09/2025 01:30:00 AM,6.370,,,,,
1529,11/09/2025 01:40:00 AM,6.268,,,,,
1530,11/09/2025 01:50:00 AM,6.166,,,,,
1531,11/09/2025 02:00:00 AM,6.166,,,,,
1532,11/09/2025 02:10:00 AM,5.757,,,,,
1533,11/09/2025 02:20:00 AM,5.757,,,,,
1534,11/09/2025 02:30:00 AM,5.962,,,,,
1535,11/09/2025 02:40:00 AM,6.064,,,,,
1536,11/09/2025 02:50:00 AM,6.064,,,,,
1537,11/09/2025 03:00:00 AM,6.268,,,,,
1538,11/09/2025 03:10:00 AM,6.370,,,,,
1539,11/09/2025 03:20:00 AM,6.674,,,,,
1540,11/09/2025 03:30:00 AM,6.775,,,,,
1541,11/09/2025 03:40:00 AM,6.978,,,,,
1542,11/09/2025 03:50:00 AM,7.280,,,,,
1543,11/09/2025 04:00:00 AM,7.079,,,,,
1544,11/09/2025 04:10:00 AM,6.877,,,,,
1545,11/09/2025 04:20:00 AM,6.775,,,,,
1546,11/09/2025 04:30:00 AM,6.674,,,,,
1547,11/09/2025 04:40:00 AM,6.674,,,,,
1548,11/09/2025 04:50:00 AM,6.775,,,,,
1549,11/09/2025 05:00:00 AM,6.978,,,,,
1550,11/09/2025 05:10:00 AM,7.079,,,,,
1551,11/09/2025 05:20:00 AM,7.179,,,,,
1552,11/09/2025 05:30:00 AM,6.775,,,,,
1553,11/09/2025 05:40:00 AM,6.674,,,,,
1554,11/09/2025 05:50:00 AM,6.471,,,,,
1555,11/09/2025 06:00:00 AM,6.674,,,,,
1556,11/09/2025 06:10:00 AM,7.079,,,,,
1557,11/09/2025 06:20:00 AM,7.280,,,,,
1558,11/09/2025 06:30:00 AM,7.481,,,,,
1559,11/09/2025 06:40:00 AM,7.582,,,,,
1560,11/09/2025 06:50:00 AM,7.582,,,,,
1561,11/09/2025 07:00:00 AM,7.682,,,,,
1562,11/09/2025 07:10:00 AM,7.582,,,,,
1563,11/09/2025 07:20:00 AM,7.481,,,,,
1564,11/09/2025 07:30:00 AM,7.481,,,,,
1565,11/09/2025 07:40:00 AM,7.481,,,,,
1566,11/09/2025 07:50:00 AM,7.481,,,,,
1567,11/09/2025 08:00:00 AM,7.481,,,,,
1568,11/09/2025 08:10:00 AM,7.481,,,,,
1569,11/09/2025 08:20:00 AM,7.381,,,,,
1570,11/09/2025 08:30:00 AM,7.381,,,,,
1571,11/09/2025 08:40:00 AM,7.582,,,,,
1572,11/09/2025 08:50:00 AM,7.782,,,,,
1573,11/09/2025 09:00:00 AM,7.882,,,,,
1574,11/09/2025 09:10:00 AM,7.983,,,,,
1575,11/09/2025 09:20:00 AM,7.983,,,,,
1576,11/09/2025 09:30:00 AM,8.182,,,,,
1577,11/09/2025 09:40:00 AM,8.082,,,,,
1578,11/09/2025 09:50:00 AM,7.782,,,,,
1579,11/09/2025 10:00:00 AM,7.882,,,,,
1580,11/09/2025 10:10:00 AM,7.882,,,,,
1581,11/09/2025 10:20:00 AM,7.882,,,,,
1582,11/09/2025 10:30:00 AM,7.782,,,,,
1583,11/09/2025 10:40:00 AM,7.782,,,,,
1584,11/09/2025 10:50:00 AM,7.782,,,,,
1585,11/09/2025 11:00:00 AM,7.782,,,,,
1586,11/09/2025 11:10:00 AM,7.882,,,,,
1587,11/09/2025 11:20:00 AM,8.082,,,,,
1588,11/09/2025 11:30:00 AM,8.282,,,,,
1589,11/09/2025 11:40:00 AM,8.481,,,,,
1590,11/09/2025 11:50:00 AM,8.581,,,,,
1591,11/09/2025 12:00:00 PM,8.879,,,,,
1592,11/09/2025 12:10:00 PM,8.978,,,,,
1593,11/09/2025 12:20:00 PM,9.077,,,,,
1594,11/09/2025 12:30:00 PM,9.176,,,,,
1595,11/09/2025 12:40:00 PM,9.176,,,,,
1596,11/09/2025 12:50:00 PM,9.275,,,,,
1597,11/09/2025 01:00:00 PM,9.275,,,,,
1598,11/09/2025 01:10:00 PM,9.373,,,,,
1599,11/09/2025 01:20:00 PM,9.669,,,,,
1600,11/09/2025 01:30:00 PM,9.768,,,,,
1601,11/09/2025 01:40:00 PM,9.866,,,,,
1602,11/09/2025 01:50:00 PM,9.866,,,,,
1603,11/09/2025 02:00:00 PM,9.768,,,,,
1604,11/09/2025 02:10:00 PM,9.768,,,,,
1605,11/09/2025 02:20:00 PM,9.571,,,,,
1606,11/09/2025 02:30:00 PM,9.472,,,,,
1607,11/09/2025 02:40:00 PM,9.373,,,,,
1608,11/09/2025 02:50:00 PM,9.275,,,,,
1609,11/09/2025 03:00:00 PM,9.373,,,,,
1610,11/09/2025 03:10:00 PM,9.571,,,,,
1611,11/09/2025 03:20:00 PM,9.571,,,,,
1612,11/09/2025 03:30:00 PM,9.472,,,,,
1613,11/09/2025 03:40:00 PM,9.373,,,,,
1614,11/09/2025 03:50:00 PM,9.275,,,,,
1615,11/09/2025 04:00:00 PM,9.275,,,,,
1616,11/09/2025 04:10:00 PM,9.176,,,,,
1617,11/09/2025 04:20:00 PM,9.077,,,,,
1618,11/09/2025 04:30:00 PM,9.077,,,,,
1619,11/09/2025 04:40:00 PM,8.978,,,,,
1620,11/09/2025 04:50:00 PM,8.879,,,,,
1621,11/09/2025 05:00:00 PM,8.879,,,,,
1622,11/09/2025 05:10:00 PM,8.779,,,,,
1623,11/09/2025 05:20:00 PM,8.680,,,,,
1624,11/09/2025 05:30:00 PM,8.581,,,,,
1625,11/09/2025 05:40:00 PM,8.581,,,,,
1626,11/09/2025 05:50:00 PM,8.581,,,,,
1627,11/09/2025 06:00:00 PM,8.481,,,,,
1628,11/09/2025 06:10:00 PM,8.382,,,,,
1629,11/09/2025 06:20:00 PM,8.282,,,,,
1630,11/09/2025 06:30:00 PM,8.282,,,,,
1631,11/09/2025 06:40:00 PM,8.282,,,,,
1632,11/09/2025 06:50:00 PM,8.382,,,,,
1633,11/09/2025 07:00:00 PM,8.382,,,,,
1634,11/09/2025 07:10:00 PM,8.282,,,,,
1635,11/09/2025 07:20:00 PM,8.082,,,,,
1636,11/09/2025 07:30:00 PM,7.983,,,,,
1637,11/09/2025 07:40:00 PM,7.983,,,,,
1638,11/09/2025 07:50:00 PM,7.882,,,,,
1639,11/09/2025 08:00:00 PM,7.983,,,,,
1640,11/09/2025 08:10:00 PM,7.882,,,,,
1641,11/09/2025 08:20:00 PM,7.782,,,,,
1642,11/09/2025 08:30:00 PM,7.682,,,,,
1643,11/09/2025 08:40:00 PM,7.481,,,,,
1644,11/09/2025 08:50:00 PM,7.481,,,,,
1645,11/09/2025 09:00:00 PM,7.481,,,,,
1646,11/09/2025 09:10:00 PM,7.381,,,,,
1647,11/09/2025 09:20:00 PM,7.381,,,,,
1648,11/09/2025 09:30:00 PM,7.179,,,,,
1649,11/09/2025 09:40:00 PM,7.179,,,,,
1650,11/09/2025 09:50:00 PM,7.079,,,,,
1651,11/09/2025 10:00:00 PM,7.079,,,,,
1652,11/09/2025 10:10:00 PM,7.079,,,,,
1653,11/09/2025 10:20:00 PM,7.079,,,,,
1654,11/09/2025 10:30:00 PM,7.280,,,,,
1655,11/09/2025 10:40:00 PM,7.481,,,,,
1656,11/09/2025 10:50:00 PM,7.381,,,,,
1657,11/09/2025 11:00:00 PM,7.280,,,,,
1658,11/09/2025 11:10:00 PM,7.079,,,,,
1659,11/09/2025 11:20:00 PM,7.079,,,,,
1660,11/09/2025 11:30:00 PM,6.978,,,,,
1661,11/09/2025 11:40:00 PM,6.877,,,,,
1662,11/09/2025 11:50:00 PM,6.877,,,,,
1663,11/10/2025 12:00:00 AM,6.775,,,,,
1664,11/10/2025 12:10:00 AM,6.877,,,,,
1665,11/10/2025 12:20:00 AM,6.978,,,,,
1666,11/10/2025 12:30:00 AM,7.079,,,,,
1667,11/10/2025 12:40:00 AM,7.079,,,,,
1668,11/10/2025 12:50:00 AM,6.978,,,,,
1669,11/10/2025 01:00:00 AM,6.978,,,,,
1670,11/10/2025 01:10:00 AM,6.978,,,,,
1671,11/10/2025 01:20:00 AM,6.877,,,,,
1672,11/10/2025 01:30:00 AM,6.674,,,,,
1673,11/10/2025 01:40:00 AM,6.573,,,,,
1674,11/10/2025 01:50:00 AM,6.471,,,,,
1675,11/10/2025 02:00:00 AM,6.471,,,,,
1676,11/10/2025 02:10:00 AM,6.370,,,,,
1677,11/10/2025 02:20:00 AM,6.268,,,,,
1678,11/10/2025 02:30:00 AM,6.268,,,,,
1679,11/10/2025 02:40:00 AM,6.268,,,,,
1680,11/10/2025 02:50:00 AM,6.166,,,,,
1681,11/10/2025 03:00:00 AM,5.962,,,,,
1682,11/10/2025 03:10:00 AM,5.860,,,,,
1683,11/10/2025 03:20:00 AM,5.860,,,,,
1684,11/10/2025 03:30:00 AM,5.757,,,,,
1685,11/10/2025 03:40:00 AM,5.655,,,,,
1686,11/10/2025 03:50:00 AM,5.450,,,,,
1687,11/10/2025 04:00:00 AM,5.244,,,,,
1688,11/10/2025 04:10:00 AM,5.141,,,,,
1689,11/10/2025 04:20:00 AM,5.037,,,,,
1690,11/10/2025 04:30:00 AM,4.934,,,,,
1691,11/10/2025 04:40:00 AM,5.037,,,,,
1692,11/10/2025 04:50:00 AM,4.934,,,,,
1693,11/10/2025 05:00:00 AM,4.934,,,,,
1694,11/10/2025 05:10:00 AM,5.141,,,,,
1695,11/10/2025 05:20:00 AM,5.141,,,,,
1696,11/10/2025 05:30:00 AM,5.037,,,,,
1697,11/10/2025 05:40:00 AM,5.037,,,,,
1698,11/10/2025 05:50:00 AM,4.934,,,,,
1699,11/10/2025 06:00:00 AM,4.831,,,,,
1700,11/10/2025 06:10:00 AM,4.934,,,,,
1701,11/10/2025 06:20:00 AM,4.934,,,,,
1702,11/10/2025 06:30:00 AM,4.831,,,,,
1703,11/10/2025 06:40:00 AM,4.727,,,,,
1704,11/10/2025 06:50:00 AM,4.727,,,,,
1705,11/10/2025 07:00:00 AM,4.727,,,,,
1706,11/10/2025 07:10:00 AM,4.623,,,,,
1707,11/10/2025 07:20:00 AM,4.415,,,,,
1708,11/10/2025 07:30:00 AM,4.415,,,,,
1709,11/10/2025 07:40:00 AM,4.415,,,,,
1710,11/10/2025 07:50:00 AM,4.519,,,,,
1711,11/10/2025 08:00:00 AM,4.415,,,,,
1712,11/10/2025 08:10:00 AM,4.415,,,,,
1713,11/10/2025 08:20:00 AM,4.519,,,,,
1714,11/10/2025 08:30:00 AM,4.519,,,,,
1715,11/10/2025 08:40:00 AM,4.727,,,,,
1716,11/10/2025 08:50:00 AM,4.934,,,,,
1717,11/10/2025 09:00:00 AM,5.244,,,,,
1718,11/10/2025 09:10:00 AM,5.552,,,,,
1719,11/10/2025 09:20:00 AM,5.552,,,,,
1720,11/10/2025 09:30:00 AM,6.064,,,,,
1721,11/10/2025 09:40:00 AM,5.860,,,,,
1722,11/10/2025 09:50:00 AM,5.552,,,,,
1723,11/10/2025 10:00:00 AM,4.934,,,,,
1724,11/10/2025 10:10:00 AM,4.934,,,,,
1725,11/10/2025 10:20:00 AM,4.831,,,,,
1726,11/10/2025 10:30:00 AM,4.831,,,,,
1727,11/10/2025 10:40:00 AM,4.727,,,,,
1728,11/10/2025 10:50:00 AM,4.727,,,,,
1729,11/10/2025 11:00:00 AM,4.519,,,,,
1730,11/10/2025 11:10:00 AM,4.727,,,,,
1731,11/10/2025 11:20:00 AM,4.934,,,,,
1732,11/10/2025 11:30:00 AM,4.934,,,,,
1733,11/10/2025 11:40:00 AM,4.831,,,,,
1734,11/10/2025 11:50:00 AM,4.934,,,,,
1735,11/10/2025 12:00:00 PM,5.141,,,,,
1736,11/10/2025 12:10:00 PM,5.347,,,,,
1737,11/10/2025 12:20:00 PM,5.552,,,,,
1738,11/10/2025 12:30:00 PM,5.860,,,,,
1739,11/10/2025 12:40:00 PM,6.166,,,,,
1740,11/10/2025 12:50:00 PM,5.962,,,,,
1741,11/10/2025 01:00:00 PM,6.166,,,,,
1742,11/10/2025 01:10:00 PM,6.268,,,,,
1743,11/10/2025 01:20:00 PM,6.370,,,,,
1744,11/10/2025 01:30:00 PM,6.471,,,,,
1745,11/10/2025 01:40:00 PM,6.268,,,,,
1746,11/10/2025 01:50:00 PM,6.268,,,,,
1747,11/10/2025 02:00:00 PM,6.166,,,,,
1748,11/10/2025 02:10:00 PM,6.064,,,,,
1749,11/10/2025 02:20:00 PM,5.860,,,,,
1750,11/10/2025 02:30:00 PM,5.962,,,,,
1751,11/10/2025 02:40:00 PM,6.166,,,,,
1752,11/10/2025 02:50:00 PM,6.166,,,,,
1753,11/10/2025 03:00:00 PM,6.166,,,,,
1754,11/10/2025 03:10:00 PM,6.370,,,,,
1755,11/10/2025 03:20:00 PM,6.674,,,,,
1756,11/10/2025 03:30:00 PM,6.775,,,,,
1757,11/10/2025 03:40:00 PM,6.877,,,,,
1758,11/10/2025 03:50:00 PM,6.877,,,,,
1759,11/10/2025 04:00:00 PM,6.978,,,,,
1760,11/10/2025 04:10:00 PM,7.079,,,,,
1761,11/10/2025 04:20:00 PM,6.978,,,,,
1762,11/10/2025 04:30:00 PM,6.775,,,,,
1763,11/10/2025 04:40:00 PM,6.471,,,,,
1764,11/10/2025 04:50:00 PM,6.674,,,,,
1765,11/10/2025 05:00:00 PM,6.775,,,,,
1766,11/10/2025 05:10:00 PM,6.877,,,,,
1767,11/10/2025 05:20:00 PM,6.978,,,,,
1768,11/10/2025 05:30:00 PM,6.877,,,,,
1769,11/10/2025 05:40:00 PM,6.775,,,,,
1770,11/10/2025 05:50:00 PM,6.370,,,,,
1771,11/10/2025 06:00:00 PM,6.370,,,,,
1772,11/10/2025 06:10:00 PM,6.573,,,,,
1773,11/10/2025 06:20:00 PM,6.978,,,,,
1774,11/10/2025 06:30:00 PM,7.280,,,,,
1775,11/10/2025 06:40:00 PM,7.280,,,,,
1776,11/10/2025 06:50:00 PM,7.381,,,,,
1777,11/10/2025 07:00:00 PM,7.381,,,,,
1778,11/10/2025 07:10:00 PM,7.381,,,,,
1779,11/10/2025 07:20:00 PM,7.280,,,,,
1780,11/10/2025 07:30:00 PM,7.179,,,,,
1781,11/10/2025 07:40:00 PM,7.079,,,,,
1782,11/10/2025 07:50:00 PM,7.079,,,,,
1783,11/10/2025 08:00:00 PM,7.079,,,,,
1784,11/10/2025 08:10:00 PM,6.978,,,,,
1785,11/10/2025 08:20:00 PM,6.775,,,,,
1786,11/10/2025 08:30:00 PM,6.775,,,,,
1787,11/10/2025 08:40:00 PM,6.775,,,,,
1788,11/10/2025 08:50:00 PM,6.775,,,,,
1789,11/10/2025 09:00:00 PM,6.978,,,,,
1790,11/10/2025 09:10:00 PM,7.079,,,,,
1791,11/10/2025 09:20:00 PM,7.381,,,,,
1792,11/10/2025 09:30:00 PM,7.682,,,,,
1793,11/10/2025 09:40:00 PM,7.682,,,,,
1794,11/10/2025 09:50:00 PM,7.882,,,,,
1795,11/10/2025 10:00:00 PM,8.182,,,,,
1796,11/10/2025 10:10:00 PM,8.481,,,,,
1797,11/10/2025 10:20:00 PM,8.879,,,,,
1798,11/10/2025 10:30:00 PM,9.077,,,,,
1799,11/10/2025 10:40:00 PM,9.077,,,,,
1800,11/10/2025 10:50:00 PM,9.077,,,,,
1801,11/10/2025 11:00:00 PM,8.978,,,,,
1802,11/10/2025 11:10:00 PM,8.978,,,,,
1803,11/10/2025 11:20:00 PM,9.077,,,,,
1804,11/10/2025 11:30:00 PM,9.176,,,,,
1805,11/10/2025 11:40:00 PM,9.176,,,,,
1806,11/10/2025 11:50:00 PM,9.176,,,,,
1807,11/11/2025 12:00:00 AM,9.275,,,,,
1808,11/11/2025 12:10:00 AM,9.275,,,,,
1809,11/11/2025 12:20:00 AM,9.176,,,,,
1810,11/11/2025 12:30:00 AM,9.373,,,,,
1811,11/11/2025 12:40:00 AM,9.373,,,,,
1812,11/11/2025 12:50:00 AM,9.373,,,,,
1813,11/11/2025 01:00:00 AM,9.373,,,,,
1814,11/11/2025 01:10:00 AM,9.373,,,,,
1815,11/11/2025 01:20:00 AM,9.472,,,,,
1816,11/11/2025 01:30:00 AM,9.472,,,,,
1817,11/11/2025 01:40:00 AM,9.472,,,,,
1818,11/11/2025 01:50:00 AM,9.472,,,,,
1819,11/11/2025 02:00:00 AM,9.373,,,,,
1820,11/11/2025 02:10:00 AM,9.472,,,,,
1821,11/11/2025 02:20:00 AM,9.472,,,,,
1822,11/11/2025 02:30:00 AM,9.472,,,,,
1823,11/11/2025 02:40:00 AM,9.176,,,,,
1824,11/11/2025 02:50:00 AM,9.176,,,,,
1825,11/11/2025 03:00:00 AM,9.176,,,,,
1826,11/11/2025 03:10:00 AM,9.176,,,,,
1827,11/11/2025 03:20:00 AM,9.077,,,,,
1828,11/11/2025 03:30:00 AM,9.275,,,,,
1829,11/11/2025 03:40:00 AM,9.176,,,,,
1830,11/11/2025 03:50:00 AM,9.176,,,,,
1831,11/11/2025 04:00:00 AM,9.176,,,,,
1832,11/11/2025 04:10:00 AM,9.176,,,,,
1833,11/11/2025 04:20:00 AM,9.275,,,,,
1834,11/11/2025 04:30:00 AM,9.373,,,,,
1835,11/11/2025 04:40:00 AM,9.472,,,,,
1836,11/11/2025 04:50:00 AM,9.571,,,,,
1837,11/11/2025 05:00:00 AM,9.472,,,,,
1838,11/11/2025 05:10:00 AM,9.373,,,,,
1839,11/11/2025 05:20:00 AM,9.373,,,,,
1840,11/11/2025 05:30:00 AM,9.275,,,,,
1841,11/11/2025 05:40:00 AM,9.275,,,,,
1842,11/11/2025 05:50:00 AM,9.275,,,,,
1843,11/11/2025 06:00:00 AM,9.176,,,,,
1844,11/11/2025 06:10:00 AM,9.077,,,,,
1845,11/11/2025 06:20:00 AM,8.978,,,,,
1846,11/11/2025 06:30:00 AM,9.077,,,,,
1847,11/11/2025 06:40:00 AM,9.176,,,,,
1848,11/11/2025 06:50:00 AM,9.176,,,,,
1849,11/11/2025 07:00:00 AM,9.077,,,,,
1850,11/11/2025 07:10:00 AM,9.077,,,,,
1851,11/11/2025 07:20:00 AM,8.978,,,,,
1852,11/11/2025 07:30:00 AM,8.879,,,,,
1853,11/11/2025 07:40:00 AM,8.978,,,,,
1854,11/11/2025 07:50:00 AM,8.978,,,,,
1855,11/11/2025 08:00:00 AM,9.077,,,,,
1856,11/11/2025 08:10:00 AM,9.176,,,,,
1857,11/11/2025 08:20:00 AM,9.176,,,,,
1858,11/11/2025 08:30:00 AM,9.176,,,,,
1859,11/11/2025 08:40:00 AM,9.373,,,,,
1860,11/11/2025 08:50:00 AM,9.571,,,,,
1861,11/11/2025 09:00:00 AM,9.669,,,,,
1862,11/11/2025 09:10:00 AM,9.866,,,,,
1863,11/11/2025 09:20:00 AM,10.161,,,,,
1864,11/11/2025 09:30:00 AM,10.357,,,,,
1865,11/11/2025 09:40:00 AM,10.357,,,,,
1866,11/11/2025 09:50:00 AM,10.455,,,,,
1867,11/11/2025 10:00:00 AM,10.553,,,,,
1868,11/11/2025 10:10:00 AM,10.455,,,,,
1869,11/11/2025 10:20:00 AM,10.455,,,,,
1870,11/11/2025 10:30:00 AM,10.455,,,,,
1871,11/11/2025 10:40:00 AM,10.748,,,,,
1872,11/11/2025 10:50:00 AM,10.748,,,,,
1873,11/11/2025 11:00:00 AM,10.748,,,,,
1874,11/11/2025 11:10:00 AM,10.846,,,,,
1875,11/11/2025 11:20:00 AM,10.944,,,,,
1876,11/11/2025 11:30:00 AM,11.139,,,,,
1877,11/11/2025 11:40:00 AM,11.528,,,,,
1878,11/11/2025 11:50:00 AM,11.625,,,,,
1879,11/11/2025 12:00:00 PM,11.625,,,,,
1880,11/11/2025 12:10:00 PM,11.722,,,,,
1881,11/11/2025 12:20:00 PM,11.819,,,,,
1882,11/11/2025 12:30:00 PM,11.916,,,,,
1883,11/11/2025 12:40:00 PM,12.013,,,,,
1884,11/11/2025 12:50:00 PM,12.304,,,,,
1885,11/11/2025 01:00:00 PM,12.304,,,,,
1886,11/11/2025 01:10:00 PM,12.497,,,,,
1887,11/11/2025 01:20:00 PM,12.883,,,,,
1888,11/11/2025 01:30:00 PM,12.980,,,,,
1889,11/11/2025 01:40:00 PM,13.269,,,,,
1890,11/11/2025 01:50:00 PM,13.269,,,,,
1891,11/11/2025 02:00:00 PM,12.980,,,,,
1892,11/11/2025 02:10:00 PM,12.883,,,,,
1893,11/11/2025 02:20:00 PM,12.787,,,,,
1894,11/11/2025 02:30:00 PM,12.690,,,,,
1895,11/11/2025 02:40:00 PM,12.787,,,,,
1896,11/11/2025 02:50:00 PM,13.076,,,,,
1897,11/11/2025 03:00:00 PM,13.173,,,,,
1898,11/11/2025 03:10:00 PM,13.173,,,,,
1899,11/11/2025 03:20:00 PM,13.269,,,,,
1900,11/11/2025 03:30:00 PM,13.173,,,,,
1901,11/11/2025 03:40:00 PM,12.980,,,,,
1902,11/11/2025 03:50:00 PM,12.787,,,,,
1903,11/11/2025 04:00:00 PM,12.594,,,,,
1904,11/11/2025 04:10:00 PM,12.401,,,,,
1905,11/11/2025 04:20:00 PM,12.207,,,,,
1906,11/11/2025 04:30:00 PM,12.013,,,,,
1907,11/11/2025 04:40:00 PM,11.916,,,,,
1908,11/11/2025 04:50:00 PM,11.528,,,,,
1909,11/11/2025 05:00:00 PM,11.139,,,,,
1910,11/11/2025 05:10:00 PM,11.041,,,,,
1911,11/11/2025 05:20:00 PM,11.139,,,,,
1912,11/11/2025 05:30:00 PM,11.334,,,,,
1913,11/11/2025 05:40:00 PM,11.334,,,,,
1914,11/11/2025 05:50:00 PM,11.334,,,,,
1915,11/11/2025 06:00:00 PM,11.139,,,,,
1916,11/11/2025 06:10:00 PM,11.041,,,,,
1917,11/11/2025 06:20:00 PM,10.846,,,,,
1918,11/11/2025 06:30:00 PM,10.651,,,,,
1919,11/11/2025 06:40:00 PM,10.651,,,,,
1920,11/11/2025 06:50:00 PM,10.846,,,,,
1921,11/11/2025 07:00:00 PM,11.041,,,,,
1922,11/11/2025 07:10:00 PM,11.139,,,,,
1923,11/11/2025 07:20:00 PM,11.334,,,,,
1924,11/11/2025 07:30:00 PM,11.431,,,,,
1925,11/11/2025 07:40:00 PM,11.431,,,,,
1926,11/11/2025 07:50:00 PM,11.431,,,,,
1927,11/11/2025 08:00:00 PM,11.528,,,,,
1928,11/11/2025 08:10:00 PM,11.528,,,,,
1929,11/11/2025 08:20:00 PM,11.431,,,,,
1930,11/11/2025 08:30:00 PM,11.334,,,,,
1931,11/11/2025 08:40:00 PM,10.748,,,,,
1932,11/11/2025 08:50:00 PM,10.357,,,,,
1933,11/11/2025 09:00:00 PM,10.259,,,,,
1934,11/11/2025 09:10:00 PM,9.768,,,,,
1935,11/11/2025 09:20:00 PM,9.669,,,,,
1936,11/11/2025 09:30:00 PM,9.571,,,,,
1937,11/11/2025 09:40:00 PM,9.669,,,,,
1938,11/11/2025 09:50:00 PM,9.571,,,,,
1939,11/11/2025 10:00:00 PM,9.571,,,,,
1940,11/11/2025 10:10:00 PM,9.571,,,,,
1941,11/11/2025 10:20:00 PM,9.669,,,,,
1942,11/11/2025 10:30:00 PM,9.768,,,,,
1943,11/11/2025 10:40:00 PM,9.373,,,,,
1944,11/11/2025 10:50:00 PM,9.373,,,,,
1945,11/11/2025 11:00:00 PM,9.373,,,,,
1946,11/11/2025 11:10:00 PM,9.275,,,,,
1947,11/11/2025 11:20:00 PM,9.176,,,,,
1948,11/11/2025 11:30:00 PM,9.373,,,,,
1949,11/11/2025 11:40:00 PM,9.373,,,,,
1950,11/11/2025 11:50:00 PM,9.373,,,,,
1951,11/12/2025 12:00:00 AM,9.373,,,,,
1952,11/12/2025 12:10:00 AM,9.275,,,,,
1953,11/12/2025 12:20:00 AM,9.176,,,,,
1954,11/12/2025 12:30:00 AM,9.176,,,,,
1955,11/12/2025 12:40:00 AM,9.077,,,,,
1956,11/12/2025 12:50:00 AM,8.978,,,,,
1957,11/12/2025 01:00:00 AM,8.978,,,,,
1958,11/12/2025 01:10:00 AM,8.879,,,,,
1959,11/12/2025 01:20:00 AM,8.779,,,,,
1960,11/12/2025 01:30:00 AM,8.879,,,,,
1961,11/12/2025 01:40:00 AM,8.879,,,,,
1962,11/12/2025 01:50:00 AM,8.680,,,,,
1963,11/12/2025 02:00:00 AM,8.382,,,,,
1964,11/12/2025 02:10:00 AM,8.481,,,,,
1965,11/12/2025 02:20:00 AM,8.382,,,,,
1966,11/12/2025 02:30:00 AM,8.382,,,,,
1967,11/12/2025 02:40:00 AM,8.680,,,,,
1968,11/12/2025 02:50:00 AM,8.581,,,,,
1969,11/12/2025 03:00:00 AM,8.382,,,,,
1970,11/12/2025 03:10:00 AM,8.282,,,,,
1971,11/12/2025 03:20:00 AM,8.282,,,,,
1972,11/12/2025 03:30:00 AM,8.182,,,,,
1973,11/12/2025 03:40:00 AM,8.082,,,,,
1974,11/12/2025 03:50:00 AM,7.983,,,,,
1975,11/12/2025 04:00:00 AM,8.082,,,,,
1976,11/12/2025 04:10:00 AM,8.182,,,,,
1977,11/12/2025 04:20:00 AM,8.182,,,,,
1978,11/12/2025 04:30:00 AM,7.983,,,,,
1979,11/12/2025 04:40:00 AM,8.082,,,,,
1980,11/12/2025 04:50:00 AM,7.983,,,,,
1981,11/12/2025 05:00:00 AM,8.082,,,,,
1982,11/12/2025 05:10:00 AM,8.182,,,,,
1983,11/12/2025 05:20:00 AM,7.882,,,,,
1984,11/12/2025 05:30:00 AM,7.782,,,,,
1985,11/12/2025 05:40:00 AM,7.782,,,,,
1986,11/12/2025 05:50:00 AM,7.682,,,,,
1987,11/12/2025 06:00:00 AM,7.782,,,,,
1988,11/12/2025 06:10:00 AM,7.882,,,,,
1989,11/12/2025 06:20:00 AM,8.082,,,,,
1990,11/12/2025 06:30:00 AM,7.882,,,,,
1991,11/12/2025 06:40:00 AM,7.682,,,,,
1992,11/12/2025 06:50:00 AM,7.582,,,,,
1993,11/12/2025 07:00:00 AM,7.582,,,,,
1994,11/12/2025 07:10:00 AM,7.682,,,,,
1995,11/12/2025 07:20:00 AM,8.082,,,,,
1996,11/12/2025 07:30:00 AM,7.983,,,,,
1997,11/12/2025 07:40:00 AM,7.782,,,,,
1998,11/12/2025 07:50:00 AM,7.782,,,,,
1999,11/12/2025 08:00:00 AM,7.882,,,,,
2000,11/12/2025 08:10:00 AM,7.983,,,,,
2001,11/12/2025 08:20:00 AM,8.182,,,,,
2002,11/12/2025 08:30:00 AM,8.581,,,,,
2003,11/12/2025 08:40:00 AM,8.680,,,,,
2004,11/12/2025 08:50:00 AM,8.680,,,,,
2005,11/12/2025 09:00:00 AM,8.779,,,,,
2006,11/12/2025 09:10:00 AM,8.879,,,,,
2007,11/12/2025 09:20:00 AM,9.472,,,,,
2008,11/12/2025 09:30:00 AM,10.651,,,,,
2009,11/12/2025 09:40:00 AM,10.455,,,,,
2010,11/12/2025 09:50:00 AM,10.161,,,,,
2011,11/12/2025 10:00:00 AM,10.063,,,,,
2012,11/12/2025 10:10:00 AM,10.357,,,,,
2013,11/12/2025 10:20:00 AM,10.944,,,,,
2014,11/12/2025 10:30:00 AM,12.207,,,,,
2015,11/12/2025 10:40:00 AM,12.594,,,,,
2016,11/12/2025 10:50:00 AM,13.654,,,,,
2017,11/12/2025 11:00:00 AM,14.038,,,,,
2018,11/12/2025 11:10:00 AM,14.421,,,,,
