"Plot Title: DREI11_1"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10349997, SEN S/N: 10349997, LBL: Temp (°C))","Coupler Attached (LGR S/N: 10349997)","Host Connected (LGR S/N: 10349997)","Stopped (LGR S/N: 10349997)","End Of File (LGR S/N: 10349997)"
1589,11/02/23 10:40:00 PM,9.472,,,,
1590,11/02/23 10:50:00 PM,9.373,,,,
1591,11/02/23 11:00:00 PM,9.472,,,,
1592,11/02/23 11:10:00 PM,9.571,,,,
1593,11/02/23 11:20:00 PM,9.669,,,,
1594,11/02/23 11:30:00 PM,9.768,,,,
1595,11/02/23 11:40:00 PM,9.768,,,,
1596,11/02/23 11:50:00 PM,9.768,,,,
1597,11/03/23 12:00:00 AM,9.768,,,,
1598,11/03/23 12:10:00 AM,9.768,,,,
1599,11/03/23 12:20:00 AM,9.768,,,,
1600,11/03/23 12:30:00 AM,9.571,,,,
1601,11/03/23 12:40:00 AM,9.669,,,,
1602,11/03/23 12:50:00 AM,9.571,,,,
1603,11/03/23 01:00:00 AM,9.373,,,,
1604,11/03/23 01:10:00 AM,9.373,,,,
1605,11/03/23 01:20:00 AM,9.373,,,,
1606,11/03/23 01:30:00 AM,9.275,,,,
1607,11/03/23 01:40:00 AM,9.275,,,,
1608,11/03/23 01:50:00 AM,9.275,,,,
1609,11/03/23 02:00:00 AM,9.275,,,,
1610,11/03/23 02:10:00 AM,9.176,,,,
1611,11/03/23 02:20:00 AM,9.176,,,,
1612,11/03/23 02:30:00 AM,9.275,,,,
1613,11/03/23 02:40:00 AM,9.275,,,,
1614,11/03/23 02:50:00 AM,9.373,,,,
1615,11/03/23 03:00:00 AM,9.373,,,,
1616,11/03/23 03:10:00 AM,9.373,,,,
1617,11/03/23 03:20:00 AM,9.373,,,,
1618,11/03/23 03:30:00 AM,9.275,,,,
1619,11/03/23 03:40:00 AM,9.275,,,,
1620,11/03/23 03:50:00 AM,9.176,,,,
1621,11/03/23 04:00:00 AM,9.176,,,,
1622,11/03/23 04:10:00 AM,9.176,,,,
1623,11/03/23 04:20:00 AM,9.176,,,,
1624,11/03/23 04:30:00 AM,9.176,,,,
1625,11/03/23 04:40:00 AM,9.176,,,,
1626,11/03/23 04:50:00 AM,9.176,,,,
1627,11/03/23 05:00:00 AM,9.077,,,,
1628,11/03/23 05:10:00 AM,9.176,,,,
1629,11/03/23 05:20:00 AM,9.077,,,,
1630,11/03/23 05:30:00 AM,9.077,,,,
1631,11/03/23 05:40:00 AM,9.077,,,,
1632,11/03/23 05:50:00 AM,9.077,,,,
1633,11/03/23 06:00:00 AM,8.978,,,,
1634,11/03/23 06:10:00 AM,8.978,,,,
1635,11/03/23 06:20:00 AM,8.978,,,,
1636,11/03/23 06:30:00 AM,8.879,,,,
1637,11/03/23 06:40:00 AM,8.879,,,,
1638,11/03/23 06:50:00 AM,8.879,,,,
1639,11/03/23 07:00:00 AM,8.779,,,,
1640,11/03/23 07:10:00 AM,8.680,,,,
1641,11/03/23 07:20:00 AM,8.481,,,,
1642,11/03/23 07:30:00 AM,8.282,,,,
1643,11/03/23 07:40:00 AM,8.282,,,,
1644,11/03/23 07:50:00 AM,8.182,,,,
1645,11/03/23 08:00:00 AM,8.282,,,,
1646,11/03/23 08:10:00 AM,8.282,,,,
1647,11/03/23 08:20:00 AM,8.382,,,,
1648,11/03/23 08:30:00 AM,8.382,,,,
1649,11/03/23 08:40:00 AM,8.481,,,,
1650,11/03/23 08:50:00 AM,8.581,,,,
1651,11/03/23 09:00:00 AM,8.581,,,,
1652,11/03/23 09:10:00 AM,8.680,,,,
1653,11/03/23 09:20:00 AM,8.680,,,,
1654,11/03/23 09:30:00 AM,8.779,,,,
1655,11/03/23 09:40:00 AM,8.879,,,,
1656,11/03/23 09:50:00 AM,8.879,,,,
1657,11/03/23 10:00:00 AM,8.978,,,,
1658,11/03/23 10:10:00 AM,9.077,,,,
1659,11/03/23 10:20:00 AM,9.077,,,,
1660,11/03/23 10:30:00 AM,9.077,,,,
1661,11/03/23 10:40:00 AM,9.373,,,,
1662,11/03/23 10:50:00 AM,9.373,,,,
1663,11/03/23 11:00:00 AM,9.373,,,,
1664,11/03/23 11:10:00 AM,9.472,,,,
1665,11/03/23 11:20:00 AM,9.472,,,,
1666,11/03/23 11:30:00 AM,9.571,,,,
1667,11/03/23 11:40:00 AM,9.571,,,,
1668,11/03/23 11:50:00 AM,9.669,,,,
1669,11/03/23 12:00:00 PM,9.669,,,,
1670,11/03/23 12:10:00 PM,9.571,,,,
1671,11/03/23 12:20:00 PM,9.669,,,,
1672,11/03/23 12:30:00 PM,9.768,,,,
1673,11/03/23 12:40:00 PM,9.866,,,,
1674,11/03/23 12:50:00 PM,9.866,,,,
1675,11/03/23 01:00:00 PM,9.866,,,,
1676,11/03/23 01:10:00 PM,9.965,,,,
1677,11/03/23 01:20:00 PM,9.965,,,,
1678,11/03/23 01:30:00 PM,9.965,,,,
1679,11/03/23 01:40:00 PM,9.965,,,,
1680,11/03/23 01:50:00 PM,10.063,,,,
1681,11/03/23 02:00:00 PM,10.063,,,,
1682,11/03/23 02:10:00 PM,10.063,,,,
1683,11/03/23 02:20:00 PM,10.063,,,,
1684,11/03/23 02:30:00 PM,10.063,,,,
1685,11/03/23 02:40:00 PM,10.161,,,,
1686,11/03/23 02:50:00 PM,10.161,,,,
1687,11/03/23 03:00:00 PM,10.259,,,,
1688,11/03/23 03:10:00 PM,10.259,,,,
1689,11/03/23 03:20:00 PM,10.357,,,,
1690,11/03/23 03:30:00 PM,10.455,,,,
1691,11/03/23 03:40:00 PM,10.455,,,,
1692,11/03/23 03:50:00 PM,10.455,,,,
1693,11/03/23 04:00:00 PM,10.357,,,,
1694,11/03/23 04:10:00 PM,10.357,,,,
1695,11/03/23 04:20:00 PM,10.259,,,,
1696,11/03/23 04:30:00 PM,10.161,,,,
1697,11/03/23 04:40:00 PM,9.866,,,,
1698,11/03/23 04:50:00 PM,9.768,,,,
1699,11/03/23 05:00:00 PM,9.669,,,,
1700,11/03/23 05:10:00 PM,9.571,,,,
1701,11/03/23 05:20:00 PM,9.373,,,,
1702,11/03/23 05:30:00 PM,9.373,,,,
1703,11/03/23 05:40:00 PM,9.275,,,,
1704,11/03/23 05:50:00 PM,9.176,,,,
1705,11/03/23 06:00:00 PM,9.176,,,,
1706,11/03/23 06:10:00 PM,9.176,,,,
1707,11/03/23 06:20:00 PM,9.176,,,,
1708,11/03/23 06:30:00 PM,9.176,,,,
1709,11/03/23 06:40:00 PM,9.176,,,,
1710,11/03/23 06:50:00 PM,9.077,,,,
1711,11/03/23 07:00:00 PM,8.978,,,,
1712,11/03/23 07:10:00 PM,8.779,,,,
1713,11/03/23 07:20:00 PM,8.581,,,,
1714,11/03/23 07:30:00 PM,8.581,,,,
1715,11/03/23 07:40:00 PM,8.481,,,,
1716,11/03/23 07:50:00 PM,8.382,,,,
1717,11/03/23 08:00:00 PM,8.282,,,,
1718,11/03/23 08:10:00 PM,8.282,,,,
1719,11/03/23 08:20:00 PM,8.382,,,,
1720,11/03/23 08:30:00 PM,8.382,,,,
1721,11/03/23 08:40:00 PM,8.581,,,,
1722,11/03/23 08:50:00 PM,8.481,,,,
1723,11/03/23 09:00:00 PM,8.382,,,,
1724,11/03/23 09:10:00 PM,8.182,,,,
1725,11/03/23 09:20:00 PM,7.983,,,,
1726,11/03/23 09:30:00 PM,7.782,,,,
1727,11/03/23 09:40:00 PM,7.582,,,,
1728,11/03/23 09:50:00 PM,7.481,,,,
1729,11/03/23 10:00:00 PM,7.381,,,,
1730,11/03/23 10:10:00 PM,7.782,,,,
1731,11/03/23 10:20:00 PM,7.983,,,,
1732,11/03/23 10:30:00 PM,8.282,,,,
1733,11/03/23 10:40:00 PM,8.382,,,,
1734,11/03/23 10:50:00 PM,8.481,,,,
1735,11/03/23 11:00:00 PM,8.680,,,,
1736,11/03/23 11:10:00 PM,8.879,,,,
1737,11/03/23 11:20:00 PM,8.879,,,,
1738,11/03/23 11:30:00 PM,8.879,,,,
1739,11/03/23 11:40:00 PM,8.879,,,,
1740,11/03/23 11:50:00 PM,8.879,,,,
1741,11/04/23 12:00:00 AM,8.978,,,,
1742,11/04/23 12:10:00 AM,9.077,,,,
1743,11/04/23 12:20:00 AM,9.077,,,,
1744,11/04/23 12:30:00 AM,9.176,,,,
1745,11/04/23 12:40:00 AM,9.275,,,,
1746,11/04/23 12:50:00 AM,9.275,,,,
1747,11/04/23 01:00:00 AM,9.275,,,,
1748,11/04/23 01:10:00 AM,9.275,,,,
1749,11/04/23 01:20:00 AM,9.373,,,,
1750,11/04/23 01:30:00 AM,9.373,,,,
1751,11/04/23 01:40:00 AM,9.373,,,,
1752,11/04/23 01:50:00 AM,9.373,,,,
1753,11/04/23 02:00:00 AM,9.373,,,,
1754,11/04/23 02:10:00 AM,9.373,,,,
1755,11/04/23 02:20:00 AM,9.373,,,,
1756,11/04/23 02:30:00 AM,9.373,,,,
1757,11/04/23 02:40:00 AM,9.373,,,,
1758,11/04/23 02:50:00 AM,9.373,,,,
1759,11/04/23 03:00:00 AM,9.472,,,,
1760,11/04/23 03:10:00 AM,9.373,,,,
1761,11/04/23 03:20:00 AM,9.472,,,,
1762,11/04/23 03:30:00 AM,9.373,,,,
1763,11/04/23 03:40:00 AM,9.373,,,,
1764,11/04/23 03:50:00 AM,9.373,,,,
1765,11/04/23 04:00:00 AM,9.373,,,,
1766,11/04/23 04:10:00 AM,9.373,,,,
1767,11/04/23 04:20:00 AM,9.373,,,,
1768,11/04/23 04:30:00 AM,9.472,,,,
1769,11/04/23 04:40:00 AM,9.373,,,,
1770,11/04/23 04:50:00 AM,9.373,,,,
1771,11/04/23 05:00:00 AM,9.571,,,,
1772,11/04/23 05:10:00 AM,9.571,,,,
1773,11/04/23 05:20:00 AM,9.472,,,,
1774,11/04/23 05:30:00 AM,9.275,,,,
1775,11/04/23 05:40:00 AM,9.275,,,,
1776,11/04/23 05:50:00 AM,9.373,,,,
1777,11/04/23 06:00:00 AM,9.472,,,,
1778,11/04/23 06:10:00 AM,9.571,,,,
1779,11/04/23 06:20:00 AM,9.571,,,,
1780,11/04/23 06:30:00 AM,9.472,,,,
1781,11/04/23 06:40:00 AM,9.472,,,,
1782,11/04/23 06:50:00 AM,9.571,,,,
1783,11/04/23 07:00:00 AM,9.768,,,,
1784,11/04/23 07:10:00 AM,9.768,,,,
1785,11/04/23 07:20:00 AM,9.768,,,,
1786,11/04/23 07:30:00 AM,9.768,,,,
1787,11/04/23 07:40:00 AM,9.669,,,,
1788,11/04/23 07:50:00 AM,9.768,,,,
1789,11/04/23 08:00:00 AM,10.161,,,,
1790,11/04/23 08:10:00 AM,10.259,,,,
1791,11/04/23 08:20:00 AM,10.455,,,,
1792,11/04/23 08:30:00 AM,10.651,,,,
1793,11/04/23 08:40:00 AM,10.748,,,,
1794,11/04/23 08:50:00 AM,10.748,,,,
1795,11/04/23 09:00:00 AM,10.944,,,,
1796,11/04/23 09:10:00 AM,11.139,,,,
1797,11/04/23 09:20:00 AM,11.041,,,,
1798,11/04/23 09:30:00 AM,11.139,,,,
1799,11/04/23 09:40:00 AM,11.236,,,,
1800,11/04/23 09:50:00 AM,11.139,,,,
1801,11/04/23 10:00:00 AM,11.139,,,,
1802,11/04/23 10:10:00 AM,11.041,,,,
1803,11/04/23 10:20:00 AM,10.944,,,,
1804,11/04/23 10:30:00 AM,10.846,,,,
1805,11/04/23 10:40:00 AM,10.748,,,,
1806,11/04/23 10:50:00 AM,10.944,,,,
1807,11/04/23 11:00:00 AM,11.139,,,,
1808,11/04/23 11:10:00 AM,11.236,,,,
1809,11/04/23 11:20:00 AM,11.431,,,,
1810,11/04/23 11:30:00 AM,11.334,,,,
1811,11/04/23 11:40:00 AM,11.236,,,,
1812,11/04/23 11:50:00 AM,11.139,,,,
1813,11/04/23 12:00:00 PM,11.139,,,,
1814,11/04/23 12:10:00 PM,11.236,,,,
1815,11/04/23 12:20:00 PM,11.431,,,,
1816,11/04/23 12:30:00 PM,11.625,,,,
1817,11/04/23 12:40:00 PM,11.722,,,,
1818,11/04/23 12:50:00 PM,11.916,,,,
1819,11/04/23 01:00:00 PM,11.916,,,,
1820,11/04/23 01:10:00 PM,11.819,,,,
1821,11/04/23 01:20:00 PM,11.819,,,,
1822,11/04/23 01:30:00 PM,11.819,,,,
1823,11/04/23 01:40:00 PM,11.819,,,,
1824,11/04/23 01:50:00 PM,11.625,,,,
1825,11/04/23 02:00:00 PM,11.334,,,,
1826,11/04/23 02:10:00 PM,11.431,,,,
1827,11/04/23 02:20:00 PM,11.625,,,,
1828,11/04/23 02:30:00 PM,11.819,,,,
1829,11/04/23 02:40:00 PM,12.110,,,,
1830,11/04/23 02:50:00 PM,12.690,,,,
1831,11/04/23 03:00:00 PM,12.980,,,,
1832,11/04/23 03:10:00 PM,13.269,,,,
1833,11/04/23 03:20:00 PM,13.365,,,,
1834,11/04/23 03:30:00 PM,13.269,,,,
1835,11/04/23 03:40:00 PM,13.173,,,,
1836,11/04/23 03:50:00 PM,12.787,,,,
1837,11/04/23 04:00:00 PM,12.304,,,,
1838,11/04/23 04:10:00 PM,11.722,,,,
1839,11/04/23 04:20:00 PM,12.110,,,,
1840,11/04/23 04:30:00 PM,12.401,,,,
1841,11/04/23 04:40:00 PM,12.594,,,,
1842,11/04/23 04:50:00 PM,12.594,,,,
1843,11/04/23 05:00:00 PM,13.076,,,,
1844,11/04/23 05:10:00 PM,13.269,,,,
1845,11/04/23 05:20:00 PM,13.269,,,,
1846,11/04/23 05:30:00 PM,13.461,,,,
1847,11/04/23 05:40:00 PM,13.461,,,,
1848,11/04/23 05:50:00 PM,13.846,,,,
1849,11/04/23 06:00:00 PM,13.654,,,,
1850,11/04/23 06:10:00 PM,13.461,,,,
1851,11/04/23 06:20:00 PM,13.461,,,,
1852,11/04/23 06:30:00 PM,13.461,,,,
1853,11/04/23 06:40:00 PM,13.365,,,,
1854,11/04/23 06:50:00 PM,13.461,,,,
1855,11/04/23 07:00:00 PM,13.365,,,,
1856,11/04/23 07:10:00 PM,13.173,,,,
1857,11/04/23 07:20:00 PM,12.787,,,,
1858,11/04/23 07:30:00 PM,12.401,,,,
1859,11/04/23 07:40:00 PM,12.401,,,,
1860,11/04/23 07:50:00 PM,12.497,,,,
1861,11/04/23 08:00:00 PM,12.787,,,,
1862,11/04/23 08:10:00 PM,12.980,,,,
1863,11/04/23 08:20:00 PM,12.980,,,,
1864,11/04/23 08:30:00 PM,13.173,,,,
1865,11/04/23 08:40:00 PM,13.076,,,,
1866,11/04/23 08:50:00 PM,12.690,,,,
1867,11/04/23 09:00:00 PM,12.207,,,,
1868,11/04/23 09:10:00 PM,12.013,,,,
1869,11/04/23 09:20:00 PM,11.431,,,,
1870,11/04/23 09:30:00 PM,11.139,,,,
1871,11/04/23 09:40:00 PM,10.846,,,,
1872,11/04/23 09:50:00 PM,10.651,,,,
1873,11/04/23 10:00:00 PM,10.651,,,,
1874,11/04/23 10:10:00 PM,10.748,,,,
1875,11/04/23 10:20:00 PM,10.944,,,,
1876,11/04/23 10:30:00 PM,11.431,,,,
1877,11/04/23 10:40:00 PM,11.722,,,,
1878,11/04/23 10:50:00 PM,11.819,,,,
1879,11/04/23 11:00:00 PM,12.013,,,,
1880,11/04/23 11:10:00 PM,12.110,,,,
1881,11/04/23 11:20:00 PM,12.207,,,,
1882,11/04/23 11:30:00 PM,12.207,,,,
1883,11/04/23 11:40:00 PM,12.207,,,,
1884,11/04/23 11:50:00 PM,12.207,,,,
1885,11/05/23 12:00:00 AM,12.497,,,,
1886,11/05/23 12:10:00 AM,12.497,,,,
1887,11/05/23 12:20:00 AM,12.883,,,,
1888,11/05/23 12:30:00 AM,12.883,,,,
1889,11/05/23 12:40:00 AM,12.787,,,,
1890,11/05/23 12:50:00 AM,12.787,,,,
1891,11/05/23 01:00:00 AM,12.787,,,,
1892,11/05/23 01:10:00 AM,12.787,,,,
1893,11/05/23 01:20:00 AM,13.076,,,,
1894,11/05/23 01:30:00 AM,13.365,,,,
1895,11/05/23 01:40:00 AM,13.654,,,,
1896,11/05/23 01:50:00 AM,13.750,,,,
1897,11/05/23 02:00:00 AM,13.942,,,,
1898,11/05/23 02:10:00 AM,14.134,,,,
1899,11/05/23 02:20:00 AM,14.038,,,,
1900,11/05/23 02:30:00 AM,14.038,,,,
1901,11/05/23 02:40:00 AM,14.230,,,,
1902,11/05/23 02:50:00 AM,14.325,,,,
1903,11/05/23 03:00:00 AM,14.230,,,,
1904,11/05/23 03:10:00 AM,14.230,,,,
1905,11/05/23 03:20:00 AM,14.134,,,,
1906,11/05/23 03:30:00 AM,14.038,,,,
1907,11/05/23 03:40:00 AM,14.038,,,,
1908,11/05/23 03:50:00 AM,14.038,,,,
1909,11/05/23 04:00:00 AM,13.942,,,,
1910,11/05/23 04:10:00 AM,13.750,,,,
1911,11/05/23 04:20:00 AM,13.269,,,,
1912,11/05/23 04:30:00 AM,13.269,,,,
1913,11/05/23 04:40:00 AM,13.173,,,,
1914,11/05/23 04:50:00 AM,12.980,,,,
1915,11/05/23 05:00:00 AM,12.980,,,,
1916,11/05/23 05:10:00 AM,12.980,,,,
1917,11/05/23 05:20:00 AM,12.497,,,,
1918,11/05/23 05:30:00 AM,12.207,,,,
1919,11/05/23 05:40:00 AM,12.304,,,,
1920,11/05/23 05:50:00 AM,12.207,,,,
1921,11/05/23 06:00:00 AM,12.304,,,,
1922,11/05/23 06:10:00 AM,12.207,,,,
1923,11/05/23 06:20:00 AM,12.207,,,,
1924,11/05/23 06:30:00 AM,12.304,,,,
1925,11/05/23 06:40:00 AM,12.401,,,,
1926,11/05/23 06:50:00 AM,12.497,,,,
1927,11/05/23 07:00:00 AM,12.497,,,,
1928,11/05/23 07:10:00 AM,12.594,,,,
1929,11/05/23 07:20:00 AM,12.690,,,,
1930,11/05/23 07:30:00 AM,12.690,,,,
1931,11/05/23 07:40:00 AM,12.594,,,,
1932,11/05/23 07:50:00 AM,12.401,,,,
1933,11/05/23 08:00:00 AM,12.304,,,,
1934,11/05/23 08:10:00 AM,12.110,,,,
1935,11/05/23 08:20:00 AM,12.013,,,,
1936,11/05/23 08:30:00 AM,11.819,,,,
1937,11/05/23 08:40:00 AM,11.722,,,,
1938,11/05/23 08:50:00 AM,11.625,,,,
1939,11/05/23 09:00:00 AM,11.625,,,,
1940,11/05/23 09:10:00 AM,11.625,,,,
1941,11/05/23 09:20:00 AM,11.722,,,,
1942,11/05/23 09:30:00 AM,11.819,,,,
1943,11/05/23 09:40:00 AM,11.916,,,,
1944,11/05/23 09:50:00 AM,11.722,,,,
1945,11/05/23 10:00:00 AM,11.528,,,,
1946,11/05/23 10:10:00 AM,11.334,,,,
1947,11/05/23 10:20:00 AM,11.431,,,,
1948,11/05/23 10:30:00 AM,11.528,,,,
1949,11/05/23 10:40:00 AM,11.819,,,,
1950,11/05/23 10:50:00 AM,12.110,,,,
1951,11/05/23 11:00:00 AM,12.497,,,,
1952,11/05/23 11:10:00 AM,12.787,,,,
1953,11/05/23 11:20:00 AM,12.883,,,,
1954,11/05/23 11:30:00 AM,12.980,,,,
1955,11/05/23 11:40:00 AM,13.076,,,,
1956,11/05/23 11:50:00 AM,13.076,,,,
1957,11/05/23 12:00:00 PM,13.269,,,,
1958,11/05/23 12:10:00 PM,13.365,,,,
1959,11/05/23 12:20:00 PM,13.269,,,,
1960,11/05/23 12:30:00 PM,13.269,,,,
1961,11/05/23 12:40:00 PM,12.980,,,,
1962,11/05/23 12:50:00 PM,12.980,,,,
1963,11/05/23 01:00:00 PM,13.173,,,,
1964,11/05/23 01:10:00 PM,13.269,,,,
1965,11/05/23 01:20:00 PM,13.269,,,,
1966,11/05/23 01:30:00 PM,13.173,,,,
1967,11/05/23 01:40:00 PM,13.269,,,,
1968,11/05/23 01:50:00 PM,13.365,,,,
1969,11/05/23 02:00:00 PM,13.750,,,,
1970,11/05/23 02:10:00 PM,13.942,,,,
1971,11/05/23 02:20:00 PM,13.461,,,,
1972,11/05/23 02:30:00 PM,13.173,,,,
1973,11/05/23 02:40:00 PM,13.173,,,,
1974,11/05/23 02:50:00 PM,13.558,,,,
1975,11/05/23 03:00:00 PM,13.461,,,,
1976,11/05/23 03:10:00 PM,13.558,,,,
1977,11/05/23 03:20:00 PM,13.461,,,,
1978,11/05/23 03:30:00 PM,13.269,,,,
1979,11/05/23 03:40:00 PM,13.076,,,,
1980,11/05/23 03:50:00 PM,12.980,,,,
1981,11/05/23 04:00:00 PM,12.980,,,,
1982,11/05/23 04:10:00 PM,12.980,,,,
1983,11/05/23 04:20:00 PM,12.883,,,,
1984,11/05/23 04:30:00 PM,12.883,,,,
1985,11/05/23 04:40:00 PM,12.883,,,,
1986,11/05/23 04:50:00 PM,12.690,,,,
1987,11/05/23 05:00:00 PM,12.594,,,,
1988,11/05/23 05:10:00 PM,12.497,,,,
1989,11/05/23 05:20:00 PM,12.401,,,,
1990,11/05/23 05:30:00 PM,12.401,,,,
1991,11/05/23 05:40:00 PM,12.401,,,,
1992,11/05/23 05:50:00 PM,12.304,,,,
1993,11/05/23 06:00:00 PM,12.110,,,,
1994,11/05/23 06:10:00 PM,12.110,,,,
1995,11/05/23 06:20:00 PM,12.013,,,,
1996,11/05/23 06:30:00 PM,12.013,,,,
1997,11/05/23 06:40:00 PM,12.110,,,,
1998,11/05/23 06:50:00 PM,12.207,,,,
1999,11/05/23 07:00:00 PM,12.207,,,,
2000,11/05/23 07:10:00 PM,12.401,,,,
2001,11/05/23 07:20:00 PM,12.401,,,,
2002,11/05/23 07:30:00 PM,12.497,,,,
2003,11/05/23 07:40:00 PM,12.690,,,,
2004,11/05/23 07:50:00 PM,12.690,,,,
2005,11/05/23 08:00:00 PM,12.690,,,,
2006,11/05/23 08:10:00 PM,12.690,,,,
2007,11/05/23 08:20:00 PM,12.690,,,,
2008,11/05/23 08:30:00 PM,12.787,,,,
2009,11/05/23 08:40:00 PM,12.787,,,,
2010,11/05/23 08:50:00 PM,12.787,,,,
2011,11/05/23 09:00:00 PM,12.690,,,,
2012,11/05/23 09:10:00 PM,12.690,,,,
2013,11/05/23 09:20:00 PM,12.690,,,,
2014,11/05/23 09:30:00 PM,12.690,,,,
2015,11/05/23 09:40:00 PM,12.594,,,,
2016,11/05/23 09:50:00 PM,12.207,,,,
2017,11/05/23 10:00:00 PM,11.916,,,,
2018,11/05/23 10:10:00 PM,11.819,,,,
2019,11/05/23 10:20:00 PM,11.625,,,,
2020,11/05/23 10:30:00 PM,11.722,,,,
2021,11/05/23 10:40:00 PM,11.819,,,,
2022,11/05/23 10:50:00 PM,11.722,,,,
2023,11/05/23 11:00:00 PM,11.722,,,,
2024,11/05/23 11:10:00 PM,11.722,,,,
2025,11/05/23 11:20:00 PM,11.722,,,,
2026,11/05/23 11:30:00 PM,11.625,,,,
2027,11/05/23 11:40:00 PM,11.625,,,,
2028,11/05/23 11:50:00 PM,11.528,,,,
2029,11/06/23 12:00:00 AM,11.431,,,,
2030,11/06/23 12:10:00 AM,11.431,,,,
2031,11/06/23 12:20:00 AM,11.334,,,,
2032,11/06/23 12:30:00 AM,11.334,,,,
2033,11/06/23 12:40:00 AM,11.334,,,,
2034,11/06/23 12:50:00 AM,11.236,,,,
2035,11/06/23 01:00:00 AM,11.139,,,,
2036,11/06/23 01:10:00 AM,10.748,,,,
2037,11/06/23 01:20:00 AM,10.651,,,,
2038,11/06/23 01:30:00 AM,10.553,,,,
2039,11/06/23 01:40:00 AM,10.651,,,,
2040,11/06/23 01:50:00 AM,10.846,,,,
2041,11/06/23 02:00:00 AM,11.139,,,,
2042,11/06/23 02:10:00 AM,11.236,,,,
2043,11/06/23 02:20:00 AM,11.431,,,,
2044,11/06/23 02:30:00 AM,11.528,,,,
2045,11/06/23 02:40:00 AM,11.528,,,,
2046,11/06/23 02:50:00 AM,11.528,,,,
2047,11/06/23 03:00:00 AM,11.528,,,,
2048,11/06/23 03:10:00 AM,11.528,,,,
2049,11/06/23 03:20:00 AM,11.431,,,,
2050,11/06/23 03:30:00 AM,11.236,,,,
2051,11/06/23 03:40:00 AM,11.139,,,,
2052,11/06/23 03:50:00 AM,10.944,,,,
2053,11/06/23 04:00:00 AM,10.944,,,,
2054,11/06/23 04:10:00 AM,10.944,,,,
2055,11/06/23 04:20:00 AM,11.041,,,,
2056,11/06/23 04:30:00 AM,11.139,,,,
2057,11/06/23 04:40:00 AM,11.236,,,,
2058,11/06/23 04:50:00 AM,11.236,,,,
2059,11/06/23 05:00:00 AM,11.236,,,,
2060,11/06/23 05:10:00 AM,11.334,,,,
2061,11/06/23 05:20:00 AM,11.431,,,,
2062,11/06/23 05:30:00 AM,11.334,,,,
2063,11/06/23 05:40:00 AM,11.334,,,,
2064,11/06/23 05:50:00 AM,11.236,,,,
2065,11/06/23 06:00:00 AM,11.139,,,,
2066,11/06/23 06:10:00 AM,11.041,,,,
2067,11/06/23 06:20:00 AM,10.846,,,,
2068,11/06/23 06:30:00 AM,11.041,,,,
2069,11/06/23 06:40:00 AM,11.139,,,,
2070,11/06/23 06:50:00 AM,11.236,,,,
2071,11/06/23 07:00:00 AM,11.334,,,,
2072,11/06/23 07:10:00 AM,11.334,,,,
2073,11/06/23 07:20:00 AM,11.334,,,,
2074,11/06/23 07:30:00 AM,11.431,,,,
2075,11/06/23 07:40:00 AM,11.431,,,,
2076,11/06/23 07:50:00 AM,11.431,,,,
2077,11/06/23 08:00:00 AM,11.528,,,,
2078,11/06/23 08:10:00 AM,11.431,,,,
2079,11/06/23 08:20:00 AM,11.334,,,,
2080,11/06/23 08:30:00 AM,11.334,,,,
2081,11/06/23 08:40:00 AM,11.431,,,,
2082,11/06/23 08:50:00 AM,11.528,,,,
2083,11/06/23 09:00:00 AM,11.819,,,,
2084,11/06/23 09:10:00 AM,12.304,,,,
2085,11/06/23 09:20:00 AM,12.594,,,,
2086,11/06/23 09:30:00 AM,12.594,,,,
2087,11/06/23 09:40:00 AM,12.883,,,,
2088,11/06/23 09:50:00 AM,13.558,,,,
2089,11/06/23 10:00:00 AM,13.269,,,,
2090,11/06/23 10:10:00 AM,12.690,,,,
2091,11/06/23 10:20:00 AM,12.980,,,,
2092,11/06/23 10:30:00 AM,12.787,,,,
2093,11/06/23 10:40:00 AM,12.787,,,,
2094,11/06/23 10:50:00 AM,13.173,,,,
2095,11/06/23 11:00:00 AM,13.846,,,,
2096,11/06/23 11:10:00 AM,14.134,,,,
2097,11/06/23 11:20:00 AM,13.654,,,,
2098,11/06/23 11:30:00 AM,13.461,,,,
2099,11/06/23 11:40:00 AM,13.365,,,,
2100,11/06/23 11:50:00 AM,13.173,,,,
2101,11/06/23 12:00:00 PM,12.787,,,,
2102,11/06/23 12:10:00 PM,12.690,,,,
2103,11/06/23 12:20:00 PM,13.076,,,,
2104,11/06/23 12:30:00 PM,13.269,,,,
2105,11/06/23 12:40:00 PM,13.269,,,,
2106,11/06/23 12:50:00 PM,13.750,,,,
2107,11/06/23 01:00:00 PM,14.134,,,,
2108,11/06/23 01:10:00 PM,14.038,,,,
2109,11/06/23 01:20:00 PM,14.038,,,,
2110,11/06/23 01:30:00 PM,14.134,,,,
2111,11/06/23 01:40:00 PM,14.230,,,,
2112,11/06/23 01:50:00 PM,14.134,,,,
2113,11/06/23 02:00:00 PM,13.942,,,,
2114,11/06/23 02:10:00 PM,13.461,,,,
2115,11/06/23 02:20:00 PM,13.558,,,,
2116,11/06/23 02:30:00 PM,13.269,,,,
2117,11/06/23 02:40:00 PM,13.269,,,,
2118,11/06/23 02:50:00 PM,13.365,,,,
2119,11/06/23 03:00:00 PM,13.365,,,,
2120,11/06/23 03:10:00 PM,13.076,,,,
