# AirTemp.+2m@Ecosense_MainTower.20251029.csv generated at 2025-12-21 01:48:39 (UTC-08:00) by AQUARIUS Time-Series 25.1.69.0
# 
# Time-series identifier: AirTemp.+2m@Ecosense_MainTower
# Location: Ecosense_MainTower
# UTC offset: (UTC+00:00)
# Value units: degC
# Value parameter: AirTemp
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Raw signal from 2025-10-29T00:00:00Z to 2025-11-06T00:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+00:00),Value,Approval Level,Grade,Qualifiers
2025-10-29T23:30:00Z,2025-10-29 23:30:00,10.70483,Working,-1,
2025-10-29T23:31:00Z,2025-10-29 23:31:00,10.707,Working,-1,
2025-10-29T23:32:00Z,2025-10-29 23:32:00,10.68867,Working,-1,
2025-10-29T23:33:00Z,2025-10-29 23:33:00,10.6935,Working,-1,
2025-10-29T23:34:00Z,2025-10-29 23:34:00,10.68117,Working,-1,
2025-10-29T23:35:00Z,2025-10-29 23:35:00,10.6935,Working,-1,
2025-10-29T23:36:00Z,2025-10-29 23:36:00,10.69033,Working,-1,
2025-10-29T23:37:00Z,2025-10-29 23:37:00,10.68417,Working,-1,
2025-10-29T23:38:00Z,2025-10-29 23:38:00,10.68333,Working,-1,
2025-10-29T23:39:00Z,2025-10-29 23:39:00,10.68367,Working,-1,
2025-10-29T23:40:00Z,2025-10-29 23:40:00,10.68867,Working,-1,
2025-10-29T23:41:00Z,2025-10-29 23:41:00,10.68283,Working,-1,
2025-10-29T23:42:00Z,2025-10-29 23:42:00,10.69133,Working,-1,
2025-10-29T23:43:00Z,2025-10-29 23:43:00,10.695,Working,-1,
2025-10-29T23:44:00Z,2025-10-29 23:44:00,10.69567,Working,-1,
2025-10-29T23:45:00Z,2025-10-29 23:45:00,10.69517,Working,-1,
2025-10-29T23:46:00Z,2025-10-29 23:46:00,10.693,Working,-1,
2025-10-29T23:47:00Z,2025-10-29 23:47:00,10.6935,Working,-1,
2025-10-29T23:48:00Z,2025-10-29 23:48:00,10.70217,Working,-1,
2025-10-29T23:49:00Z,2025-10-29 23:49:00,10.69783,Working,-1,
2025-10-29T23:50:00Z,2025-10-29 23:50:00,10.686,Working,-1,
2025-10-29T23:51:00Z,2025-10-29 23:51:00,10.6645,Working,-1,
2025-10-29T23:52:00Z,2025-10-29 23:52:00,10.66683,Working,-1,
2025-10-29T23:53:00Z,2025-10-29 23:53:00,10.66633,Working,-1,
2025-10-29T23:54:00Z,2025-10-29 23:54:00,10.639,Working,-1,
2025-10-29T23:55:00Z,2025-10-29 23:55:00,10.62933,Working,-1,
2025-10-29T23:56:00Z,2025-10-29 23:56:00,10.61933,Working,-1,
2025-10-29T23:57:00Z,2025-10-29 23:57:00,10.59867,Working,-1,
2025-10-29T23:58:00Z,2025-10-29 23:58:00,10.601,Working,-1,
2025-10-29T23:59:00Z,2025-10-29 23:59:00,10.61233,Working,-1,
2025-10-30T00:00:00Z,2025-10-30 00:00:00,10.62217,Working,-1,
2025-10-30T00:01:00Z,2025-10-30 00:01:00,10.63883,Working,-1,
2025-10-30T00:02:00Z,2025-10-30 00:02:00,10.64833,Working,-1,
2025-10-30T00:03:00Z,2025-10-30 00:03:00,10.65033,Working,-1,
2025-10-30T00:04:00Z,2025-10-30 00:04:00,10.64583,Working,-1,
2025-10-30T00:05:00Z,2025-10-30 00:05:00,10.646,Working,-1,
2025-10-30T00:06:00Z,2025-10-30 00:06:00,10.64617,Working,-1,
2025-10-30T00:07:00Z,2025-10-30 00:07:00,10.646,Working,-1,
2025-10-30T00:08:00Z,2025-10-30 00:08:00,10.65283,Working,-1,
2025-10-30T00:09:00Z,2025-10-30 00:09:00,10.65283,Working,-1,
2025-10-30T00:10:00Z,2025-10-30 00:10:00,10.65967,Working,-1,
2025-10-30T00:11:00Z,2025-10-30 00:11:00,10.655,Working,-1,
2025-10-30T00:12:00Z,2025-10-30 00:12:00,10.65483,Working,-1,
2025-10-30T00:13:00Z,2025-10-30 00:13:00,10.67133,Working,-1,
2025-10-30T00:14:00Z,2025-10-30 00:14:00,10.6645,Working,-1,
2025-10-30T00:15:00Z,2025-10-30 00:15:00,10.6785,Working,-1,
2025-10-30T00:16:00Z,2025-10-30 00:16:00,10.687,Working,-1,
2025-10-30T00:17:00Z,2025-10-30 00:17:00,10.7,Working,-1,
2025-10-30T00:18:00Z,2025-10-30 00:18:00,10.68867,Working,-1,
2025-10-30T00:19:00Z,2025-10-30 00:19:00,10.6935,Working,-1,
2025-10-30T00:20:00Z,2025-10-30 00:20:00,10.69783,Working,-1,
2025-10-30T00:21:00Z,2025-10-30 00:21:00,10.71133,Working,-1,
2025-10-30T00:22:00Z,2025-10-30 00:22:00,10.72383,Working,-1,
2025-10-30T00:23:00Z,2025-10-30 00:23:00,10.72067,Working,-1,
2025-10-30T00:24:00Z,2025-10-30 00:24:00,10.72383,Working,-1,
2025-10-30T00:25:00Z,2025-10-30 00:25:00,10.72867,Working,-1,
2025-10-30T00:26:00Z,2025-10-30 00:26:00,10.73333,Working,-1,
2025-10-30T00:27:00Z,2025-10-30 00:27:00,10.743,Working,-1,
2025-10-30T00:28:00Z,2025-10-30 00:28:00,10.74283,Working,-1,
2025-10-30T00:29:00Z,2025-10-30 00:29:00,10.73567,Working,-1,
2025-10-30T00:30:00Z,2025-10-30 00:30:00,10.73817,Working,-1,
2025-10-30T00:31:00Z,2025-10-30 00:31:00,10.73817,Working,-1,
2025-10-30T00:32:00Z,2025-10-30 00:32:00,10.75817,Working,-1,
2025-10-30T00:33:00Z,2025-10-30 00:33:00,10.77217,Working,-1,
2025-10-30T00:34:00Z,2025-10-30 00:34:00,10.76733,Working,-1,
2025-10-30T00:35:00Z,2025-10-30 00:35:00,10.75817,Working,-1,
2025-10-30T00:36:00Z,2025-10-30 00:36:00,10.736,Working,-1,
2025-10-30T00:37:00Z,2025-10-30 00:37:00,10.72867,Working,-1,
2025-10-30T00:38:00Z,2025-10-30 00:38:00,10.72367,Working,-1,
2025-10-30T00:39:00Z,2025-10-30 00:39:00,10.72867,Working,-1,
2025-10-30T00:40:00Z,2025-10-30 00:40:00,10.718,Working,-1,
2025-10-30T00:41:00Z,2025-10-30 00:41:00,10.72333,Working,-1,
2025-10-30T00:42:00Z,2025-10-30 00:42:00,10.75367,Working,-1,
2025-10-30T00:43:00Z,2025-10-30 00:43:00,10.78033,Working,-1,
2025-10-30T00:44:00Z,2025-10-30 00:44:00,10.79417,Working,-1,
2025-10-30T00:45:00Z,2025-10-30 00:45:00,10.8055,Working,-1,
2025-10-30T00:46:00Z,2025-10-30 00:46:00,10.80367,Working,-1,
2025-10-30T00:47:00Z,2025-10-30 00:47:00,10.813,Working,-1,
2025-10-30T00:48:00Z,2025-10-30 00:48:00,10.81083,Working,-1,
2025-10-30T00:49:00Z,2025-10-30 00:49:00,10.801,Working,-1,
2025-10-30T00:50:00Z,2025-10-30 00:50:00,10.81517,Working,-1,
2025-10-30T00:51:00Z,2025-10-30 00:51:00,10.8205,Working,-1,
2025-10-30T00:52:00Z,2025-10-30 00:52:00,10.82267,Working,-1,
2025-10-30T00:53:00Z,2025-10-30 00:53:00,10.81467,Working,-1,
2025-10-30T00:54:00Z,2025-10-30 00:54:00,10.8055,Working,-1,
2025-10-30T00:55:00Z,2025-10-30 00:55:00,10.78933,Working,-1,
2025-10-30T00:56:00Z,2025-10-30 00:56:00,10.78933,Working,-1,
2025-10-30T00:57:00Z,2025-10-30 00:57:00,10.78467,Working,-1,
2025-10-30T00:58:00Z,2025-10-30 00:58:00,10.77267,Working,-1,
2025-10-30T00:59:00Z,2025-10-30 00:59:00,10.7795,Working,-1,
2025-10-30T01:00:00Z,2025-10-30 01:00:00,10.7845,Working,-1,
2025-10-30T01:01:00Z,2025-10-30 01:01:00,10.78167,Working,-1,
2025-10-30T01:02:00Z,2025-10-30 01:02:00,10.77433,Working,-1,
2025-10-30T01:03:00Z,2025-10-30 01:03:00,10.77183,Working,-1,
2025-10-30T01:04:00Z,2025-10-30 01:04:00,10.756,Working,-1,
2025-10-30T01:05:00Z,2025-10-30 01:05:00,10.7495,Working,-1,
2025-10-30T01:06:00Z,2025-10-30 01:06:00,10.75167,Working,-1,
2025-10-30T01:07:00Z,2025-10-30 01:07:00,10.752,Working,-1,
2025-10-30T01:08:00Z,2025-10-30 01:08:00,10.75817,Working,-1,
2025-10-30T01:09:00Z,2025-10-30 01:09:00,10.777,Working,-1,
2025-10-30T01:10:00Z,2025-10-30 01:10:00,10.76783,Working,-1,
2025-10-30T01:11:00Z,2025-10-30 01:11:00,10.76733,Working,-1,
2025-10-30T01:12:00Z,2025-10-30 01:12:00,10.76683,Working,-1,
2025-10-30T01:13:00Z,2025-10-30 01:13:00,10.77433,Working,-1,
2025-10-30T01:14:00Z,2025-10-30 01:14:00,10.796,Working,-1,
2025-10-30T01:15:00Z,2025-10-30 01:15:00,10.79867,Working,-1,
2025-10-30T01:16:00Z,2025-10-30 01:16:00,10.828,Working,-1,
2025-10-30T01:17:00Z,2025-10-30 01:17:00,10.82317,Working,-1,
2025-10-30T01:18:00Z,2025-10-30 01:18:00,10.8275,Working,-1,
2025-10-30T01:19:00Z,2025-10-30 01:19:00,10.825,Working,-1,
2025-10-30T01:20:00Z,2025-10-30 01:20:00,10.84117,Working,-1,
2025-10-30T01:21:00Z,2025-10-30 01:21:00,10.87617,Working,-1,
2025-10-30T01:22:00Z,2025-10-30 01:22:00,10.89133,Working,-1,
2025-10-30T01:23:00Z,2025-10-30 01:23:00,10.90467,Working,-1,
2025-10-30T01:24:00Z,2025-10-30 01:24:00,10.91833,Working,-1,
2025-10-30T01:25:00Z,2025-10-30 01:25:00,10.92033,Working,-1,
2025-10-30T01:26:00Z,2025-10-30 01:26:00,10.921,Working,-1,
2025-10-30T01:27:00Z,2025-10-30 01:27:00,10.93717,Working,-1,
2025-10-30T01:28:00Z,2025-10-30 01:28:00,10.923,Working,-1,
2025-10-30T01:29:00Z,2025-10-30 01:29:00,10.93933,Working,-1,
2025-10-30T01:30:00Z,2025-10-30 01:30:00,10.95417,Working,-1,
2025-10-30T01:31:00Z,2025-10-30 01:31:00,10.985,Working,-1,
2025-10-30T01:32:00Z,2025-10-30 01:32:00,10.992,Working,-1,
2025-10-30T01:33:00Z,2025-10-30 01:33:00,11.01283,Working,-1,
2025-10-30T01:34:00Z,2025-10-30 01:34:00,11.087,Working,-1,
2025-10-30T01:35:00Z,2025-10-30 01:35:00,11.134,Working,-1,
2025-10-30T01:36:00Z,2025-10-30 01:36:00,11.1885,Working,-1,
2025-10-30T01:37:00Z,2025-10-30 01:37:00,11.19317,Working,-1,
2025-10-30T01:38:00Z,2025-10-30 01:38:00,11.22233,Working,-1,
2025-10-30T01:39:00Z,2025-10-30 01:39:00,11.22617,Working,-1,
2025-10-30T01:40:00Z,2025-10-30 01:40:00,11.24133,Working,-1,
2025-10-30T01:41:00Z,2025-10-30 01:41:00,11.22617,Working,-1,
2025-10-30T01:42:00Z,2025-10-30 01:42:00,11.21,Working,-1,
2025-10-30T01:43:00Z,2025-10-30 01:43:00,11.20783,Working,-1,
2025-10-30T01:44:00Z,2025-10-30 01:44:00,11.20617,Working,-1,
2025-10-30T01:45:00Z,2025-10-30 01:45:00,11.21917,Working,-1,
2025-10-30T01:46:00Z,2025-10-30 01:46:00,11.20133,Working,-1,
2025-10-30T01:47:00Z,2025-10-30 01:47:00,11.192,Working,-1,
2025-10-30T01:48:00Z,2025-10-30 01:48:00,11.1745,Working,-1,
2025-10-30T01:49:00Z,2025-10-30 01:49:00,11.17933,Working,-1,
2025-10-30T01:50:00Z,2025-10-30 01:50:00,11.179,Working,-1,
2025-10-30T01:51:00Z,2025-10-30 01:51:00,11.189,Working,-1,
2025-10-30T01:52:00Z,2025-10-30 01:52:00,11.189,Working,-1,
2025-10-30T01:53:00Z,2025-10-30 01:53:00,11.21217,Working,-1,
2025-10-30T01:54:00Z,2025-10-30 01:54:00,11.20783,Working,-1,
2025-10-30T01:55:00Z,2025-10-30 01:55:00,11.21867,Working,-1,
2025-10-30T01:56:00Z,2025-10-30 01:56:00,11.217,Working,-1,
2025-10-30T01:57:00Z,2025-10-30 01:57:00,11.19367,Working,-1,
2025-10-30T01:58:00Z,2025-10-30 01:58:00,11.181,Working,-1,
2025-10-30T01:59:00Z,2025-10-30 01:59:00,11.1915,Working,-1,
2025-10-30T02:00:00Z,2025-10-30 02:00:00,11.184,Working,-1,
2025-10-30T02:01:00Z,2025-10-30 02:01:00,11.19367,Working,-1,
2025-10-30T02:02:00Z,2025-10-30 02:02:00,11.21217,Working,-1,
2025-10-30T02:03:00Z,2025-10-30 02:03:00,11.22083,Working,-1,
2025-10-30T02:04:00Z,2025-10-30 02:04:00,11.24083,Working,-1,
2025-10-30T02:05:00Z,2025-10-30 02:05:00,11.24117,Working,-1,
2025-10-30T02:06:00Z,2025-10-30 02:06:00,11.23833,Working,-1,
2025-10-30T02:07:00Z,2025-10-30 02:07:00,11.22833,Working,-1,
2025-10-30T02:08:00Z,2025-10-30 02:08:00,11.2235,Working,-1,
2025-10-30T02:09:00Z,2025-10-30 02:09:00,11.25733,Working,-1,
2025-10-30T02:10:00Z,2025-10-30 02:10:00,11.26383,Working,-1,
2025-10-30T02:11:00Z,2025-10-30 02:11:00,11.308,Working,-1,
2025-10-30T02:12:00Z,2025-10-30 02:12:00,11.37633,Working,-1,
2025-10-30T02:13:00Z,2025-10-30 02:13:00,11.44433,Working,-1,
2025-10-30T02:14:00Z,2025-10-30 02:14:00,11.4615,Working,-1,
2025-10-30T02:15:00Z,2025-10-30 02:15:00,11.44467,Working,-1,
2025-10-30T02:16:00Z,2025-10-30 02:16:00,11.457,Working,-1,
2025-10-30T02:17:00Z,2025-10-30 02:17:00,11.43017,Working,-1,
2025-10-30T02:18:00Z,2025-10-30 02:18:00,11.40717,Working,-1,
2025-10-30T02:19:00Z,2025-10-30 02:19:00,11.38667,Working,-1,
2025-10-30T02:20:00Z,2025-10-30 02:20:00,11.35967,Working,-1,
2025-10-30T02:21:00Z,2025-10-30 02:21:00,11.322,Working,-1,
2025-10-30T02:22:00Z,2025-10-30 02:22:00,11.31767,Working,-1,
2025-10-30T02:23:00Z,2025-10-30 02:23:00,11.353,Working,-1,
2025-10-30T02:24:00Z,2025-10-30 02:24:00,11.37367,Working,-1,
2025-10-30T02:25:00Z,2025-10-30 02:25:00,11.36267,Working,-1,
2025-10-30T02:26:00Z,2025-10-30 02:26:00,11.348,Working,-1,
2025-10-30T02:27:00Z,2025-10-30 02:27:00,11.32683,Working,-1,
2025-10-30T02:28:00Z,2025-10-30 02:28:00,11.32417,Working,-1,
2025-10-30T02:29:00Z,2025-10-30 02:29:00,11.31983,Working,-1,
2025-10-30T02:30:00Z,2025-10-30 02:30:00,11.29733,Working,-1,
2025-10-30T02:31:00Z,2025-10-30 02:31:00,11.27783,Working,-1,
2025-10-30T02:32:00Z,2025-10-30 02:32:00,11.25717,Working,-1,
2025-10-30T02:33:00Z,2025-10-30 02:33:00,11.23867,Working,-1,
2025-10-30T02:34:00Z,2025-10-30 02:34:00,11.22417,Working,-1,
2025-10-30T02:35:00Z,2025-10-30 02:35:00,11.21917,Working,-1,
2025-10-30T02:36:00Z,2025-10-30 02:36:00,11.20083,Working,-1,
2025-10-30T02:37:00Z,2025-10-30 02:37:00,11.19333,Working,-1,
2025-10-30T02:38:00Z,2025-10-30 02:38:00,11.20467,Working,-1,
2025-10-30T02:39:00Z,2025-10-30 02:39:00,11.2035,Working,-1,
2025-10-30T02:40:00Z,2025-10-30 02:40:00,11.20017,Working,-1,
2025-10-30T02:41:00Z,2025-10-30 02:41:00,11.21,Working,-1,
2025-10-30T02:42:00Z,2025-10-30 02:42:00,11.22567,Working,-1,
2025-10-30T02:43:00Z,2025-10-30 02:43:00,11.23333,Working,-1,
2025-10-30T02:44:00Z,2025-10-30 02:44:00,11.22617,Working,-1,
2025-10-30T02:45:00Z,2025-10-30 02:45:00,11.22417,Working,-1,
2025-10-30T02:46:00Z,2025-10-30 02:46:00,11.22833,Working,-1,
2025-10-30T02:47:00Z,2025-10-30 02:47:00,11.22617,Working,-1,
2025-10-30T02:48:00Z,2025-10-30 02:48:00,11.21483,Working,-1,
2025-10-30T02:49:00Z,2025-10-30 02:49:00,11.22133,Working,-1,
2025-10-30T02:50:00Z,2025-10-30 02:50:00,11.231,Working,-1,
2025-10-30T02:51:00Z,2025-10-30 02:51:00,11.241,Working,-1,
2025-10-30T02:52:00Z,2025-10-30 02:52:00,11.22083,Working,-1,
2025-10-30T02:53:00Z,2025-10-30 02:53:00,11.22083,Working,-1,
2025-10-30T02:54:00Z,2025-10-30 02:54:00,11.22883,Working,-1,
2025-10-30T02:55:00Z,2025-10-30 02:55:00,11.224,Working,-1,
2025-10-30T02:56:00Z,2025-10-30 02:56:00,11.2235,Working,-1,
2025-10-30T02:57:00Z,2025-10-30 02:57:00,11.23117,Working,-1,
2025-10-30T02:58:00Z,2025-10-30 02:58:00,11.2315,Working,-1,
2025-10-30T02:59:00Z,2025-10-30 02:59:00,11.239,Working,-1,
2025-10-30T03:00:00Z,2025-10-30 03:00:00,11.241,Working,-1,
2025-10-30T03:01:00Z,2025-10-30 03:01:00,11.246,Working,-1,
2025-10-30T03:02:00Z,2025-10-30 03:02:00,11.2525,Working,-1,
2025-10-30T03:03:00Z,2025-10-30 03:03:00,11.2505,Working,-1,
2025-10-30T03:04:00Z,2025-10-30 03:04:00,11.23117,Working,-1,
2025-10-30T03:05:00Z,2025-10-30 03:05:00,11.21867,Working,-1,
2025-10-30T03:06:00Z,2025-10-30 03:06:00,11.2245,Working,-1,
2025-10-30T03:07:00Z,2025-10-30 03:07:00,11.217,Working,-1,
2025-10-30T03:08:00Z,2025-10-30 03:08:00,11.203,Working,-1,
2025-10-30T03:09:00Z,2025-10-30 03:09:00,11.18633,Working,-1,
2025-10-30T03:10:00Z,2025-10-30 03:10:00,11.17717,Working,-1,
2025-10-30T03:11:00Z,2025-10-30 03:11:00,11.1885,Working,-1,
2025-10-30T03:12:00Z,2025-10-30 03:12:00,11.179,Working,-1,
2025-10-30T03:13:00Z,2025-10-30 03:13:00,11.179,Working,-1,
2025-10-30T03:14:00Z,2025-10-30 03:14:00,11.17667,Working,-1,
2025-10-30T03:15:00Z,2025-10-30 03:15:00,11.17,Working,-1,
2025-10-30T03:16:00Z,2025-10-30 03:16:00,11.1695,Working,-1,
2025-10-30T03:17:00Z,2025-10-30 03:17:00,11.16267,Working,-1,
2025-10-30T03:18:00Z,2025-10-30 03:18:00,11.16033,Working,-1,
2025-10-30T03:19:00Z,2025-10-30 03:19:00,11.154,Working,-1,
2025-10-30T03:20:00Z,2025-10-30 03:20:00,11.1605,Working,-1,
2025-10-30T03:21:00Z,2025-10-30 03:21:00,11.16267,Working,-1,
2025-10-30T03:22:00Z,2025-10-30 03:22:00,11.15367,Working,-1,
2025-10-30T03:23:00Z,2025-10-30 03:23:00,11.14433,Working,-1,
2025-10-30T03:24:00Z,2025-10-30 03:24:00,11.13967,Working,-1,
2025-10-30T03:25:00Z,2025-10-30 03:25:00,11.14933,Working,-1,
2025-10-30T03:26:00Z,2025-10-30 03:26:00,11.147,Working,-1,
2025-10-30T03:27:00Z,2025-10-30 03:27:00,11.12783,Working,-1,
2025-10-30T03:28:00Z,2025-10-30 03:28:00,11.12283,Working,-1,
2025-10-30T03:29:00Z,2025-10-30 03:29:00,11.12183,Working,-1,
2025-10-30T03:30:00Z,2025-10-30 03:30:00,11.10883,Working,-1,
2025-10-30T03:31:00Z,2025-10-30 03:31:00,11.10883,Working,-1,
2025-10-30T03:32:00Z,2025-10-30 03:32:00,11.085,Working,-1,
2025-10-30T03:33:00Z,2025-10-30 03:33:00,11.08967,Working,-1,
2025-10-30T03:34:00Z,2025-10-30 03:34:00,11.0775,Working,-1,
2025-10-30T03:35:00Z,2025-10-30 03:35:00,11.066,Working,-1,
2025-10-30T03:36:00Z,2025-10-30 03:36:00,11.07283,Working,-1,
2025-10-30T03:37:00Z,2025-10-30 03:37:00,11.07517,Working,-1,
2025-10-30T03:38:00Z,2025-10-30 03:38:00,11.07067,Working,-1,
2025-10-30T03:39:00Z,2025-10-30 03:39:00,11.07533,Working,-1,
2025-10-30T03:40:00Z,2025-10-30 03:40:00,11.06617,Working,-1,
2025-10-30T03:41:00Z,2025-10-30 03:41:00,11.066,Working,-1,
2025-10-30T03:42:00Z,2025-10-30 03:42:00,11.05067,Working,-1,
2025-10-30T03:43:00Z,2025-10-30 03:43:00,11.03933,Working,-1,
2025-10-30T03:44:00Z,2025-10-30 03:44:00,11.02383,Working,-1,
2025-10-30T03:45:00Z,2025-10-30 03:45:00,11.01017,Working,-1,
2025-10-30T03:46:00Z,2025-10-30 03:46:00,10.99867,Working,-1,
2025-10-30T03:47:00Z,2025-10-30 03:47:00,10.97567,Working,-1,
2025-10-30T03:48:00Z,2025-10-30 03:48:00,10.97467,Working,-1,
2025-10-30T03:49:00Z,2025-10-30 03:49:00,10.95883,Working,-1,
2025-10-30T03:50:00Z,2025-10-30 03:50:00,10.949,Working,-1,
2025-10-30T03:51:00Z,2025-10-30 03:51:00,10.92967,Working,-1,
2025-10-30T03:52:00Z,2025-10-30 03:52:00,10.9025,Working,-1,
2025-10-30T03:53:00Z,2025-10-30 03:53:00,10.87433,Working,-1,
2025-10-30T03:54:00Z,2025-10-30 03:54:00,10.85483,Working,-1,
2025-10-30T03:55:00Z,2025-10-30 03:55:00,10.857,Working,-1,
2025-10-30T03:56:00Z,2025-10-30 03:56:00,10.86233,Working,-1,
2025-10-30T03:57:00Z,2025-10-30 03:57:00,10.85017,Working,-1,
2025-10-30T03:58:00Z,2025-10-30 03:58:00,10.85717,Working,-1,
2025-10-30T03:59:00Z,2025-10-30 03:59:00,10.85483,Working,-1,
2025-10-30T04:00:00Z,2025-10-30 04:00:00,10.85033,Working,-1,
2025-10-30T04:01:00Z,2025-10-30 04:01:00,10.84583,Working,-1,
2025-10-30T04:02:00Z,2025-10-30 04:02:00,10.84133,Working,-1,
2025-10-30T04:03:00Z,2025-10-30 04:03:00,10.832,Working,-1,
2025-10-30T04:04:00Z,2025-10-30 04:04:00,10.8345,Working,-1,
2025-10-30T04:05:00Z,2025-10-30 04:05:00,10.82267,Working,-1,
2025-10-30T04:06:00Z,2025-10-30 04:06:00,10.816,Working,-1,
2025-10-30T04:07:00Z,2025-10-30 04:07:00,10.78217,Working,-1,
2025-10-30T04:08:00Z,2025-10-30 04:08:00,10.75367,Working,-1,
2025-10-30T04:09:00Z,2025-10-30 04:09:00,10.743,Working,-1,
2025-10-30T04:10:00Z,2025-10-30 04:10:00,10.72867,Working,-1,
2025-10-30T04:11:00Z,2025-10-30 04:11:00,10.70967,Working,-1,
2025-10-30T04:12:00Z,2025-10-30 04:12:00,10.64317,Working,-1,
2025-10-30T04:13:00Z,2025-10-30 04:13:00,10.6085,Working,-1,
2025-10-30T04:14:00Z,2025-10-30 04:14:00,10.57333,Working,-1,
2025-10-30T04:15:00Z,2025-10-30 04:15:00,10.56833,Working,-1,
2025-10-30T04:16:00Z,2025-10-30 04:16:00,10.54017,Working,-1,
2025-10-30T04:17:00Z,2025-10-30 04:17:00,10.44633,Working,-1,
2025-10-30T04:18:00Z,2025-10-30 04:18:00,10.4325,Working,-1,
2025-10-30T04:19:00Z,2025-10-30 04:19:00,10.41517,Working,-1,
2025-10-30T04:20:00Z,2025-10-30 04:20:00,10.35983,Working,-1,
2025-10-30T04:21:00Z,2025-10-30 04:21:00,10.31517,Working,-1,
2025-10-30T04:22:00Z,2025-10-30 04:22:00,10.28367,Working,-1,
2025-10-30T04:23:00Z,2025-10-30 04:23:00,10.1805,Working,-1,
2025-10-30T04:24:00Z,2025-10-30 04:24:00,10.12617,Working,-1,
2025-10-30T04:25:00Z,2025-10-30 04:25:00,10.09533,Working,-1,
2025-10-30T04:26:00Z,2025-10-30 04:26:00,10.02767,Working,-1,
2025-10-30T04:27:00Z,2025-10-30 04:27:00,10.009,Working,-1,
2025-10-30T04:28:00Z,2025-10-30 04:28:00,9.969499,Working,-1,
2025-10-30T04:29:00Z,2025-10-30 04:29:00,9.917166,Working,-1,
2025-10-30T04:30:00Z,2025-10-30 04:30:00,9.905,Working,-1,
2025-10-30T04:31:00Z,2025-10-30 04:31:00,9.881666,Working,-1,
2025-10-30T04:32:00Z,2025-10-30 04:32:00,9.875666,Working,-1,
2025-10-30T04:33:00Z,2025-10-30 04:33:00,9.905499,Working,-1,
2025-10-30T04:34:00Z,2025-10-30 04:34:00,9.910499,Working,-1,
2025-10-30T04:35:00Z,2025-10-30 04:35:00,9.891333,Working,-1,
2025-10-30T04:36:00Z,2025-10-30 04:36:00,9.888833,Working,-1,
2025-10-30T04:37:00Z,2025-10-30 04:37:00,9.870834,Working,-1,
2025-10-30T04:38:00Z,2025-10-30 04:38:00,9.861333,Working,-1,
2025-10-30T04:39:00Z,2025-10-30 04:39:00,9.809833,Working,-1,
2025-10-30T04:40:00Z,2025-10-30 04:40:00,9.7645,Working,-1,
2025-10-30T04:41:00Z,2025-10-30 04:41:00,9.741333,Working,-1,
2025-10-30T04:42:00Z,2025-10-30 04:42:00,9.713333,Working,-1,
2025-10-30T04:43:00Z,2025-10-30 04:43:00,9.6715,Working,-1,
2025-10-30T04:44:00Z,2025-10-30 04:44:00,9.660666,Working,-1,
2025-10-30T04:45:00Z,2025-10-30 04:45:00,9.664833,Working,-1,
2025-10-30T04:46:00Z,2025-10-30 04:46:00,9.632666,Working,-1,
2025-10-30T04:47:00Z,2025-10-30 04:47:00,9.6255,Working,-1,
2025-10-30T04:48:00Z,2025-10-30 04:48:00,9.611999,Working,-1,
2025-10-30T04:49:00Z,2025-10-30 04:49:00,9.574333,Working,-1,
2025-10-30T04:50:00Z,2025-10-30 04:50:00,9.546166,Working,-1,
2025-10-30T04:51:00Z,2025-10-30 04:51:00,9.538666,Working,-1,
2025-10-30T04:52:00Z,2025-10-30 04:52:00,9.5315,Working,-1,
2025-10-30T04:53:00Z,2025-10-30 04:53:00,9.522833,Working,-1,
2025-10-30T04:54:00Z,2025-10-30 04:54:00,9.501334,Working,-1,
2025-10-30T04:55:00Z,2025-10-30 04:55:00,9.494001,Working,-1,
2025-10-30T04:56:00Z,2025-10-30 04:56:00,9.456166,Working,-1,
2025-10-30T04:57:00Z,2025-10-30 04:57:00,9.4475,Working,-1,
2025-10-30T04:58:00Z,2025-10-30 04:58:00,9.454667,Working,-1,
2025-10-30T04:59:00Z,2025-10-30 04:59:00,9.459666,Working,-1,
2025-10-30T05:00:00Z,2025-10-30 05:00:00,9.477834,Working,-1,
2025-10-30T05:01:00Z,2025-10-30 05:01:00,9.4895,Working,-1,
2025-10-30T05:02:00Z,2025-10-30 05:02:00,9.49,Working,-1,
2025-10-30T05:03:00Z,2025-10-30 05:03:00,9.480166,Working,-1,
2025-10-30T05:04:00Z,2025-10-30 05:04:00,9.456833,Working,-1,
2025-10-30T05:05:00Z,2025-10-30 05:05:00,9.473334,Working,-1,
2025-10-30T05:06:00Z,2025-10-30 05:06:00,9.461833,Working,-1,
2025-10-30T05:07:00Z,2025-10-30 05:07:00,9.423833,Working,-1,
2025-10-30T05:08:00Z,2025-10-30 05:08:00,9.428833,Working,-1,
2025-10-30T05:09:00Z,2025-10-30 05:09:00,9.4325,Working,-1,
2025-10-30T05:10:00Z,2025-10-30 05:10:00,9.423833,Working,-1,
2025-10-30T05:11:00Z,2025-10-30 05:11:00,9.421334,Working,-1,
2025-10-30T05:12:00Z,2025-10-30 05:12:00,9.409334,Working,-1,
2025-10-30T05:13:00Z,2025-10-30 05:13:00,9.417333,Working,-1,
